"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1","복합유통게임제공업","03_05_04_P","5670000","CDFF2241032025000007","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","경상남도 창원시 성산구 상남동 23-6 에이스타워","경상남도 창원시 성산구 단정로 13, 에이스타워 6층 (상남동)","51496","오엑스피시방(OXPC) 창원상남동점","2025-12-31 17:43:07","I","2026-01-03 00:20:02","","353097.192800104","192568.075029697","복합유통게임제공업","유통관련업","0","","휴게음식점","709.1","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"2","복합유통게임제공업","03_05_04_P","5100000","CDFF2241032025000002","2025-12-30","","01","영업/정상","13","영업중","","","","","","","","경상북도 영천시 문외동 250-11","경상북도 영천시 충효로 63, 2층 (문외동)","38836","팀플pc","2025-12-30 15:38:20","I","2026-01-03 00:20:02","","374577.545296013","276465.211472371","복합유통게임제공업","유통관련업","2","","","358.88","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","식품접객업","청소년이용불가","","","","일반주거지역",
"3","복합유통게임제공업","03_05_04_P","3450000","CDFF2241032025000002","2025-12-30","","01","영업/정상","13","영업중","","","","","","","","대구광역시 북구 사수동 959","대구광역시 북구 한강로6길 13, 401호 (사수동)","41598","나나PC&CAFE","2025-12-30 18:24:25","I","2026-01-03 00:20:02","","336795.178751123","267257.496413337","복합유통게임제공업","유통관련업","0","","휴게음식점","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"4","복합유통게임제공업","03_05_04_P","3820000","CDFF2241032019000001","2019-04-23","","01","영업/정상","13","영업중","","","","","031-827-7788","","","경기도 의정부시 금오동 472-1 골드피아","경기도 의정부시 청사로47번길 15, 골드피아 201호 (금오동)","11757","라이또PC 금오점","2025-12-30 10:35:34","U","2026-01-03 02:40:00","","205998.125580143","472183.157353352","복합유통게임제공업","유통관련업","10","","식품접객업(휴게음식점)","188.28","8","2","근린생활시설","0","0","0","0","","","","","","","","","","","","80","식품접객업(휴게음식점)","전체이용가","","","","일반상업지역",
"5","복합유통게임제공업","03_05_04_P","3170000","CDFF2241032019000002","2019-05-01","","03","폐업","03","폐업","2025-12-26","","","","","","","서울특별시 금천구 가산동 234-45 태양빌딩","서울특별시 금천구 가산로3길 34, 태양빌딩 2층 (가산동)","08521","피에스타 pc 금천가산점","2025-12-30 09:32:12","U","2026-01-03 02:40:00","","190518.76553922","441136.718698708","복합유통게임제공업","유통관련업","","","휴게음식점","345.33","","","","","","","","","","","","","","","","","","","","","","","","","",
"6","복합유통게임제공업","03_05_04_P","3620000","CDFF2241032017000001","2017-02-22","","03","폐업","03","폐업","2025-12-31","","","","","","","광주광역시 북구 문흥동 998-1","광주광역시 북구 서하로 369, 5층 (문흥동)","61129","케이원PC","2025-12-31 14:48:44","U","2026-01-03 02:40:00","","192721.765648479","187459.477636264","복합유통게임제공업","유통관련업","7","기타","인터넷컴퓨터게임시설제공업,휴게음식점","747.3","5","","판매시설","","","","","","","","","","","","","","","","","","전체이용가","","","","상업지역",
"7","복합유통게임제공업","03_05_04_P","3420000","CDFF2241032026000001","2026-01-02","","01","영업/정상","13","영업중","","","","","","","","대구광역시 동구 신천동 383-4","대구광역시 동구 동부로30길 7, 3층 (신천동)","41244","욜로PC방 대구동대구점","2026-01-02 17:04:41","I","2026-01-04 00:20:12","","347060.592322057","265246.309645252","복합유통게임제공업","유통관련업","0","","인터넷컴퓨터게임시설제공업, 휴게음식점","350.56","3","0","","0","0","0","0","","","","","","","","","","","","0","휴게음식점","","","","","",
"8","복합유통게임제공업","03_05_04_P","3900000","CDFF2241032023000008","2023-10-27","","01","영업/정상","13","영업중","","","","","","","","경기도 광명시 철산동 55-1 광복현대아파트","경기도 광명시 사성로103번길 14, 지하층 (철산동, 광복현대아파트)","14224","헤라PC방(HERA)","2026-01-02 10:46:53","U","2026-01-04 02:40:00","","188128.241848397","443216.387758624","복합유통게임제공업","유통관련업","0","","휴게음식업","316.8","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"9","복합유통게임제공업","03_05_04_P","3390000","CDFF2241032026000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 주례동 74-18","부산광역시 사상구 가야대로366번길 16, 2층 (주례동)","47006","밥플PC","2026-01-05 22:20:31","I","2026-01-07 00:20:36","","383323.624760033","185311.510612263","복합유통게임제공업","유통관련업","0","","식품접객업","184.97","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"10","복합유통게임제공업","03_05_04_P","3860000","CDFF2241032025000005","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 원미구 심곡동 382-3","경기도 부천시 원미구 부일로 459, 지층 1~2호 (심곡동)","14635","스타디움 PC","2026-01-05 10:36:39","U","2026-01-07 02:40:00","","180577.843574807","442701.639994486","복합유통게임제공업","유통관련업","1","","식품접객업(휴게음식점)","276.12","0","1","","0","0","0","0","","","","","","","","","","","","106","","전체이용가","","","","",
