"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1","영화상영관","03_13_02_P","4060000","CDFF4220002016000001","2016-06-15","","01","영업/정상","13","영업중","","","","","031-942-1031","","","경기도 파주시 탄현면 법흥리 1652-26","경기도 파주시 탄현면 헤이리마을길 93-119","10859","헤이리 시네마","2025-12-31 16:19:07","U","2026-01-03 02:40:00","","173299.291059945","476607.412840049","영화상영관","","3","","","0","3","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160615","",
"2","영화상영관","03_13_02_P","4311000","CDFF4220002015000001","2016-07-06","","01","영업/정상","13","영업중","","","","","033-441-7057","","","강원특별자치도 화천군 사내면 사창리 434-1 사내면 영화관","강원특별자치도 화천군 사내면 수피령로 73, 사내면 영화관","24154","사내면관(토마토시네마)","2025-12-31 15:29:18","U","2026-01-03 02:40:00","","245640.940749292","507932.534119145","영화상영관","","1","기타","","0","1","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160706","",
"3","영화상영관","03_13_02_P","4311000","CDFF4220002016000001","2016-07-06","","01","영업/정상","13","영업중","","","","","033-441-7057","","","강원특별자치도 화천군 상서면 산양리 737 DMZ시네마, 다목적체육관","강원특별자치도 화천군 상서면 영서로 7739, DMZ시네마, 다목적체육관","24101","상서면관(DMZ시네마)","2025-12-31 15:25:52","U","2026-01-03 02:40:00","","257959.610725563","523204.650540149","영화상영관","","2","기타","","0","2","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160706","일반상업지역",
"4","영화상영관","03_13_02_P","3700000","CDFF4220002003000003","2003-06-27","","01","영업/정상","13","영업중","","","","","960-3000","","","울산광역시 남구 삼산동 1480-1","울산광역시 남구 삼산로 288 (삼산동)","44719","롯데시네마 울산9(9관)","2025-12-31 17:16:04","U","2026-01-03 02:40:00","","412001.966655452","229039.563308072","영화상영관","영화상영관","0","","","0","2","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030627","",
"5","영화상영관","03_13_02_P","3700000","CDFF4220002001000001","2001-08-22","","01","영업/정상","13","영업중","","","","","960-2641","","","울산광역시 남구 삼산동 1480-1 시네마동 2,3,4,6층","울산광역시 남구 삼산로 288 (삼산동)","44719","롯데시네마 울산9(1관)","2025-12-31 17:25:26","U","2026-01-03 02:40:00","","412001.966655452","229039.563308072","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20010822","",
"6","영화상영관","03_13_02_P","3700000","CDFF4220002001000002","2001-08-22","","01","영업/정상","13","영업중","","","","","960-2641","","","울산광역시 남구 삼산동 1480-1 시네마동 2,3,4,6층","울산광역시 남구 삼산로 288 (삼산동)","44719","롯데시네마 울산9(2관)","2025-12-31 17:24:55","U","2026-01-03 02:40:00","","412001.966655452","229039.563308072","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20010822","",
"7","영화상영관","03_13_02_P","3700000","CDFF4220002001000003","2001-08-22","","01","영업/정상","13","영업중","","","","","960-2641","","","울산광역시 남구 삼산동 1480-1 시네마동 2,3,4,6층","울산광역시 남구 삼산로 288 (삼산동)","44719","롯데시네마 울산9(3관)","2025-12-31 17:20:41","U","2026-01-03 02:40:00","","412001.966655452","229039.563308072","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20010822","",
"8","영화상영관","03_13_02_P","3700000","CDFF4220002001000004","2001-08-22","","01","영업/정상","13","영업중","","","","","960-2641","","","울산광역시 남구 삼산동 1480-1 시네마동 2,3,4,6층","울산광역시 남구 삼산로 288 (삼산동)","44719","롯데시네마 울산9(4관)","2025-12-31 17:20:07","U","2026-01-03 02:40:00","","412001.966655452","229039.563308072","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20010822","",
"9","영화상영관","03_13_02_P","3700000","CDFF4220002001000005","2001-08-22","","01","영업/정상","13","영업중","","","","","960-2641","","","울산광역시 남구 삼산동 1480-1 시네마동 2,3,4,6층","울산광역시 남구 삼산로 288 (삼산동)","44719","롯데시네마 울산9(5관)","2025-12-31 17:19:29","U","2026-01-03 02:40:00","","412001.966655452","229039.563308072","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20010822","",
"10","영화상영관","03_13_02_P","3700000","CDFF4220002001000006","2001-08-22","","01","영업/정상","13","영업중","","","","","960-2641","","","울산광역시 남구 삼산동 1480-1 시네마동 2,3,4,6층","울산광역시 남구 삼산로 288 (삼산동)","44719","롯데시네마 울산9(6관)","2025-12-31 17:18:46","U","2026-01-03 02:40:00","","412001.966655452","229039.563308072","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20010822","",
