"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","건강기능식품유통전문판매업","07_22_02_P","3220000","3220000-135-2025-00107","2025-12-31","","01","영업/정상","01","영업","","","","","070 88001337","3.00","135-931","서울특별시 강남구 역삼동 *** 비제바노","서울특별시 강남구 강남대로 ***, 비제바노 *층 ***호 (역삼동)","06123","주식회사 위스팟바이오랩","2025-12-31 12:37:54","I","2026-01-03 00:20:02","건강기능식품유통전문판매업","202161.020617773","444633.499865115","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","3","","","",
"2","건강기능식품유통전문판매업","07_22_02_P","5530000","5530000-135-2022-00020","2022-10-12","","01","영업/정상","01","영업","","","","","","0.00","445-160","경기도 화성시 반송동 ***-** 원영빌딩","경기도 화성시 동탄중심상가*길 **, 원영빌딩 *층 ***호 일부(R**)호 (반송동)","18455","(주)닥터메인유","2025-12-31 17:06:11","I","2026-01-03 00:20:02","건강기능식품유통전문판매업","206278.044254755","411071.383191287","건강기능식품유통전문판매업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"3","건강기능식품유통전문판매업","07_22_02_P","4060000","4060000-135-2025-00018","2025-12-31","","01","영업/정상","01","영업","","","","","","3.30","413-835","경기도 파주시 동패동 ***-*","경기도 파주시 교하로***번길 **-*, 다동 *층 일부 (동패동)","10904","(주)보양제약","2025-12-31 14:08:33","I","2026-01-03 00:20:02","건강기능식품유통전문판매업","176600.649366314","467168.385433988","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"4","건강기능식품유통전문판매업","07_22_02_P","4681000","4681000-135-2025-00001","2025-12-31","","01","영업/정상","01","영업","","","","","","","","전북특별자치도 익산시 신동 ***-*","전북특별자치도 익산시 익산대로**길 **, 준하우스 ***호 (신동)","54649","SN","2025-12-31 17:06:04","I","2026-01-03 00:20:02","건강기능식품유통전문판매업","195881.742206497","272978.895199889","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"5","건강기능식품유통전문판매업","07_22_02_P","5690000","5690000-135-2025-00012","2025-12-31","","01","영업/정상","01","영업","","","","","","5.00","339-011","세종특별자치시 아름동 **** 영토빌딩","세종특별자치시 아름서*길 **-*, 영토빌딩 *층 ***호-C**호 (아름동)","30100","코비 인스퍼레이션","2025-12-31 14:56:51","I","2026-01-03 00:20:02","건강기능식품유통전문판매업","221713.681312089","334466.040026488","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"6","건강기능식품유통전문판매업","07_22_02_P","3830000","3830000-135-2025-00010","2025-12-31","","01","영업/정상","01","영업","","","","","","","430-833","경기도 안양시 만안구 안양동 ****-***","경기도 안양시 만안구 안양로***번길 **, *층 일부(***-A**)호 (안양동)","13992","웰스리믹","2025-12-31 15:36:48","I","2026-01-03 00:20:02","건강기능식품유통전문판매업","192884.86655602","433262.953793626","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"7","건강기능식품유통전문판매업","07_22_02_P","3170000","3170000-135-2025-00016","2025-12-31","","01","영업/정상","01","영업","","","","","","3.30","153-801","서울특별시 금천구 가산동 **-** 백상스타타워*차","서울특별시 금천구 디지털로*길 **, 백상스타타워*차 *동 ****-사**호 (가산동)","08511","주식회사 에이치엠이노베이션","2025-12-31 13:06:02","I","2026-01-03 00:20:02","건강기능식품유통전문판매업","189790.323886715","442017.86745811","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"8","건강기능식품유통전문판매업","07_22_02_P","3230000","3230000-135-2017-00004","2017-03-17","","03","폐업","02","폐업","2025-12-31","","","","","","138-849","서울특별시 송파구 송파동 **-*","서울특별시 송파구 석촌호수로 ***, ***호 (송파동, 경남레이크파크)","05623","(주)조인라이프","2025-12-31 15:02:39","U","2026-01-03 02:40:00","건강기능식품유통전문판매업","209276.661384383","445281.64560047","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"9","건강기능식품유통전문판매업","07_22_02_P","3020000","3020000-135-2022-00002","2022-04-19","","03","폐업","02","폐업","2025-12-31","","","","","3.30","140-841","서울특별시 용산구 용산동*가 **-* 기업은행","서울특별시 용산구 신흥로 **, *층 (용산동*가)","04338","약선포뮬러","2025-12-31 16:08:57","U","2026-01-03 02:40:00","건강기능식품유통전문판매업","198825.353525608","449002.087665382","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"10","건강기능식품유통전문판매업","07_22_02_P","4211000","4211000-135-2018-00002","2018-04-04","","01","영업/정상","01","영업","","","","","033 5210118","113.58","","강원특별자치도 동해시 구호동 ***-**","강원특별자치도 동해시 공단*로 **-**, *동 *층 (구호동)","25799","(주)루트","2025-12-31 16:38:00","U","2026-01-03 02:40:00","건강기능식품유통전문판매업","388723.81296051","443458.95393437","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
