"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","식품제조가공업","07_22_11_P","4820000","4820000-106-2025-00015","2025-12-31","","01","영업/정상","01","영업","","","","","","198.80","540-872","전라남도 순천시 별량면 쌍림리 447-1","전라남도 순천시 별량면 하림길 57, 주건축물 제2동 1층","58030","주식회사큰나무","2025-12-31 17:25:52","I","2026-01-03 00:20:02","기타 식품제조가공업","242669.791763225","152881.940950221","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","198.8","","","",
"2","식품제조가공업","07_22_11_P","3220000","3220000-106-2014-00035","2014-11-14","","01","영업/정상","01","영업","","","","","02  34536071","14.40","135-509","서울특별시 강남구 삼성동 115-4","서울특별시 강남구 봉은사로68길 7, 1층 (삼성동)","06154","에스프레소 바 시","2025-12-31 09:36:55","I","2026-01-03 00:20:02","식품제조가공업","204359.153941969","445475.522217379","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"3","식품제조가공업","07_22_11_P","3630000","3630000-106-2025-00016","2025-12-31","","01","영업/정상","01","영업","","","","","","327.00","506-253","광주광역시 광산구 오선동 639","광주광역시 광산구 진곡산단2번로 47-18 (오선동)","62465","어촌명가","2025-12-31 11:27:59","I","2026-01-03 00:20:02","기타 식품제조가공업","180773.383859696","189065.40545245","기타 식품제조가공업","0","0","","","","0","0","0","0","0","임대","0","0","N","146.5","","","",
"4","식품제조가공업","07_22_11_P","5020000","5020000-106-2025-00011","2025-12-31","","01","영업/정상","01","영업","","","","","","42.00","791-270","경상북도 포항시 북구 양덕동 1999","경상북도 포항시 북구 신덕로 87 (양덕동)","37592","더노멀","2025-12-31 16:04:47","I","2026-01-03 00:20:02","기타 식품제조가공업","416720.555803876","289972.859719395","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"5","식품제조가공업","07_22_11_P","5600000","5600000-106-2025-00024","2025-12-31","","01","영업/정상","01","영업","","","","","","103.35","487-876","경기도 포천시 군내면 좌의리 39-5 가동1층","경기도 포천시 군내면 포천로 1236-55, 가동1층","11156","봉주생약명가","2025-12-31 15:37:51","I","2026-01-03 00:20:02","기타 식품제조가공업","219015.492431353","485269.837717403","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","103.35","","","",
"6","식품제조가공업","07_22_11_P","3260000","3260000-106-2018-00001","2018-01-08","","03","폐업","02","폐업","2025-12-31","","","","051 2650877","910.92","602-030","부산광역시 서구 암남동 762 수산가공선진화단지","부산광역시 서구 원양로 1, 수산가공선진화단지 B동 306호 (암남동)","49277","삼양씨푸드(주)-2","2025-12-31 10:17:58","U","2026-01-03 02:40:00","기타 식품제조가공업","383449.669962024","174683.069423805","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","352.42","","","",
"7","식품제조가공업","07_22_11_P","5160000","5160000-106-1995-00003","1995-09-01","","01","영업/정상","01","영업","","","","","054 873 4911","912.00","763-803","경상북도 청송군 청송읍 송생리 715-6","경상북도 청송군 청송읍 주왕산로 216","37436","농업회사법인 주식회사 코리아푸드","2025-12-31 14:59:53","U","2026-01-03 02:40:00","식품제조가공업","386763.78627522","323041.224967189","식품제조가공업","","","","","","","0","0","0","0","","","","N","0","","","",
"8","식품제조가공업","07_22_11_P","5530000","5530000-106-2023-00053","2023-09-07","","03","폐업","02","폐업","2025-12-31","","","","","1320.00","445-873","경기도 화성시 송산면 쌍정리 1078-1","경기도 화성시 송산면 석정동길 10-44","18547","주식회사 명가푸드","2025-12-31 15:03:27","U","2026-01-03 02:40:00","기타 식품제조가공업","176152.775942722","413856.121088298","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","482.66","","","",
"9","식품제조가공업","07_22_11_P","4520000","4520000-106-2017-00004","2017-02-20","","03","폐업","02","폐업","2025-12-31","","","","","16.95","336-885","충청남도 아산시 신창면 읍내리 457-1 106호","충청남도 아산시 신창면 순천향로15번길 5, 106호","31537","15번가 에비뉴","2025-12-31 15:20:02","U","2026-01-03 02:40:00","기타 식품제조가공업","193995.451665029","363651.192768558","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","1","자가","0","0","N","0","","","",
"10","식품제조가공업","07_22_11_P","4900000","4900000-106-2023-00004","2023-06-19","","03","폐업","02","폐업","2025-12-31","","","","","71.00","519-813","전라남도 화순군 능주면 잠정리 147-4","전라남도 화순군 능주면 죽수길 33","58153","참사랑","2025-12-31 16:17:53","U","2026-01-03 02:40:00","기타 식품제조가공업","196257.567172681","165292.605257748","기타 식품제조가공업","0","0","","","상수도전용","0","0","1","0","1","임대","0","0","N","47.5","","","",
"11","식품제조가공업","07_22_11_P","4231000","4231000-106-2022-00006","2022-10-14","","03","폐업","02","폐업","2025-12-31","","","","","95.44","","강원특별자치도 속초시 장사동 639-3","강원특별자치도 속초시 사진용촌길 21 (장사동)","24805","청정마루","2025-12-31 14:37:49","U","2026-01-03 02:40:00","기타 식품제조가공업","338836.033718306","525711.454898723","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
