"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","휴게음식점","07_24_05_P","3290000","3290000-104-2025-00294","2025-12-31","","01","영업/정상","01","영업","","","","","","46.70","614-863","부산광역시 부산진구 전포동 363-11","부산광역시 부산진구 전포대로162번가길 1, 1,2층 (전포동)","47306","LUNEA(루네아)","2025-12-31 11:45:15","I","2026-01-03 00:20:02","일반조리판매","388259.418614751","185497.838393643","일반조리판매","0","0","","","","0","0","0","0","0","","0","0","N","46.7","","","",
"2","휴게음식점","07_24_05_P","3610000","3610000-104-2025-00075","2025-12-31","","01","영업/정상","01","영업","","","","","062 653 3900","165.52","503-820","광주광역시 남구 송하동 253-1","광주광역시 남구 송암로24번가길 46, 1층 (송하동)","61740","카페큐브","2025-12-31 17:09:35","I","2026-01-03 00:20:02","커피숍","188788.715117077","179287.727964759","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","165.52","","","",
"3","휴게음식점","07_24_05_P","3140000","3140000-104-2025-00286","2025-12-31","","01","영업/정상","01","영업","","","","","","","158-724","서울특별시 양천구 목동 916 현대하이페리온","서울특별시 양천구 목동동로 257, 지하1층 (목동, 현대하이페리온)","07998","연백딸기모찌","2025-12-31 09:02:51","I","2026-01-03 00:20:02","기타 휴게음식점","188884.075622342","447186.888604306","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"4","휴게음식점","07_24_05_P","3140000","3140000-104-2025-00287","2025-12-31","","01","영업/정상","01","영업","","","","","","44.00","158-811","서울특별시 양천구 목동 606-16","서울특별시 양천구 등촌로 234, 1층 일부101호 (목동)","07946","메가엠지씨커피 등촌역사거리점","2025-12-31 13:23:07","I","2026-01-03 00:20:02","기타 휴게음식점","187943.267149656","449801.813416665","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","44","","","",
"5","휴게음식점","07_24_05_P","4500000","4500000-104-2025-00134","2025-12-31","","01","영업/정상","01","영업","","","","","","20.00","314-813","충청남도 공주시 의당면 청룡리 221-2","","","골드바","2025-12-31 13:19:22","I","2026-01-03 00:20:02","커피숍","214701.530709661","333759.547582169","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","20","","","",
"6","휴게음식점","07_24_05_P","4251000","4251000-104-2025-00065","2025-12-31","","01","영업/정상","01","영업","","","","","","9.00","","강원특별자치도 홍천군 홍천읍 신장대리 85 홍천강변일원","","","따뜻한어묵","2025-12-31 11:56:36","I","2026-01-03 00:20:02","일반조리판매","278145.255192454","465449.220553358","일반조리판매","0","0","","","","0","0","0","0","0","","0","0","N","9","","","",
"7","휴게음식점","07_24_05_P","4251000","4251000-104-2025-00066","2025-12-31","","01","영업/정상","01","영업","","","","","","9.00","","강원특별자치도 홍천군 홍천읍 신장대리 85 홍천강변일원","","","활활꼬치","2025-12-31 14:07:03","I","2026-01-03 00:20:02","기타 휴게음식점","278145.255192454","465449.220553358","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","9","","","",
"8","휴게음식점","07_24_05_P","4251000","4251000-104-2025-00067","2025-12-31","","01","영업/정상","01","영업","","","","","","9.00","","강원특별자치도 홍천군 홍천읍 신장대리 85","","","홍천호떡국화빵","2025-12-31 16:00:59","I","2026-01-03 00:20:02","기타 휴게음식점","278145.255192454","465449.220553358","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","9","","","",
"9","휴게음식점","07_24_05_P","3670000","3670000-104-2018-00204","2018-03-19","","01","영업/정상","01","영업","","","","","","0.00","305-500","대전광역시 유성구 용산동 413-1 호반써밋그랜드파크 2BL 224동 지상1층 203호","대전광역시 유성구 용성로 21, 224동 지상1층 203호 (용산동, 호반써밋그랜드파크 2BL)","34040","커피.27(coffee.27)","2025-12-31 14:14:18","I","2026-01-03 00:20:02","커피숍","235000.124386725","323658.956101746","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"10","휴게음식점","07_24_05_P","3510500","3510500-104-2025-00269","2025-12-31","","01","영업/정상","01","영업","","","","","","","","인천광역시 미추홀구 관교동 15 인천종합터미널,롯데백화점","인천광역시 미추홀구 연남로 35, 롯데백화점 지하 1층 일부호 (관교동)","22242","마이워킹랩","2025-12-31 14:05:52","I","2026-01-03 00:20:02","기타 휴게음식점","173499.267314606","437739.32138498","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"11","휴게음식점","07_24_05_P","5590000","5590000-104-2025-00119","2025-12-31","","01","영업/정상","01","영업","","","","","","3.30","482-841","경기도 양주시 광적면 광석리 1-1 상가동 106호 일부","경기도 양주시 광적면 광적로 85-16, 희망아파트 상가동 106호 일부","11420","지에스(GS)25 광적희망점","2025-12-31 16:20:32","I","2026-01-03 00:20:02","편의점","198104.930194105","480395.411544435","편의점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","3.3","","","",
"12","휴게음식점","07_24_05_P","4641000","4651000-104-2025-00201","2025-12-31","","03","폐업","02","폐업","2025-12-31","","","","","","","전북특별자치도 전주시 완산구 서노송동 615-2 2025 전주제야축제장 일원","","","여기맞아요","2026-01-01 04:15:09","I","2026-01-03 00:20:02","일반조리판매","213192.43409817","258143.704212138","일반조리판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"13","휴게음식점","07_24_05_P","3540000","3540000-104-2025-00129","2025-12-31","","01","영업/정상","01","영업","","","","","","","403-858","인천광역시 부평구 청천동 385-2 월드메르디앙 부평 101동 1층 101호 일부호","인천광역시 부평구 부평북로 89, 월드메르디앙 부평 101동 1층 101호 일부호 (청천동)","21302","지에스(GS)25 청천월드점","2025-12-31 17:45:41","I","2026-01-03 00:20:02","편의점","173681.070052012","446766.957134184","편의점","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"14","휴게음식점","07_24_05_P","4950000","4950000-104-2025-00058","2025-12-31","","01","영업/정상","01","영업","","","","","","35.70","","전라남도 무안군 일로읍 오룡리 1 호반써밋 남악오룡 1차","전라남도 무안군 일로읍 오룡번영로 131, 111동 107호 (호반써밋 남악오룡 1차)","58580","샐러드밀","2025-12-31 13:23:10","I","2026-01-03 00:20:02","기타 휴게음식점","152593.041697538","145650.422819448","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","35.7","","","",
"15","휴게음식점","07_24_05_P","4950000","4950000-104-2025-00059","2025-12-31","","01","영업/정상","01","영업","","","","","","67.55","534-821","전라남도 무안군 삼향읍 남악리 2231","전라남도 무안군 삼향읍 대죽동로 46, 104호","58567","뵈르뵈르(목포남악점)","2025-12-31 17:46:58","I","2026-01-03 00:20:02","기타 휴게음식점","150921.052892406","146139.843750002","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","67.55","","","",
"16","휴게음식점","07_24_05_P","3330000","3330000-104-2025-00440","2025-12-31","","01","영업/정상","01","영업","","","","","","","612-704","부산광역시 해운대구 우동 1500 벡스코","부산광역시 해운대구 APEC로 55, 벡스코 제1전시장 2홀 일부호 (우동)","48060","카페큐브","2025-12-31 15:06:55","I","2026-01-03 00:20:02","기타 휴게음식점","394482.139208377","187606.035424193","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"17","휴게음식점","07_24_05_P","5020000","5040000-104-2025-00211","2025-12-31","","01","영업/정상","01","영업","","","","","","17.11","791-941","경상북도 포항시 북구 흥해읍 죽천리 702-1 C동 1층","경상북도 포항시 북구 흥해읍 영일만산단남로 137, C동 1층","37948","펫필드","2025-12-31 14:24:12","I","2026-01-03 00:20:02","커피숍","417475.865405861","290650.643734363","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","17.11","","","",
"18","휴게음식점","07_24_05_P","5530000","5530000-104-2025-00703","2025-12-31","","01","영업/정상","01","영업","","","","","","","445-150","경기도 화성시 오산동 1089 동탄역 롯데캐슬","경기도 화성시 동탄역로 160, 롯데백화점 동탄점 지하1층 일부 (오산동)","18478","빵떡집","2025-12-31 15:07:04","I","2026-01-03 00:20:02","일반조리판매","208569.642431686","410949.263462028","일반조리판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"19","휴게음식점","07_24_05_P","3700000","3700000-104-2025-00289","2025-12-31","","01","영업/정상","01","영업","","","","","052 922 2360","","680-745","울산광역시 남구 삼산동 1521-1 현대백화점","울산광역시 남구 삼산로 261, 현대백화점 식품관 (삼산동)","44705","호두방정","2025-12-31 09:28:23","I","2026-01-03 00:20:02","기타 휴게음식점","411768.0407494","229164.489593214","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"20","휴게음식점","07_24_05_P","3700000","3700000-104-2025-00290","2025-12-31","","01","영업/정상","01","영업","","","","","","","680-832","울산광역시 남구 신정동 1045 울산대공원 동문","","","푸럭","2025-12-31 10:06:26","I","2026-01-03 00:20:02","푸드트럭","409108.568402107","227938.918943445","푸드트럭","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"21","휴게음식점","07_24_05_P","3390000","3390000-104-2025-00049","2025-12-31","","01","영업/정상","01","영업","","","","","","23.10","617-833","부산광역시 사상구 주례동 74-18","부산광역시 사상구 가야대로366번길 16, 2층 (주례동)","47006","밥플PC(밥플피씨)","2025-12-31 10:02:31","I","2026-01-03 00:20:02","기타 휴게음식점","383323.624760033","185311.510612263","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","23.1","","","",
"22","휴게음식점","07_24_05_P","5670000","5670140-104-2025-00197","2025-12-31","","01","영업/정상","01","영업","","","","","","27.08","642-832","경상남도 창원시 성산구 상남동 23-6 에이스타워 6층 601호 일부호","경상남도 창원시 성산구 단정로 13, 에이스타워 6층 601호 일부호 (상남동)","51496","오엑스피시방(OXPC) 창원상남동점","2025-12-31 16:08:45","I","2026-01-03 00:20:02","기타 휴게음식점","353097.192800104","192568.075029697","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","27.08","","","",
"23","휴게음식점","07_24_05_P","4050000","5630000-104-2025-00159","2025-12-31","","01","영업/정상","01","영업","","","","","","20.00","446-908","경기도 용인시 기흥구 영덕동 985-1 이씨티","경기도 용인시 기흥구 흥덕2로87번길 18, 이씨티 B동 201,210호 (영덕동)","16954","도시PC","2025-12-31 11:30:23","I","2026-01-03 00:20:02","일반조리판매","206306.301931615","419313.955217649","일반조리판매","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","20","","","",
