"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1","비디오물제작업","03_10_05_P","3110000","CDFF1241072025000016","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 은평구 응암동 ***-* 디우아르떼빌","서울특별시 은평구 응암로**길 *-**, 지층 (응암동, 디우아르떼빌)","03467","영상조작단","2025-12-31 16:31:41","I","2026-01-03 00:20:02","","192693.170332573","454242.876797005","비디오물제작업","","0","","영상물 제작","141.22","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"2","비디오물제작업","03_10_05_P","3940000","CDFF1241072025000102","2019-01-14","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 덕양구 덕은동 *** 힐스테이트 에코 덕은","경기도 고양시 덕양구 으뜸로 ***, 힐스테이트 에코 덕은 ***동 ***호 (덕은동)","10543","후(HooTV)","2025-12-31 12:44:50","I","2026-01-03 00:20:02","","","","비디오물제작업","","0","","방송영상 및 홍보영상 비디오물 제작","165","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"3","비디오물제작업","03_10_05_P","3940000","CDFF1241072025000103","2023-07-20","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 덕양구 덕은동 ***","경기도 고양시 덕양구 으뜸로 *, 덕은디엠씨 아이에스비즈타워 센트럴*차 ****호 (덕은동)","10542","주식회사 메타아스코스씨오","2025-12-31 17:11:55","I","2026-01-03 00:20:02","","","","비디오물제작업","","0","","영상 제작","46.63","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"4","비디오물제작업","03_10_05_P","3520000","CDFF1241072025000014","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드 에이동 ***호","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 에이동 ***-***, AB-***호 (송도동)","22007","크라켄픽처스","2025-12-31 10:33:07","I","2026-01-03 00:20:02","","167146.853558482","433106.400418521","비디오물제작업","","0","","각종 영상제작","1","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"5","비디오물제작업","03_10_05_P","3170000","CDFF1241072025000050","2025-12-31","","01","영업/정상","13","영업중","","","","","02-2224-0755","","","서울특별시 금천구 가산동 ***-**","서울특별시 금천구 가산디지털*로 **, ****호 (가산동)","08592","주식회사 하이비주얼","2025-12-31 09:12:24","I","2026-01-03 00:20:02","","189651.615395913","440972.741332881","비디오물제작업","","0","","광고영상, 제품홍보영상, 유튜브영상","61.03","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"6","비디오물제작업","03_10_05_P","3990000","CDFF1241072025000036","2023-03-06","","01","영업/정상","13","영업중","","","","","031-562-1391","","","경기도 남양주시 다산동 ****","경기도 남양주시 다산순환로 **, 다산현대프리미어 캠퍼스 제BA **-***호 (다산동)","12248","주식회사 얼터","2025-12-31 17:19:58","I","2026-01-03 00:20:02","","213352.638752231","456784.268068925","비디오물제작업","","0","","영상콘텐츠, 홍보영상 제작","429","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"7","비디오물제작업","03_10_05_P","3990000","CDFF1241072025000037","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","경기도 남양주시 진접읍 금곡리 **** 엠타워","경기도 남양주시 진접읍 해밀예당*로 ***, 엠타워 *층 ***호","12059","어스웜컬처스","2025-12-31 09:30:56","I","2026-01-03 00:20:02","","217778.358641152","468642.326585464","비디오물제작업","","0","","영상광고,유튜브,영화 및 비디오,미디어콘텐츠","200.12","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"8","비디오물제작업","03_10_05_P","3070000","CDFF1241072025000016","2018-02-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 성북동*가 ***-**","서울특별시 성북구 성북로*길 ** (성북동*가)","02880","주식회사 히즈프로덕션","2025-12-31 15:40:20","I","2026-01-03 00:20:02","","200271.708735232","454015.417063966","비디오물제작업","","0","","소재지 및 명칭 변경","326","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"9","비디오물제작업","03_10_05_P","3600000","CDFF1241072025000012","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 양동 **-*","광주광역시 서구 천변좌로 ***, *층 (양동)","61925","드로우필름","2025-12-31 16:04:42","I","2026-01-03 00:20:02","","191298.040461307","183667.008248814","비디오물제작업","","0","","미디어콘텐츠창작","165","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"10","비디오물제작업","03_10_05_P","3620000","CDFF1241072025000014","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 두암동 ***-**","광주광역시 북구 군왕로***번길 **, *층 (두암동)","61152","주식회사 제이랩스튜디오","2025-12-31 15:50:41","I","2026-01-03 00:20:02","","194094.821717172","186378.316555293","비디오물제작업","","0","","사진 및 비디오물","84.13","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
