"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","유흥주점영업","07_23_02_P","3700000","3700000-102-2001-00056","2001-02-15","","01","영업/정상","01","영업","","","","","052 2570245","80.03","680-805","울산광역시 남구 달동 1361-3 (지상3층)","울산광역시 남구 번영로150번길 26 (달동,(지상3층))","44703","갈채","2025-12-31 15:16:42","U","2026-01-03 02:40:00","룸살롱","411286.661930538","229088.999033667","룸살롱","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","80.03","","","",
"2","유흥주점영업","07_23_02_P","3710000","3710000-102-2006-00003","2006-07-04","","03","폐업","02","폐업","2025-12-31","","","","052 2321672","43.37","682-808","울산광역시 동구 서부동 113-33 (지하1층)","울산광역시 동구 명덕3길 13 (서부동,(지하1층))","44031","도밍고","2025-12-31 17:52:03","U","2026-01-03 02:40:00","기타","420523.194153739","227585.549482239","기타","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","43.37","","","",
"3","유흥주점영업","07_23_02_P","4610000","4610000-102-1998-00002","1998-11-23","","01","영업/정상","01","영업","","","","","041 338 7770","45.00","340-932","충청남도 예산군 고덕면 대천리 702-18","충청남도 예산군 고덕면 고덕중앙로 69-1","32403","황제","2025-12-31 09:01:49","U","2026-01-03 02:40:00","룸살롱","173459.789723827","360525.228750623","룸살롱","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","45","","","",
"4","유흥주점영업","07_23_02_P","4610000","4610000-102-1999-00002","1999-03-27","","01","영업/정상","01","영업","","","","","","147.00","340-802","충청남도 예산군 예산읍 주교리 221-12","충청남도 예산군 예산읍 역전로 80","32430","일번지 스탠드바","2025-12-31 09:02:45","U","2026-01-03 02:40:00","스텐드바","184711.924290144","353924.403206905","스텐드바","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","147","","","",
"5","유흥주점영업","07_23_02_P","4610000","4610000-102-1999-00005","1999-08-23","","01","영업/정상","01","영업","","","","","041 3348887","158.36","340-805","충청남도 예산군 예산읍 신례원리 247-9","충청남도 예산군 예산읍 신례원로212번길 1","32421","백악관","2025-12-31 09:03:01","U","2026-01-03 02:40:00","룸살롱","186173.053383763","358461.605953634","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","0","0","0","0","0","","0","0","Y","158.36","","","",
"6","유흥주점영업","07_23_02_P","4610000","4610000-102-2008-00001","2008-05-02","","01","영업/정상","01","영업","","","","","3386600","143.94","340-902","충청남도 예산군 삽교읍 두리 803-173","충청남도 예산군 삽교읍 삽교로2길 3-1","32414","BMW노래빠","2025-12-31 09:07:54","U","2026-01-03 02:40:00","룸살롱","176606.73859517","353930.547387373","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","0","0","0","0","0","","0","0","Y","143.94","","","",
"7","유흥주점영업","07_23_02_P","4610000","4610000-102-2013-00001","2013-06-21","","01","영업/정상","01","영업","","","","","041 334 4490","277.98","340-805","충청남도 예산군 예산읍 신례원리 254-15","충청남도 예산군 예산읍 신례원로 199-5","32421","O.K.술마시는노래주점","2025-12-31 09:08:08","U","2026-01-03 02:40:00","룸살롱","186028.505333333","358401.687333333","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","277.98","","","",
"8","유흥주점영업","07_23_02_P","4610000","4610000-102-1993-00003","1993-11-06","","01","영업/정상","01","영업","","","","","041 3354008","110.80","340-802","충청남도 예산군 예산읍 주교리 222-34","충청남도 예산군 예산읍 아리랑로 11","32430","플레임","2025-12-31 09:01:24","U","2026-01-03 02:40:00","룸살롱","184806.886892857","353918.462132517","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","110.8","","","",
"9","유흥주점영업","07_23_02_P","4610000","4610000-102-1993-00002","1993-12-15","","01","영업/정상","01","영업","","","","","3341289","149.10","340-805","충청남도 예산군 예산읍 창소리 38-4","충청남도 예산군 예산읍 신례원로 219","32421","대몽","2025-12-31 09:00:16","U","2026-01-03 02:40:00","룸살롱","186162.157295173","358553.768648203","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","149.1","","","",
"10","유흥주점영업","07_23_02_P","4610000","4610000-102-2001-00003","2001-09-24","","01","영업/정상","01","영업","","","","","3348834","146.37","340-804","충청남도 예산군 예산읍 예산리 331-1","충청남도 예산군 예산읍 형제고개로 957","32438","친절1번지","2025-12-31 09:05:25","U","2026-01-03 02:40:00","간이주점","186568.349469173","352754.170330088","간이주점","0","0","기타","지도","상수도전용","0","0","0","0","0","","0","0","Y","146.37","","","",
