"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","식품운반업","07_22_09_P","5400000","5400000-117-2025-00002","2025-12-31","","01","영업/정상","01","영업","","","","","","3.00","637-841","경상남도 함안군 산인면 송정리 ***-*","경상남도 함안군 산인면 송산로 ***, *층","52031","강안","2025-12-31 11:55:20","I","2026-01-03 00:20:02","식품운반업","330081.441593899","199706.030346266","식품운반업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"2","식품운반업","07_22_09_P","3740000","3740000-117-2016-00003","2016-03-21","","01","영업/정상","01","영업","","","","","","6.00","440-821","경기도 수원시 장안구 영화동 *** 태영아파트 ***호","경기도 수원시 장안구 영화로**번길 **, ***호 (영화동, 태영아파트)","16273","싱싱푸드","2025-12-31 10:24:06","U","2026-01-03 02:40:00","식품운반업","200638.301718618","420786.247360603","식품운반업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"3","식품운반업","07_22_09_P","3150000","3150000-117-2008-00006","2008-05-06","","03","폐업","02","폐업","2025-12-12","","","","","33.00","157-010","서울특별시 강서구 화곡동 **** 우장산에스케이뷰 ***동 비***호","서울특별시 강서구 우현로 **, ***동 비***호 (화곡동, 우장산에스케이뷰)","07690","삼원엠앤에스주식회사","2025-12-31 14:04:22","U","2026-01-03 02:40:00","식품운반업","186059.567733485","449557.727951319","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"4","식품운반업","07_22_09_P","5050000","5050000-117-2025-00001","2025-09-03","","01","영업/정상","01","영업","","","","","","58.89","780-862","경상북도 경주시 서면 아화리 *** 동전그린아파트","경상북도 경주시 서면 아화*길 *, ***호 (동전그린아파트)","38053","콴운수","2025-12-31 16:05:19","U","2026-01-03 02:40:00","식품운반업","385302.49953212","267602.989979646","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"5","식품운반업","07_22_09_P","4090000","4090000-117-2018-00002","2018-04-20","","01","영업/정상","01","영업","","","","","","170.00","415-887","경기도 김포시 하성면 원산리 ***","경기도 김포시 하성면 태산로**번길 ***-**, *층","10011","가온누리푸드","2025-12-31 09:49:39","U","2026-01-03 02:40:00","식품운반업","166955.959161459","468037.455480218","식품운반업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"6","식품운반업","07_22_09_P","4600000","4600000-117-2026-00001","2026-01-02","","01","영업/정상","01","영업","","","","","","10.00","350-883","충청남도 홍성군 은하면 장척리 ***","충청남도 홍성군 은하면 충서로 **, 먹거리통합지원센터","32210","한광운수","2026-01-02 14:56:35","I","2026-01-04 00:20:12","식품운반업","165143.023886521","331791.954155881","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","10","","","",
"7","식품운반업","07_22_09_P","4140000","4140000-117-1993-00009","1993-06-23","","01","영업/정상","01","영업","","","","","031 903 6872","10.00","486-903","경기도 연천군 전곡읍 전곡리 ***-**","경기도 연천군 전곡읍 은전로 **, *층","11029","거성특수운송","2026-01-02 14:31:47","U","2026-01-04 02:40:00","식품운반업","205947.601411686","502862.958033146","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"8","식품운반업","07_22_09_P","4490000","4490000-117-2026-00001","2026-01-05","","01","영업/정상","01","영업","","","","","","99.00","331-811","충청남도 천안시 서북구 직산읍 군동리 ***-*","충청남도 천안시 서북구 직산읍 군동*길 **","31032","희훈로지스","2026-01-05 15:03:14","I","2026-01-07 00:20:36","식품운반업","214532.43081355","377881.74042831","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"9","식품운반업","07_22_09_P","3260000","3260000-117-2007-00002","2007-11-27","","03","폐업","02","폐업","2026-01-05","","","","051 242 6886","16.00","602-833","부산광역시 서구 암남동 ***-**","부산광역시 서구 원양로 ***, *층 ***호 (암남동)","49273","(주)금보통운","2026-01-05 10:23:46","U","2026-01-07 02:40:00","식품운반업","383518.040204496","175580.741380924","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"10","식품운반업","07_22_09_P","3740000","3740000-117-2006-00005","2006-10-26","","01","영업/정상","01","영업","","","","","","","443-822","경기도 수원시 영통구 원천동 *** 외*필지","경기도 수원시 영통구 삼성로 *** (원천동,외*필지)","16522","씨제이대한통운(주)","2026-01-05 16:25:38","U","2026-01-07 02:40:00","식품운반업","206017.755498373","418297.117076889","식품운반업","","","","","","","0","0","0","0","자가","0","0","N","0","","","",
