"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","식품자동판매기업","07_22_10_P","4231000","4231000-112-2025-00010","2025-12-31","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 속초시 조양동 1390-2 속초 서희스타힐스 더베이 2차","강원특별자치도 속초시 동해대로 3961, 102호 (조양동, 속초 서희스타힐스 더베이 2차)","24893","지에스25서희스타","2025-12-31 14:56:47","I","2026-01-03 00:20:02","식품자동판매기영업","340097.94220342","521797.497661971","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"2","식품자동판매기업","07_22_10_P","4870000","4870000-112-2025-00001","2025-12-31","","01","영업/정상","01","영업","","","","","","5.00","542-804","전라남도 구례군 구례읍 봉동리 219 GS25","전라남도 구례군 구례읍 봉동길 46, GS25","57640","GS25구례봉동점","2025-12-31 16:55:24","I","2026-01-03 00:20:02","식품자동판매기영업","242970.857572582","190173.246370375","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3","식품자동판매기업","07_22_10_P","4490000","4490000-112-2025-00100","2025-12-31","","01","영업/정상","01","영업","","","","","","0.00","330-270","충청남도 천안시 동남구 청당동 881","충청남도 천안시 동남구 청수10길 16-1 (청당동)","31197","지에스25청당빌리지점","2025-12-31 10:23:17","I","2026-01-03 00:20:02","식품자동판매기영업","214312.141861217","364561.846046748","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"4","식품자동판매기업","07_22_10_P","3990000","3990000-112-2025-00046","2025-12-31","","01","영업/정상","01","영업","","","","","","44.85","","경기도 남양주시 다산동 6088-1 웅신 미켈란의아침 주건축물제1동 106호","경기도 남양주시 다산중앙로 105-14, 웅신 미켈란의아침 주건축물제1동 106호 (다산동)","12248","24시 카페 만월경 다산역점","2025-12-31 14:52:28","I","2026-01-03 00:20:02","식품자동판매기영업","213372.570869023","457807.158197658","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"5","식품자동판매기업","07_22_10_P","3090000","3090000-112-2025-00014","2025-12-31","","01","영업/정상","01","영업","","","","","","3.30","132-905","서울특별시 도봉구 창동 181-3","서울특별시 도봉구 마들로13길 165, 7층 701호 (창동)","01411","하베르스터디카페","2025-12-31 11:25:39","I","2026-01-03 00:20:02","식품자동판매기영업","203988.589303617","461690.889299381","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"6","식품자동판매기업","07_22_10_P","4830000","4830000-112-2025-00003","2025-12-31","","01","영업/정상","01","영업","","","","","","5.00","520-130","전라남도 나주시 송월동 1543 나주역자이리버파크","전라남도 나주시 신월길 54 (송월동, 나주역자이리버파크)","58253","나주역자이리버파크","2025-12-31 17:12:18","I","2026-01-03 00:20:02","식품자동판매기영업","","","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"7","식품자동판매기업","07_22_10_P","3070000","3070000-112-2025-00026","2025-12-31","","01","영업/정상","01","영업","","","","","","0.00","136-825","서울특별시 성북구 성북동 177-36 자연에서 왔소","서울특별시 성북구 성북로 36, 자연에서 왔소 1층 (성북동)","02835","자연에서왔소","2025-12-31 17:06:35","I","2026-01-03 00:20:02","식품자동판매기영업","200267.874537219","454317.936459449","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"8","식품자동판매기업","07_22_10_P","3910000","3910038-112-2025-00011","2025-12-31","","01","영업/정상","01","영업","","","","","","3.30","451-882","경기도 평택시 안중읍 학현리 41-35","경기도 평택시 안중읍 덕우로 72, 1층","17816","노들 무인카페앤당구","2025-12-31 13:06:25","I","2026-01-03 00:20:02","식품자동판매기영업","193578.437254698","388421.016059505","식품자동판매기영업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"9","식품자동판매기업","07_22_10_P","4241000","4241000-112-2016-00001","2016-03-04","","03","폐업","02","폐업","2025-12-31","","","","","","","강원특별자치도 삼척시 교동 86-3","강원특별자치도 삼척시 새천년도로 326 (교동)","25910","조각공원자판기","2025-12-31 09:37:25","I","2026-01-03 00:20:02","식품자동판매기영업","393330.870631596","441642.085680371","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"10","식품자동판매기업","07_22_10_P","3170000","3170000-112-2025-00017","2025-12-31","","01","영업/정상","01","영업","","","","","02 63519004","149.86","153-803","서울특별시 금천구 가산동 371-59 신한이노플렉스","서울특별시 금천구 가산디지털1로 149, 신한이노플렉스 4층 (가산동)","08506","주식회사 아이씨알","2025-12-31 14:14:33","I","2026-01-03 00:20:02","식품자동판매기영업","189459.065518928","441844.960857588","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
