번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,Unnamed: 59,record_key
100,인쇄사,04_16_01_P,3640000,CDFG1252002026000003,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,대전광역시 동구 삼성동 ***-*,"대전광역시 동구 선화로 ***, *층 (삼성동)",34624,인팩토리,2026-02-13 10:08:25,I,2026-02-15 00:20:02,,238302.526690746,314889.035675542,인쇄사,출판인쇄업,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,인팩토리_대전광역시동구삼성동***-*
99,인쇄사,04_16_01_P,4040000,CDFG1252002026000002,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,경기도 하남시 풍산동 ***-* 하우스디스마트밸리,"경기도 하남시 미사강변서로 **, 하우스디스마트밸리 F***호 (풍산동)",12918,까사 로카,2026-02-13 09:07:31,I,2026-02-15 00:20:02,,216230.173359713,449965.495275694,인쇄사,출판인쇄업,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,까사로카_경기도하남시풍산동***-*하우스디스마트밸리
88,인쇄사,04_16_01_P,4020000,CDFG1252002026000001,2026-02-11,,1,영업/정상,13,영업중,,,,,,,,경기도 군포시 당정동 ***-*,"경기도 군포시 엘에스로**번길 ***, *층 (당정동)",15842,우성스크린 주식회사,2026-02-11 11:18:23,I,2026-02-13 00:20:38,,195577.345433875,428869.703600073,인쇄사,출판인쇄업,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,우성스크린주식회사_경기도군포시당정동***-*
89,인쇄사,04_16_01_P,3210000,CDFG1252002026000002,2026-02-11,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서초구 방배동 ***-*,"서울특별시 서초구 방배중앙로 ***, ***호 (방배동)",06556,주식회사 디자인코비,2026-02-11 15:11:52,I,2026-02-13 00:20:38,,198709.039325906,443641.643515187,인쇄사,출판인쇄업,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사디자인코비_서울특별시서초구방배동***-*
90,인쇄사,04_16_01_P,3220000,CDFG1252002026000002,2026-02-11,,1,영업/정상,13,영업중,,,,,02-567-1110,,,"서울특별시 강남구 대치동 *** 우일빌딩, *층 ***호","서울특별시 강남구 역삼로 ***, 우일빌딩 *층 ***호 (대치동)",06200,강남프린트온,2026-02-11 15:36:52,I,2026-02-13 00:20:38,,204698.366555282,444342.549286869,인쇄사,출판인쇄업,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,"강남프린트온_서울특별시강남구대치동***우일빌딩,*층***호"
80,인쇄사,04_16_01_P,3940000,CDFG1252002026000004,2026-02-10,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 일산동구 장항동 ***-**,"경기도 고양시 일산동구 장항로 ***, *층 (장항동)",10432,주식회사 예컴미디어,2026-02-10 13:35:11,I,2026-02-12 00:20:02,,180314.038317427,459612.557105497,인쇄사,출판인쇄업,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사예컴미디어_경기도고양시일산동구장항동***-**
79,인쇄사,04_16_01_P,4181000,CDFG1252002026000001,2026-02-10,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 춘천시 후평동 ***-*,"강원특별자치도 춘천시 후석로***번길 *, 춘천하이테크타워 *층 ***호 (후평동)",24232,협동조합 가시광선,2026-02-10 18:36:56,I,2026-02-12 00:20:02,,265474.842593179,487512.552718902,인쇄사,출판인쇄업,0.0,,,109.3,6.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,협동조합가시광선_강원특별자치도춘천시후평동***-*
72,인쇄사,04_16_01_P,3990000,CDFG1252002026000002,2026-02-09,,1,영업/정상,13,영업중,,,,,070-7789-1508,,,경기도 남양주시 다산동 **** A동 ***호,"경기도 남양주시 다산순환로 **, A동 ***호 (다산동)",12248,주식회사 프린터리 컬쳐랩,2026-02-09 17:50:57,I,2026-02-11 00:20:41,,213352.638752231,456784.268068925,인쇄사,출판인쇄업,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사프린터리컬쳐랩_경기도남양주시다산동****A동***호
73,인쇄사,04_16_01_P,3860000,CDFG1252002026000001,2026-02-09,,1,영업/정상,13,영업중,,,,,,,,경기도 부천시 소사구 송내동 ***-**,경기도 부천시 소사구 경인로**번길 **-** (송내동),14743,로우스테이트,2026-02-09 09:47:12,I,2026-02-11 00:20:41,,178411.976439837,442084.232896929,인쇄사,출판인쇄업,0.0,,,187.52,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,로우스테이트_경기도부천시소사구송내동***-**
70,인쇄사,04_16_01_P,3610000,CDFG1252002026000002,2026-02-09,,1,영업/정상,13,영업중,,,,,,,,광주광역시 남구 임암동 *** ***호,"광주광역시 남구 서문대로 ***, ***호 (임암동)",61754,우정인쇄광고,2026-02-09 16:36:12,I,2026-02-11 00:20:41,,188711.270495588,177786.357742203,인쇄사,출판인쇄업,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,우정인쇄광고_광주광역시남구임암동******호
