번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
8682,건강기능식품일반판매업,07_22_03_P,3050000,3050000-134-2026-00037,2026-02-26,,1,영업/정상,1,영업,,,,,,15.0,130-870,서울특별시 동대문구 청량리동 *** 청량리현대코아,"서울특별시 동대문구 왕산로**길 **, 청량리현대코아 서관 *층 **호 (청량리동)",2573.0,라이프케어,2026-02-26 18:22:18,I,2026-02-28 00:20:02,,203793.67250079,453201.200861783,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,라이프케어_서울특별시동대문구청량리동***청량리현대코아
8695,건강기능식품일반판매업,07_22_03_P,3480000,3480000-134-2026-00013,2026-02-26,,1,영업/정상,1,영업,,,,,,,,대구광역시 달성군 옥포읍 강림리 **** 대구옥포엘에이치천년나무*단지 ***동 ***호,"대구광역시 달성군 옥포읍 돌미로*길 **, ***동 ***호 (대구옥포엘에이치천년나무*단지)",42974.0,루미비아(LUMIVIA),2026-02-26 17:26:53,I,2026-02-28 00:20:02,,330010.624861749,254033.555500444,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,루미비아(LUMIVIA)_대구광역시달성군옥포읍강림리****대구옥포엘에이치천년나무*단지***동***호
8697,건강기능식품일반판매업,07_22_03_P,3990000,3990000-134-2026-00117,2026-02-26,,1,영업/정상,1,영업,,,,,,,,경기도 남양주시 다산동 ****-* 다산진건지구 업무*-* 주*동 ***호,"경기도 남양주시 다산중앙로 ***, 다산진건지구 업무*-* 주*동 ***호 (다산동)",12248.0,뷰티올데이,2026-02-26 09:31:44,I,2026-02-28 00:20:02,,213476.644003742,457852.712853342,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,뷰티올데이_경기도남양주시다산동****-*다산진건지구업무*-*주*동***호
8698,건강기능식품일반판매업,07_22_03_P,4070000,4070000-134-2026-00010,2026-02-26,,1,영업/정상,1,영업,,,,,031 638 8272,3.3,467-020,경기도 이천시 관고동 **-*,"경기도 이천시 영창로***번길 **-*, B동 *층 (관고동)",17367.0,큐사랑 이천관고점,2026-02-26 15:17:52,I,2026-02-28 00:20:02,,238552.684404091,420112.15262631,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,큐사랑이천관고점_경기도이천시관고동**-*
8699,건강기능식품일반판매업,07_22_03_P,5710000,5720000-134-2026-00011,2026-02-26,,1,영업/정상,1,영업,,,,,,,360-100,충청북도 청주시 상당구 용암동 **** 동남힐데스하임,"충청북도 청주시 상당구 월운로 ***, ***동 ****호 (용암동, 동남힐데스하임)",28809.0,와이제이씨,2026-02-26 16:42:30,I,2026-02-28 00:20:02,,246339.853333461,344948.663397432,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,와이제이씨_충청북도청주시상당구용암동****동남힐데스하임
8700,건강기능식품일반판매업,07_22_03_P,3600000,3600000-134-2026-00021,2026-02-26,,1,영업/정상,1,영업,,,,,16683776,6.6,502-712,광주광역시 서구 광천동 **-* 신세계백화점 지하 *층,"광주광역시 서구 무진대로 ***, 신세계백화점 지하 *층 (광천동)",61937.0,(주)메디프코리아,2026-02-26 14:56:48,I,2026-02-28 00:20:02,,189004.968212655,184579.553645425,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,6.6,,,,,(주)메디프코리아_광주광역시서구광천동**-*신세계백화점지하*층
8773,건강기능식품일반판매업,07_22_03_P,3900000,3900000-134-2026-00026,2026-02-26,,1,영업/정상,1,영업,,,,,,28.77,423-010,경기도 광명시 광명동 ***-* 광명 푸르지오 센트베르,"경기도 광명시 새터로 **, 상가*동 ***호 (광명동, 광명 푸르지오 센트베르)",14275.0,소도몰간석센트베르점,2026-02-26 16:12:23,I,2026-02-28 00:20:02,,,,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,소도몰간석센트베르점_경기도광명시광명동***-*광명푸르지오센트베르
8772,건강기능식품일반판매업,07_22_03_P,3390000,3390000-134-2026-00016,2026-02-26,,1,영업/정상,1,영업,,,,,,,617-818,부산광역시 사상구 모라동 *** 삼정그린코아아파트,"부산광역시 사상구 백양대로***번길 **, *동 ****호 (모라동, 삼정그린코아아파트)",46928.0,팔제이,2026-02-26 10:04:56,I,2026-02-28 00:20:02,,381488.144944552,189558.187961058,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,팔제이_부산광역시사상구모라동***삼정그린코아아파트
8771,건강기능식품일반판매업,07_22_03_P,3130000,3130000-134-2026-00029,2026-02-26,,1,영업/정상,1,영업,,,,,07076029000,,121-804,서울특별시 마포구 공덕동 ***-* 창업허브 별관,"서울특별시 마포구 백범로**길 **, 서울창업허브 별관 *층 ***호 (공덕동)",4147.0,주식회사 와이콤마,2026-02-26 11:35:48,I,2026-02-28 00:20:02,,195509.580070948,449388.269219974,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,주식회사와이콤마_서울특별시마포구공덕동***-*창업허브별관
8770,건강기능식품일반판매업,07_22_03_P,3290000,3290000-134-2026-00023,2026-02-26,,1,영업/정상,1,영업,,,,,,,614-814,부산광역시 부산진구 개금동 ***-***,"부산광역시 부산진구 엄광로 **-*, *층 일부호 (개금동)",47388.0,제이디(JD)컴퍼니,2026-02-26 09:41:14,I,2026-02-28 00:20:02,,384186.099140076,185076.916967308,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,제이디(JD)컴퍼니_부산광역시부산진구개금동***-***
8769,건강기능식품일반판매업,07_22_03_P,3620000,3620000-134-2026-00024,2026-02-26,,1,영업/정상,1,영업,,,,,,,500-801,광주광역시 북구 각화동 *** 각화 센트럴파크서희스타힐스 ***동 ****호,"광주광역시 북구 동문대로***번길 **, ***동 ****호 (각화동, 각화 센트럴파크서희스타힐스)",61135.0,알로에판매원,2026-02-26 15:40:25,I,2026-02-28 00:20:02,,193547.031375306,187173.279185228,방문판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,알로에판매원_광주광역시북구각화동***각화센트럴파크서희스타힐스***동****호
8768,건강기능식품일반판매업,07_22_03_P,3620000,3620000-134-2026-00023,2026-02-26,,1,영업/정상,1,영업,,,,,,,500-831,광주광역시 북구 신안동 ***-** 로얄멤버스빌 ***호,"광주광역시 북구 설죽로***번길 **, 로얄멤버스빌 ***호 (신안동)",61220.0,오로라팜,2026-02-26 11:15:24,I,2026-02-28 00:20:02,,190595.289397192,185763.879214547,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,오로라팜_광주광역시북구신안동***-**로얄멤버스빌***호
