"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1","비디오물배급업","03_10_02_P","3130000","CDFF1241112022000006","2022-03-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 ***-**","서울특별시 마포구 월드컵로**길 *, *층 (서교동)","04004","주식회사 메이커피앤에스","2026-02-02 13:42:41","U","2026-02-04 02:40:00","","192174.176189488","450274.948123139","비디오물배급업","","0","","비디오물 배급","66","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"2","비디오물배급업","03_10_02_P","3610000","CDFF1241112023000001","2020-01-31","","01","영업/정상","13","영업중","","","","","","","","광주광역시 남구 백운동 ***-**","광주광역시 남구 백양로 ** (백운동)","61664","주식회사 공감미디어","2026-01-30 10:02:31","U","2026-02-04 11:04:37","","191749.741494006","181708.83060482","비디오물배급업","","0","","애니메이션,전시영상,홍보영상","120.17","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"3","비디오물배급업","03_10_02_P","3220000","CDFF1241112026000006","2026-02-04","","01","영업/정상","13","영업중","","","","","02-517-6014","","","서울특별시 강남구 논현동 ***-**","서울특별시 강남구 학동로**길 **-* (논현동)","06101","주식회사 크리에이티브멋","2026-02-04 16:03:46","I","2026-02-06 00:20:02","","203278.440506411","445577.062610747","비디오물배급업","","0","","광고, 홍보영상","436.17","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"4","비디오물배급업","03_10_02_P","3820000","CDFF1241112013000001","2013-08-14","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 의정부동 ***-*","경기도 의정부시 둔야로**번길 * (의정부동, 덕암오피스텔 B*층 **호)","11673","(주) 아이뷰미디어","2026-02-03 11:24:18","U","2026-02-06 02:40:00","","203375.359918311","470705.969510801","비디오물배급업","","10","기타","비디오물","146","0","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","상업지역",
"5","비디오물배급업","03_10_02_P","3110000","CDFF1241112024000001","2024-08-01","","03","폐업","03","폐업","2026-02-04","","","","02-356-8570","","","서울특별시 은평구 응암동 ***-** ***호","서울특별시 은평구 응암로 ***, ***호 (응암동, 드림캐시아)","03454","제이투익스 커뮤니케이션즈","2026-02-04 18:06:54","U","2026-02-06 02:40:00","","192941.925234125","455172.418969842","비디오물배급업","","0","","광고, 영화, 비디오물 제작, 동영상 제작 배급업","84.96","2","0","아파트","0","0","0","0","","","","","","","","","","","","0","","","","","","준주거지역",
"6","비디오물배급업","03_10_02_P","3210000","CDFF1241112025000002","2023-12-20","","01","영업/정상","13","영업중","","","","","02-2058-1858","","","서울특별시 서초구 양재동 ***-* 희경빌딩","서울특별시 서초구 매헌로**길 **, 희경빌딩 F동 *층 ***호 (양재동)","06770","주식회사 스튜디오프리윌루전","2026-02-03 10:52:24","U","2026-02-06 02:40:00","","203108.643794048","440464.479268672","비디오물배급업","","0","","비디오영상물 배급","16.55","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"7","비디오물배급업","03_10_02_P","3220000","CDFF1241112022000020","2022-06-30","","01","영업/정상","13","영업중","","","","","02-6954-7339","","","서울특별시 강남구 논현동 **-*","서울특별시 강남구 논현로***길 **, *층 (논현동)","06053","(주)브릿지미디어","2026-02-04 10:34:55","U","2026-02-06 02:40:00","","202876.483070237","445911.094235432","비디오물배급업","","0","","드라마 및 영화 제작","30","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"8","비디오물배급업","03_10_02_P","3220000","CDFF1241112026000007","2020-11-24","","01","영업/정상","13","영업중","","","","","02-6956-1145","","","서울특별시 강남구 역삼동 ***-*","서울특별시 강남구 강남대로**길 **, *층 ****호 (역삼동)","06134","(주)메타포스","2026-02-05 13:08:12","I","2026-02-07 00:20:02","","202575.560406288","444136.923081339","비디오물배급업","","0","","소프트웨어영상, 애니메이션","39.66","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"9","비디오물배급업","03_10_02_P","3170000","CDFF1241112025000001","2025-03-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 **-** 월드메르디앙*차","서울특별시 금천구 벚꽃로 ***, 월드메르디앙*차 *층 ***호 (가산동)","08511","(주)프라임콘텐츠랩","2026-02-06 10:30:17","U","2026-02-08 02:40:00","","189788.849463856","441731.610478567","비디오물배급업","","0","","비디오물","49.59","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"10","비디오물배급업","03_10_02_P","3220000","CDFF1241112026000005","2026-01-29","","03","폐업","03","폐업","2026-02-09","","","","","","","서울특별시 강남구 대치동 ***-**","서울특별시 강남구 테헤란로**길 **, ***호 (대치동)","06178","주식회사 미라클에이앤이","2026-02-09 17:01:56","U","2026-02-11 02:40:00","","205079.418138107","444869.834721154","비디오물배급업","","0","","광고, 홍보물, 영화, 영상물제작","3.3","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
