"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","유흥주점영업","07_23_02_P","5590000","5590000-102-2026-00003","2026-03-03","","01","영업/정상","01","영업","","","","","","91.89","482-050","경기도 양주시 덕계동 928-5 403호","경기도 양주시 덕계로 138-20, 403호 (덕계동)","11444","부킹노래장","2026-03-03 08:05:01","I","2026-03-05 00:20:02","노래클럽","204785.257846283","479603.493035636","노래클럽","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","91.89","","","",
"2","유흥주점영업","07_23_02_P","3700000","3700000-102-2002-00117","2002-08-13","","01","영업/정상","01","영업","","","","","052 2678061","168.68","680-804","울산광역시 남구 달동 1251-8 번지(지상4층)","울산광역시 남구 왕생로45번길 8 (달동,번지(지상4층))","44718","루나(LUNA)","2026-03-03 14:10:20","U","2026-03-05 02:40:00","룸살롱","411326.521792784","228923.342480539","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","168.68","","","",
"3","유흥주점영업","07_23_02_P","5680000","5680000-102-1983-00004","1983-07-14","","01","영업/정상","01","영업","","","","","041 3559384","92.40","343-924","충청남도 당진시 읍내동 635-17 (지하)","충청남도 당진시 당진중앙2로 34-6 (읍내동,(지하))","31777","하나루노래클럽","2026-03-03 17:12:40","U","2026-03-05 02:40:00","카바레","166735.130108268","376759.669202285","카바레","0","0","","","","0","0","0","0","0","","0","0","Y","92.4","","","",
"4","유흥주점영업","07_23_02_P","3630000","3630000-102-2013-00003","2013-07-08","","01","영업/정상","01","영업","","","","","","74.98","506-303","광주광역시 광산구 쌍암동 668-5 (2층)","광주광역시 광산구 첨단중앙로152번길 52, 2층 (쌍암동)","62274","싼디음악홀","2026-03-03 15:06:43","U","2026-03-05 02:40:00","룸살롱","185831.15","191075.055","룸살롱","0","0","학교정화(절대)","","상수도전용","0","0","0","0","0","","0","0","Y","74.98","","","",
"5","유흥주점영업","07_23_02_P","3700000","3700000-102-2011-00004","2011-03-02","","01","영업/정상","01","영업","","","","","","237.78","680-817","울산광역시 남구 삼산동 1565-10","울산광역시 남구 화합로178번길 17 (지상 2층 (삼산동)","44713","메이드노래주점","2026-03-03 15:54:16","U","2026-03-05 02:40:00","룸살롱","412268.662915244","229300.088591702","룸살롱","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","237.78","","","",
"6","유흥주점영업","07_23_02_P","4170000","4170000-102-2007-00004","2007-12-21","","01","영업/정상","01","영업","","","","","","93.73","476-802","경기도 양평군 양평읍 양근리 421-3 지하 1층","경기도 양평군 양평읍 양평시장길 31, 지하 1층","12556","뉴욕","2026-03-03 16:20:50","U","2026-03-05 02:40:00","룸살롱","243297.99079664","443312.408535678","룸살롱","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","93.73","","","",
"7","유흥주점영업","07_23_02_P","4040000","4040000-102-2017-00003","2017-09-12","","01","영업/정상","01","영업","","","","","","154.58","465-805","경기도 하남시 덕풍동 465-17","경기도 하남시 대성로319번길 12-1, 지하1층 (덕풍동)","12964","아자","2026-03-03 11:29:26","U","2026-03-05 02:40:00","룸살롱","218225.296848272","448289.785733636","룸살롱","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","154.58","","","",
"8","유흥주점영업","07_23_02_P","6510000","6510000-102-1990-00030","1990-09-28","","01","영업/정상","01","영업","","","","","006407243549","140.00","690-801","제주특별자치도 제주시 건입동 1416-1","제주특별자치도 제주시 중앙로1길 2, 지하층 (건입동)","63277","제이","2026-03-03 10:50:57","U","2026-03-05 02:40:00","기타","155811.363318718","2308.51027424755","기타","0","0","","","","0","0","0","0","0","","0","0","N","140","","","",
"9","유흥주점영업","07_23_02_P","6520000","6520000-102-2015-00012","2015-07-09","","01","영업/정상","01","영업","","","","","","317.85","697-844","제주특별자치도 서귀포시 서귀동 316-7","제주특별자치도 서귀포시 태평로335번길 7 (서귀동)","63592","클럽아파치","2026-03-03 16:22:52","U","2026-03-05 02:40:00","노래클럽","158741.099324251","-27567.7838071921","노래클럽","0","0","","","","0","0","0","0","0","","0","0","Y","317.85","","","",
"10","유흥주점영업","07_23_02_P","4800000","4800000-102-2000-00024","2000-12-20","","03","폐업","02","폐업","2026-01-10","","","","2834038","197.00","530-847","전라남도 목포시 옥암동 1033-1","전라남도 목포시 통일대로75번길 11, 3층 (옥암동)","58687","한-베","2026-03-03 09:31:05","U","2026-03-05 02:40:00","비어(바)살롱","147906.540273357","144900.086507983","비어(바)살롱","1","2","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","197","","","",
