번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
941,식품제조가공업,07_22_11_P,3630000,3630000-106-2026-00003,2026-02-26,,1,영업/정상,1,영업,,,,,,252.23,506-839,광주광역시 광산구 신창동 1075-6,"광주광역시 광산구 북문대로 383-24, 1층 (신창동)",62288.0,스위트지디,2026-02-26 11:02:25,I,2026-02-28 00:20:02,기타 식품제조가공업,186238.963325005,187849.718191919,기타 식품제조가공업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,12.89,,,,,스위트지디_광주광역시광산구신창동1075-6
945,식품제조가공업,07_22_11_P,5350000,5350000-106-2026-00004,2026-02-26,,1,영업/정상,1,영업,,,,,,155.3,621-917,경상남도 김해시 어방동 1060-12 대진빌딩 1층,"경상남도 김해시 분성로557번길 51, 대진빌딩 1층 (어방동)",50820.0,바른푸드,2026-02-26 11:41:31,I,2026-02-28 00:20:02,기타 식품제조가공업,373430.16117431,195125.828705548,기타 식품제조가공업,0.0,0.0,,,상수도전용,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,N,70.2,,,,,바른푸드_경상남도김해시어방동1060-12대진빌딩1층
943,식품제조가공업,07_22_11_P,3990000,3990000-106-2026-00010,2026-02-26,,1,영업/정상,1,영업,,,,,,299.37,472-847,경기도 남양주시 화도읍 차산리 273-4 주1동 1층,"경기도 남양주시 화도읍 재재기로74번길 15, 주1동 1층",12199.0,프레시홈푸드,2026-02-26 15:29:28,I,2026-02-28 00:20:02,기타 식품제조가공업,226507.025573563,458244.119648723,기타 식품제조가공업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,64.27,,,,,프레시홈푸드_경기도남양주시화도읍차산리273-4주1동1층
940,식품제조가공업,07_22_11_P,3830000,3830000-106-2026-00002,2026-02-26,,1,영업/정상,1,영업,,,,,,18.29,430-010,경기도 안양시 만안구 안양동 1446 아르테자이,"경기도 안양시 만안구 경수대로1166번길 9, 203동 1층 112-일부호 (안양동, 아르테자이)",13914.0,카리테,2026-02-26 20:52:14,I,2026-02-28 00:20:02,기타 식품제조가공업,,,기타 식품제조가공업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,16.66,,,,,카리테_경기도안양시만안구안양동1446아르테자이
936,식품제조가공업,07_22_11_P,3650000,3650000-106-2026-00001,2026-02-26,,1,영업/정상,1,영업,,,,,042533 3049,438.27,301-233,대전광역시 중구 금동 160,"대전광역시 중구 산서로 952-14, 1층 (금동)",35086.0,케이시크릿소스(k-secret sauce),2026-02-26 17:52:37,I,2026-02-28 00:20:02,기타 식품제조가공업,238396.115540293,305014.821580161,기타 식품제조가공업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,90.07,,,,,케이시크릿소스(k-secretsauce)_대전광역시중구금동160
937,식품제조가공업,07_22_11_P,5200000,5200000-106-2026-00002,2026-02-26,,1,영업/정상,1,영업,,,,,,11.9,717-871,경상북도 고령군 다산면 상곡리 319-1,경상북도 고령군 다산면 좌학길 104-8,40108.0,청라,2026-02-26 16:48:28,I,2026-02-28 00:20:02,기타 식품제조가공업,330495.138604378,259696.411974695,기타 식품제조가공업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,청라_경상북도고령군다산면상곡리319-1
942,식품제조가공업,07_22_11_P,5390000,5390000-106-2026-00001,2026-02-26,,1,영업/정상,1,영업,,,,,055 574 7748,444.95,636-841,경상남도 의령군 대의면 추산리 330-5,경상남도 의령군 대의면 대의로 53-81,52136.0,(주)다온,2026-02-26 09:38:17,I,2026-02-28 00:20:02,기타 식품제조가공업,300237.910945789,208108.661418912,기타 식품제조가공업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,8.4,,,,,(주)다온_경상남도의령군대의면추산리330-5
837,식품제조가공업,07_22_11_P,4430000,4430000-106-2026-00001,2026-02-25,,1,영업/정상,1,영업,,,,,,65.09,373-804,충청북도 옥천군 옥천읍 동안리 6,충청북도 옥천군 옥천읍 매동로 158,29042.0,(주)화수에프앤비,2026-02-25 15:51:11,I,2026-02-27 00:20:02,기타 식품제조가공업,252463.575902378,312793.723593018,기타 식품제조가공업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,65.09,,,,,(주)화수에프앤비_충청북도옥천군옥천읍동안리6
836,식품제조가공업,07_22_11_P,5530000,5530000-106-2026-00003,2026-02-25,,1,영업/정상,1,영업,,,,,,198.0,,경기도 화성시 효행구 봉담읍 당하리 262-2 1동 1층,"경기도 화성시 효행구 봉담읍 흰돌산길 21, 1동 1층",18334.0,파미르푸드,2026-02-25 13:12:18,I,2026-02-27 00:20:02,기타 식품제조가공업,194183.908733693,408958.580374702,기타 식품제조가공업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,40.0,,,,,파미르푸드_경기도화성시효행구봉담읍당하리262-21동1층
835,식품제조가공업,07_22_11_P,3990000,3990000-106-2026-00009,2026-02-25,,1,영업/정상,1,영업,,,,,,48.15,472-865,경기도 남양주시 진접읍 장현리 535-7 주1동 일부,"경기도 남양주시 진접읍 봉현로 137, 주1동 일부",12007.0,농업회사법인 주식회사 팜랜드,2026-02-25 13:47:11,I,2026-02-27 00:20:02,기타 식품제조가공업,215260.975482246,469130.657241497,기타 식품제조가공업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,농업회사법인주식회사팜랜드_경기도남양주시진접읍장현리535-7주1동일부
834,식품제조가공업,07_22_11_P,3910000,3910029-106-2026-00001,2026-02-25,,1,영업/정상,1,영업,,,,,,65.32,459-821,경기도 평택시 신장동 243-9,"경기도 평택시 탄현로 257-4, 3층 (신장동)",17761.0,루덴스커피로스터스,2026-02-25 11:43:13,I,2026-02-27 00:20:02,기타 식품제조가공업,204818.09394311,397094.85358932,기타 식품제조가공업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,루덴스커피로스터스_경기도평택시신장동243-9
