"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1","영화상영업","03_13_03_P","3820000","CDFF5211042004000001","2004-01-20","","01","영업/정상","13","영업중","","","","","031-870-2001","","","경기도 의정부시 의정부동 494","경기도 의정부시 시민로 80 (의정부동)","480-848","태흥시네마(1~9관)","2026-02-03 11:34:11","U","2026-02-06 02:40:00","","203772.831832169","470619.109108938","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20040120","",
"2","영화상영업","03_13_03_P","3660000","CDFF5211042019000001","2019-08-06","","01","영업/정상","13","영업중","","","","","","","","대전광역시 서구 도안동 1774 KD U PLAZA","대전광역시 서구 도안동로11번길 45, KD U PLAZA 511호 (도안동)","35368","도안시네마(주)","2026-02-23 14:03:14","U","2026-02-25 02:40:00","","231431.172692249","311691.605759282","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20190806","",
"3","영화상영업","03_13_03_P","4060000","CDFF5211042026000001","2026-02-13","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 탄현면 법흥리 1652-542","경기도 파주시 탄현면 헤이리마을길 82-91","10859","주식회사 액스스튜디오","2026-02-13 10:36:58","I","2026-02-15 00:20:02","","173866.616339808","476308.033178232","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260213","",
"4","영화상영업","03_13_03_P","3220000","CDFF5211042025000009","2025-12-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 166-6","서울특별시 강남구 강남대로122길 22, 2층 (논현동)","06119","(주)스테이지원엔터","2026-02-02 14:50:46","U","2026-02-04 02:40:00","","202124.113123713","445099.605461125","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20251224","",
"5","영화상영업","03_13_03_P","3220000","CDFF5211042012000003","2012-04-17","","01","영업/정상","13","영업중","","","","","02-3445-1393","","","서울특별시 강남구 신사동 572-2","서울특별시 강남구 압구정로20길 15, 405호 (신사동)","06030","(주)예인플러스엔터테인먼트","2026-02-25 15:27:45","U","2026-02-27 02:40:00","","202177.713168161","446954.213637343","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20120417","",
"6","영화상영업","03_13_03_P","3190000","CDFF5211042026000001","2026-02-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 305-41","서울특별시 동작구 사당로16길 103-9 (사당동)","07022","풀카운트스튜디오","2026-02-06 09:46:01","I","2026-02-08 00:20:01","","197411.153214486","441892.035224365","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260206","",
"7","영화상영업","03_13_03_P","3780000","CDFF5211042026000001","2026-02-22","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 분당구 야탑동 316-3","경기도 성남시 분당구 야탑로153번길 8-8, 3층 (야탑동)","13504","파라메트릭(유)","2026-02-22 19:20:06","I","2026-02-24 00:20:11","","212003.748325232","434256.203814588","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260222","",
"8","영화상영업","03_13_03_P","3220000","CDFF5211042026000001","2026-02-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 532-7 엘큐브/elcube","서울특별시 강남구 가로수길 69, 엘큐브/elcube 1층 (신사동)","06028","디카프커피하우스","2026-02-25 16:01:08","I","2026-02-27 00:20:02","","201907.785","446704.205","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260225","",
"9","영화상영업","03_13_03_P","3490000","CDFF5211042026000001","2026-02-10","","01","영업/정상","13","영업중","","","","","","","","인천광역시 중구 항동7가 27-107 비취맨숀","인천광역시 중구 축항대로86번길 47, 12동 1201호 (항동7가, 비취맨숀)","22351","이문","2026-02-10 11:18:17","I","2026-02-12 00:20:02","","165069.937732746","438931.381201397","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260210","",
"10","영화상영업","03_13_03_P","3000000","CDFF5211042025000001","2025-03-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 동숭동 128-16","서울특별시 종로구 동숭길 64, 지하1층 (동숭동)","03085","홍해성소극장","2026-02-20 10:23:44","U","2026-02-22 02:40:00","","200315.525649322","453201.94681626","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20250321","",
