"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","식품소분업","07_22_08_P","3560000","3560000-109-2026-00002","2026-01-30","","01","영업/정상","01","영업","","","","","","73.39","404-210","인천광역시 서구 원창동 381-41 2층 일부호","인천광역시 서구 북항로32번길 36, 2층 일부호 (원창동)","22769","스포츠룩","2026-01-30 10:50:39","I","2026-02-03 01:35:10","식품소분업","168566.784258043","445354.390512015","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","21","","","",
"2","식품소분업","07_22_08_P","5400000","5400000-109-2026-00001","2026-02-02","","01","영업/정상","01","영업","","","","","","16.35","637-804","경상남도 함안군 가야읍 말산리 58-58 마트퀸","경상남도 함안군 가야읍 가야로 72, 마트퀸","52045","마트퀸수산","2026-02-02 14:14:29","I","2026-02-04 00:20:02","식품소분업","328127.316733748","198503.760757471","식품소분업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"3","식품소분업","07_22_08_P","4181000","4181000-109-2026-00001","2026-02-02","","01","영업/정상","01","영업","","","","","","16.70","","강원특별자치도 춘천시 소양로2가 172-1 신동아아파트","강원특별자치도 춘천시 서부대성로 12, 2층 74호 (소양로2가, 신동아아파트)","24272","올데이썬","2026-02-02 17:40:11","I","2026-02-04 00:20:02","식품소분업","263675.833817836","487157.336209289","식품소분업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"4","식품소분업","07_22_08_P","3080000","3080000-109-2026-00001","2026-02-02","","01","영업/정상","01","영업","","","","","","3.80","142-871","서울특별시 강북구 우이동 167-6","서울특별시 강북구 삼양로173길 47, 1층 우측호 (우이동)","01002","주바른","2026-02-02 15:33:53","I","2026-02-04 00:20:02","식품소분업","200815.513678707","462206.93015753","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","1.3","","","",
"5","식품소분업","07_22_08_P","3940000","3950000-109-2023-00009","2023-12-21","","01","영업/정상","01","영업","","","","","07045715229","32.70","412-120","경기도 고양시 덕양구 지축동 1034-1 리더플렉스 블루 303호","경기도 고양시 덕양구 지정로 17, 리더플렉스 블루 303호 (지축동)","10585","온채마켓","2026-02-02 16:13:13","I","2026-02-04 00:20:02","식품소분업","","","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","32.7","","","",
"6","식품소분업","07_22_08_P","4090000","4090000-109-2026-00003","2026-02-02","","01","영업/정상","01","영업","","","","","","50.00","415-833","경기도 김포시 북변동 741","경기도 김포시 북변1로16번길 19-18, 1층 오른쪽호 (북변동)","10101","달달꾸러미","2026-02-02 14:47:46","I","2026-02-04 00:20:02","식품소분업","173786.085","458465.310000001","식품소분업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"7","식품소분업","07_22_08_P","5530000","5530000-109-2004-00010","2004-08-25","","03","폐업","02","폐업","2011-04-22","","","","031 2018710","3.00","","경기도 화성시 병점구 반월동  123-5 외4필지","","","삼영식품 롯데마트화성점","2007-06-25 00:00:00","I","2026-02-04 01:35:23","식품소분업","205829.064603504","414278.001961156","식품소분업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"8","식품소분업","07_22_08_P","5530000","5530000-109-2006-00006","2006-02-10","","03","폐업","02","폐업","2012-12-10","","","","","26.00","","경기도 화성시 병점구 병점동  431-9 (두산@탑프라자102호)","","","팡스바게트","2006-02-10 00:00:00","I","2026-02-04 01:35:23","식품소분업","203453.767243953","411487.411865685","식품소분업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"9","식품소분업","07_22_08_P","5530000","5530000-109-2002-00016","2002-12-05","","01","영업/정상","01","영업","","","","","","150.48","","경기도 화성시 만세구 향남읍 증거리 436-6","","","부림유통(주)","2008-03-28 16:58:50","I","2026-02-04 01:35:23","식품소분업","198306.574729499","403800.296960444","식품소분업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"10","식품소분업","07_22_08_P","5530000","5530000-109-2026-00001","2026-01-30","","01","영업/정상","01","영업","","","","","","43.92","","경기도 화성시 동탄구 영천동  846-2","경기도 화성시 동탄구 동탄대로 683, SH SQUAREⅡ 1층 141호 (영천동)","","주식회사 위붐코리아","2026-01-30 14:02:32","I","2026-02-04 01:35:23","식품소분업","208852.766485422","412511.171850892","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"11","식품소분업","07_22_08_P","3140000","3140000-109-2004-00003","2004-02-11","","01","영업/정상","01","영업","","","","","0226060814","135.30","158-856","서울특별시 양천구 신정동 878-1","서울특별시 양천구 은행정로 85-17, 지층, 1층 일부호 (신정동)","07939","주식회사강서유지","2026-02-02 16:37:10","U","2026-02-04 02:40:00","식품소분업","187332.521005023","447265.983283271","식품소분업","0","0","","","","0","0","0","0","0","","0","0","N","135.3","","","",
"12","식품소분업","07_22_08_P","6510000","6510000-109-2019-00008","2019-04-09","","01","영업/정상","01","영업","","","","","","23.43","690-241","제주특별자치도 제주시 도두일동 1753-1","제주특별자치도 제주시 서해안로 191, 1층 제3호 (도두일동)","63112","제일맛있는젓갈","2026-02-02 14:03:26","U","2026-02-04 02:40:00","식품소분업","150552.084368367","1167.42163353001","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
