번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
108,제과점영업,07_22_18_P,5380000,5380000-121-2026-00005,2026-03-05,,1,영업/정상,1,영업,,,,,,89.62,626-823,경상남도 양산시 동면 사송리 1109,"경상남도 양산시 동면 삼송로 148, 1층 일부",50637.0,아델라7,2026-03-05 15:08:39,I,2026-03-07 00:20:02,제과점영업,,,제과점영업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,89.62,,,,,아델라7_경상남도양산시동면사송리1109
115,제과점영업,07_22_18_P,3220000,3220000-121-2026-00012,2026-03-05,,1,영업/정상,1,영업,,,,,,68.0,135-802,서울특별시 강남구 개포동 160-9,"서울특별시 강남구 선릉로6길 19, 1층 102호 (개포동)",6325.0,우나우,2026-03-05 09:19:41,I,2026-03-07 00:20:02,제과점영업,205451.698477756,442351.488311524,제과점영업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,68.0,,,,,우나우_서울특별시강남구개포동160-9
109,제과점영업,07_22_18_P,3100000,3100000-121-2026-00007,2026-03-05,,1,영업/정상,1,영업,,,,,,80.0,139-863,서울특별시 노원구 중계동 501-9 시립북부여성발전센타,"서울특별시 노원구 동일로207길 50, 시립북부여성발전센타 1층 102호 (중계동)",1771.0,카페사랑빵,2026-03-05 10:31:50,I,2026-03-07 00:20:02,제과점영업,205373.991035589,460072.170782879,제과점영업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,80.0,,,,,카페사랑빵_서울특별시노원구중계동501-9시립북부여성발전센타
110,제과점영업,07_22_18_P,4490000,5660000-121-2026-00001,2026-03-05,,1,영업/정상,1,영업,,,,,,83.7,331-956,충청남도 천안시 서북구 쌍용동 1949,"충청남도 천안시 서북구 쌍용12길 10-4, 1층 101-2,101-3,101-4호 (쌍용동)",31166.0,뚜레쥬르천안쌍용용암마을점,2026-03-05 13:27:00,I,2026-03-07 00:20:02,제과점영업,210599.004606817,366852.328700944,제과점영업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,83.7,,,,,뚜레쥬르천안쌍용용암마을점_충청남도천안시서북구쌍용동1949
111,제과점영업,07_22_18_P,3510500,3510500-121-2026-00008,2026-03-05,,1,영업/정상,1,영업,,,,,,35.08,,인천광역시 미추홀구 주안동 622-15,"인천광역시 미추홀구 한나루로 581, 1층 좌측 첫번째호 (주안동)",22152.0,온더베이크,2026-03-05 09:52:40,I,2026-03-07 00:20:02,제과점영업,170859.490719133,439597.903740121,제과점영업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,35.08,,,,,온더베이크_인천광역시미추홀구주안동622-15
112,제과점영업,07_22_18_P,3180000,3180000-121-2026-00011,2026-03-05,,1,영업/정상,1,영업,,,,,,3.3,150-875,서울특별시 영등포구 여의도동 22 파크원,"서울특별시 영등포구 여의대로 108, 더현대서울 B1층 (여의도동)",7335.0,스웨더,2026-03-05 10:26:49,I,2026-03-07 00:20:02,제과점영업,193592.000380036,447092.629432527,제과점영업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,3.3,,,,,스웨더_서울특별시영등포구여의도동22파크원
113,제과점영업,07_22_18_P,3130000,3130000-121-2026-00019,2026-03-05,,1,영업/정상,1,영업,,,,,,65.4,121-867,서울특별시 마포구 연남동 383-36,"서울특별시 마포구 동교로38길 37, 지1층 (연남동)",3982.0,스웨더,2026-03-05 09:28:30,I,2026-03-07 00:20:02,제과점영업,193380.495584883,450994.110378997,제과점영업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,65.4,,,,,스웨더_서울특별시마포구연남동383-36
114,제과점영업,07_22_18_P,4520000,4520000-121-2026-00005,2026-03-05,,1,영업/정상,1,영업,,,,,,110.16,336-843,충청남도 아산시 탕정면 매곡리 1359 1층,"충청남도 아산시 탕정면 매곡한들8길 30, 1층",31465.0,브링 더 밸런스 (Bring the balance),2026-03-05 11:40:30,I,2026-03-07 00:20:02,제과점영업,207326.086260613,364427.532902082,제과점영업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,110.16,,,,,브링더밸런스(Bringthebalance)_충청남도아산시탕정면매곡리13591층
116,제과점영업,07_22_18_P,3220000,3220000-121-2026-00013,2026-03-05,,1,영업/정상,1,영업,,,,,,,135-730,서울특별시 강남구 삼성동 159-7 현대백화점,"서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)",6164.0,리틀바잇모어(한시적),2026-03-05 13:07:39,I,2026-03-07 00:20:02,제과점영업,205210.358779172,445154.42225208,제과점영업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,리틀바잇모어(한시적)_서울특별시강남구삼성동159-7현대백화점
121,제과점영업,07_22_18_P,3740000,3770000-121-2026-00004,2026-03-05,,1,영업/정상,1,영업,,,,,,0.0,442-420,경기도 수원시 팔달구 장안동 109-26,"경기도 수원시 팔달구 화서문로17번길 14, 1층 (장안동)",16250.0,못난이,2026-03-05 14:37:21,I,2026-03-07 00:20:02,제과점영업,200844.180381893,420424.061234851,제과점영업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,못난이_경기도수원시팔달구장안동109-26
