"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","용기·포장지제조업","07_22_15_P","4050000","4050000-118-2026-00002","2026-02-02","","01","영업/정상","01","영업","","","","","031 3397931","209.44","","경기도 용인시 처인구 모현읍 매산리 263-19","경기도 용인시 처인구 모현읍 곡현로 620-30, 1층","17031","유성실업","2026-02-02 13:44:33","I","2026-02-04 00:20:02","용기.포장지제조업","220055.040916554","426356.294074493","용기.포장지제조업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"2","용기·포장지제조업","07_22_15_P","5530000","5530000-118-2007-00033","2007-12-27","","03","폐업","02","폐업","2012-01-03","","","","003103545653","193.05","","경기도 화성시 만세구 향남읍 백토리 364-3","","","대진P.E","2007-12-27 13:46:54","I","2026-02-04 01:35:23","용기.포장지제조업","195100.827431961","401948.931180409","용기.포장지제조업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"3","용기·포장지제조업","07_22_15_P","5530000","5530000-118-2002-00012","2002-10-28","","03","폐업","02","폐업","2007-01-29","","","","","0.00","","경기도 화성시 만세구 팔탄면 해창리 143-1","","","(주)삼성하이팩","2002-10-28 00:00:00","I","2026-02-04 01:35:23","용기.포장지제조업","188816.971405231","400464.678312981","용기.포장지제조업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"4","용기·포장지제조업","07_22_15_P","5530000","5530000-118-2002-00013","2002-12-16","","03","폐업","02","폐업","2007-01-29","","","","","","","경기도 화성시 만세구 남양읍 무송리 191-5","","","(주)건일화학","2002-12-16 00:00:00","I","2026-02-04 01:35:23","용기.포장지제조업","186375.492263886","409778.279027321","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"5","용기·포장지제조업","07_22_15_P","5540000","5540000-118-2010-00001","2010-01-11","","01","영업/정상","01","영업","","","","","031 797 5036","1489.15","464-851","경기도 광주시 도척면 방도리 239-5","경기도 광주시 도척면 마도로 112-38","12818","(주)진흥산업","2026-02-02 15:37:57","U","2026-02-04 02:40:00","용기.포장지제조업","230048.089279181","420189.98102283","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"6","용기·포장지제조업","07_22_15_P","5530000","5530000-118-2001-00008","2001-11-13","","03","폐업","02","폐업","2020-02-05","","","","031 6130760","","","경기도 화성시 동탄구 능동 1055","경기도 화성시 동탄구 동탄하나1길 52 (능동)","","제삼 프라스틱","2026-02-02 18:26:57","U","2026-02-04 02:40:00","용기.포장지제조업","205247.436920818","413027.070569604","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"7","용기·포장지제조업","07_22_15_P","3940000","3960100-118-2006-00003","2006-08-01","","01","영업/정상","01","영업","","","","","031 9690034","197.80","410-530","경기도 고양시 일산동구 사리현동 135-2 1층","경기도 고양시 일산동구 성현로 605-22, 1층 (사리현동)","10261","명성프라스틱","2026-02-02 16:57:39","U","2026-02-04 02:40:00","용기.포장지제조업","186547.582893013","465927.460227636","용기.포장지제조업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"8","용기·포장지제조업","07_22_15_P","5540000","5540000-118-2019-00001","2019-02-12","","01","영업/정상","01","영업","","","","","031 766 7923","385.68","464-851","경기도 광주시 도척면 방도리 376-1 1층","경기도 광주시 도척면 방도길66번길 39-6, 1층","12818","주식회사 유팩","2026-01-30 15:21:30","U","2026-02-04 11:04:37","용기.포장지제조업","228653.132524563","420104.805123135","용기.포장지제조업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"9","용기·포장지제조업","07_22_15_P","5540000","5540000-118-2018-00008","2018-09-03","","01","영업/정상","01","영업","","","","","031 7610094","649.76","464-871","경기도 광주시 곤지암읍 만선리 83-13","경기도 광주시 곤지암읍 원지길 74, 1동","12721","(주)삼영팩","2026-01-30 15:19:33","U","2026-02-04 11:04:37","용기.포장지제조업","236104.583648911","428684.259486323","용기.포장지제조업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"10","용기·포장지제조업","07_22_15_P","5530000","5530000-118-2017-00016","2017-08-07","","01","영업/정상","01","영업","","","","","031 2110194","7320.40","","경기도 화성시 만세구 양감면 용소리 835-12","경기도 화성시 만세구 양감면 큰길목길 48-24","18630","(주)피에이치씨","2026-02-03 16:35:08","U","2026-02-06 02:40:00","용기.포장지제조업","197894.00934209","397990.784326183","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
