"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","일반음식점","07_24_04_P","3930000","5560000-101-2026-00080","2026-04-01","","01","영업/정상","01","영업","","","","","","0.00","425-850","경기도 안산시 단원구 원곡동 994-5 유통상가비동 지층1호","경기도 안산시 단원구 풍전로 7, 유통상가 비동 지층1호 (원곡동)","15431","한국할랄케밥","2026-04-01 17:33:21","I","2026-04-03 00:20:02","외국음식전문점(인도,태국등)","181108.608529259","424698.61951891","외국음식전문점(인도,태국등)","0","0","","","","0","0","0","0","0","","0","0","Y","0","","","",
"2","일반음식점","07_24_04_P","4010000","4010000-101-2026-00126","2026-04-01","","01","영업/정상","01","영업","","","","","","39.00","429-865","경기도 시흥시 정왕동 1881-9 굿모닝프라자","경기도 시흥시 함송로 21, 굿모닝프라자 104호 (정왕동)","15020","달떡볶이정왕배곧점","2026-04-01 15:15:35","I","2026-04-03 00:20:02","기타","176076.968056065","429112.630635893","기타","0","0","","","","0","0","0","0","0","","0","0","Y","39","","","",
"3","일반음식점","07_24_04_P","4010000","4010000-101-2026-00127","2026-04-01","","01","영업/정상","01","영업","","","","","","30.00","429-844","경기도 시흥시 장현동 539-1","경기도 시흥시 시청로72번길 8, 1층 일부호 (장현동)","14998","바카티오베이크샵","2026-04-01 16:01:00","I","2026-04-03 00:20:02","기타","182243.471070981","431003.07579792","기타","0","0","","","","0","0","0","0","0","","0","0","N","30","","","",
"4","일반음식점","07_24_04_P","3940000","3950000-101-2026-00109","2026-04-01","","01","영업/정상","01","영업","","","","","","76.77","412-180","경기도 고양시 덕양구 향동동 526 향동 봄 빌딩","경기도 고양시 덕양구 향기로 115, 향동 봄 빌딩 3층 310호 (향동동)","10546","비빔소보로","2026-04-01 14:59:17","I","2026-04-03 00:20:02","한식","190539.271856225","455312.588742423","한식","0","0","","","","0","0","0","0","0","","0","0","N","76.77","","","",
"5","일반음식점","07_24_04_P","3940000","3960100-101-2026-00067","2026-04-01","","01","영업/정상","01","영업","","","","","","6.60","410-738","경기도 고양시 일산동구 장항동 784 롯데백화점일산점","경기도 고양시 일산동구 중앙로 1283, 롯데백화점일산점 지하2층 일부호 (장항동)","10401","부산대원어묵(한시적)","2026-04-01 13:18:21","I","2026-04-03 00:20:02","기타","179812.331183859","462059.506265122","기타","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","","",
"6","일반음식점","07_24_04_P","3940000","3960100-101-2026-00068","2026-04-01","","01","영업/정상","01","영업","","","","","","44.37","410-838","경기도 고양시 일산동구 장항동 868 웨스턴돔1","경기도 고양시 일산동구 정발산로 24, 웨스턴돔1 A-174호 (장항동)","10403","무스비씨","2026-04-01 13:31:17","I","2026-04-03 00:20:02","기타","179867.687196662","461402.023019802","기타","0","0","","","","0","0","0","0","0","","0","0","N","44.37","","","",
"7","일반음식점","07_24_04_P","6520000","6520000-101-2026-00087","2026-04-01","","01","영업/정상","01","영업","","","","","","50.00","697-301","제주특별자치도 서귀포시 상예동 727-11 10~11동","","","예래온마을카페","2026-04-01 14:04:43","I","2026-04-03 00:20:02","한식","143808.752119946","-27099.8758208279","한식","0","0","","","","0","0","0","0","0","","0","0","N","50","","","",
"8","일반음식점","07_24_04_P","6520000","6520000-101-2026-00088","2026-04-01","","01","영업/정상","01","영업","","","","","","225.00","697-301","제주특별자치도 서귀포시 상예동 727-11 B동 1~9호","","","사자마을행복밥상","2026-04-01 15:48:28","I","2026-04-03 00:20:02","한식","143808.752119946","-27099.8758208279","한식","0","0","","","","0","0","0","0","0","","0","0","N","225","","","",
"9","일반음식점","07_24_04_P","3460000","3460000-101-2026-00084","2026-04-01","","01","영업/정상","01","영업","","","","","053 7455070","0.00","706-826","대구광역시 수성구 범어동 2200 1층","대구광역시 수성구 범어천로 170, 1층 (범어동)","42018","가야한우갈비살","2026-04-01 10:44:53","I","2026-04-03 00:20:02","식육(숯불구이)","346510.497386946","263638.858349157","식육(숯불구이)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"10","일반음식점","07_24_04_P","3460000","3460000-101-2026-00085","2026-04-01","","01","영업/정상","01","영업","","","","","053 7633035","0.00","706-801","대구광역시 수성구 두산동 695 주1동 1,2층","대구광역시 수성구 수성못2길 26, 주1동 1,2층 (두산동)","42203","삼송1957별관","2026-04-01 13:51:51","I","2026-04-03 00:20:02","기타","346703.152369198","259575.911463573","기타","0","0","","","","0","0","0","0","0","","0","0","Y","0","","","",
