"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1","복합유통게임제공업","03_05_04_P","5020000","CDFF2241032026000001","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 남구 이동 658-1 그린빌딩","경상북도 포항시 남구 대이로143번길 11-2, 그린빌딩 2층 (이동)","37676","욜로PC 포항이동점","2026-04-02 16:51:26","I","2026-04-04 00:20:02","","410748.42056056","283308.99478422","복합유통게임제공업","유통관련업","5","","휴게음식점","314.7","5","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"2","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032020000001","2020-05-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 쇄운동 3-8","강원특별자치도 동해시 청운1길 52, 302호 (쇄운동)","25809","크라우드PC 동해쇄운점","2026-04-02 17:09:13","U","2026-04-04 02:40:00","","386455.672360724","444722.671180998","복합유통게임제공업","유통관련업","0","","식품접객업(휴게음식점)","150.23","0","0","","0","0","0","0","","","","","","","","","","","","0","인터넷컴퓨터게임시설제공업","","","","","",
"3","복합유통게임제공업","03_05_04_P","4090000","CDFF2241032025000003","2025-12-09","","01","영업/정상","13","영업중","","","","","","","","경기도 김포시 구래동 6882-16","경기도 김포시 김포한강9로 77, 702~704호 (구래동)","10071","X PC CAFE(엑스피씨카페)","2026-04-02 16:49:37","U","2026-04-04 02:40:00","","166874.74658039","460228.711538405","복합유통게임제공업","유통관련업","0","","","423.24","7","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"4","복합유통게임제공업","03_05_04_P","3910000","CDFF2241032025000002","2025-01-23","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 포승읍 도곡리 1117-5","경기도 평택시 포승읍 여술1길 80, 401,403,404호","17955","탑클래스PC방","2026-04-02 15:13:24","U","2026-04-04 02:40:00","","185978.80808925","387553.092312806","복합유통게임제공업","유통관련업","0","","식품접객업","351.86","4","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"5","복합유통게임제공업","03_05_04_P","4950000","CDFF2241032026000001","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","전라남도 무안군 삼향읍 남악리 2253 협승프라자","전라남도 무안군 삼향읍 대죽동로16번길 21, 협승프라자 3층","58567","옥스PC 무안남악점","2026-04-03 13:27:51","I","2026-04-05 00:20:22","","150963.947251609","145973.76735494","복합유통게임제공업","유통관련업","0","","식품접객업(휴게음식점)","494.29","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"6","복합유통게임제공업","03_05_04_P","3340000","CDFF2241032026000002","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 장림동 287-1","부산광역시 사하구 다대로277번길 12, 2층 (장림동)","49511","어쌔신PC클럽","2026-04-03 08:35:44","I","2026-04-05 00:20:22","","380347.098149637","177139.575438556","복합유통게임제공업","유통관련업","2","","식품접객업","368.7","2","0","","0","0","0","0","","","","","","","","","","","","0","식품접객업","전체이용가","","","","",
"7","복합유통게임제공업","03_05_04_P","3070000","CDFF2241032026000001","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 종암동 86-12 동우빌딩","서울특별시 성북구 종암로 115, 동우빌딩 지하1층 (종암동)","02803","크라우드 종암동점","2026-04-03 17:25:28","I","2026-04-05 00:20:22","","202894.062843395","455341.28085333","복합유통게임제공업","유통관련업","0","","식품접객업","262.2","5","2","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"8","복합유통게임제공업","03_05_04_P","3860000","CDFF2241032026000002","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 원미구 역곡동 85-9","경기도 부천시 원미구 지봉로 108, 201, 204호 (역곡동)","14670","타이탄PC","2026-04-03 15:01:38","I","2026-04-05 00:20:22","","183232.353127843","442888.00173442","복합유통게임제공업","유통관련업","0","","식품접객업","266.68","2","0","","0","0","0","0","","","","","","","","","","","","0","식품접객업","전체이용가","","","","",
"9","복합유통게임제공업","03_05_04_P","3900000","CDFF2241032019000004","2019-07-10","","03","폐업","03","폐업","2026-04-03","","","","","","","경기도 광명시 철산동 400","경기도 광명시 오리로856번길 20, 3층 (철산동)","14240","탱크PC방","2026-04-03 15:35:31","U","2026-04-05 02:40:00","","188344.563044831","441462.322352577","복합유통게임제공업","유통관련업","0","","식품접객업","281.82","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"10","복합유통게임제공업","03_05_04_P","4010000","CDFF2241032024000004","2024-05-17","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 정왕동 1737-6 진명프라자","경기도 시흥시 중심상가로 187, 진명프라자 4층 (정왕동)","15066","아이센스 블랙라벨 PC존 시흥정왕점","2026-04-03 16:06:22","U","2026-04-05 02:40:00","","176549.490584087","426993.702677008","복합유통게임제공업","유통관련업","0","","식품접객업-휴게음식점","330.21","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
