번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
336,건강기능식품유통전문판매업,07_22_02_P,3220000,3220000-135-2026-00016,2026-02-13,,1,영업/정상,1,영업,,,,,02  555 4590,3.0,135-936,서울특별시 강남구 역삼동 ***-* 황화빌딩,"서울특별시 강남구 강남대로 ***, 황화빌딩 **층 ****호 (역삼동)",6252.0,신생명공학연구소,2026-02-13 12:39:54,I,2026-02-15 00:20:02,건강기능식품유통전문판매업,202667.551184905,443299.218136257,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,3.0,,,,,신생명공학연구소_서울특별시강남구역삼동***-*황화빌딩
334,건강기능식품유통전문판매업,07_22_02_P,4090000,4090000-135-2026-00005,2026-02-13,,1,영업/정상,1,영업,,,,,,3.3,415-060,경기도 김포시 장기동 ****-* 한강 현대성우오스타 ***동 ***호,"경기도 김포시 김포한강*로 ***, ***동 ***호 (장기동, 한강 현대성우오스타)",10082.0,비코빅(VIKOBIG),2026-02-13 14:29:25,I,2026-02-15 00:20:02,건강기능식품유통전문판매업,170328.811027893,460870.694853328,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,0.0,,,,,비코빅(VIKOBIG)_경기도김포시장기동****-*한강현대성우오스타***동***호
333,건강기능식품유통전문판매업,07_22_02_P,4671000,4671000-135-2026-00002,2026-02-13,,1,영업/정상,1,영업,,,,,,,,전북특별자치도 군산시 소룡동 ***,"전북특별자치도 군산시 공항로 **, ***호 (소룡동)",54009.0,늘편한 라이프팜,2026-02-13 11:17:37,I,2026-02-15 00:20:02,건강기능식품유통전문판매업,170950.007471503,275119.716736035,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,늘편한라이프팜_전북특별자치도군산시소룡동***
325,건강기능식품유통전문판매업,07_22_02_P,3210000,3210000-135-2026-00006,2026-02-12,,1,영업/정상,1,영업,,,,,,,137-908,서울특별시 서초구 잠원동 **-** *층 **호,"서울특별시 서초구 신반포로 ***, *층 **호 (잠원동)",6512.0,심플샘플,2026-02-12 13:16:34,I,2026-02-14 00:20:02,건강기능식품유통전문판매업,200566.089923101,445004.984180847,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,심플샘플_서울특별시서초구잠원동**-***층**호
314,건강기능식품유통전문판매업,07_22_02_P,3220000,3220000-135-2026-00015,2026-02-11,,1,영업/정상,1,영업,,,,,,1.65,135-961,서울특별시 강남구 개포동 ****-*,"서울특별시 강남구 논현로**길 **, *층 ***-제이**호 (개포동)",6314.0,러블리블룸 주식회사,2026-02-11 16:13:10,I,2026-02-13 00:20:38,건강기능식품유통전문판매업,204437.797140616,441421.796511143,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,1.65,,,,,러블리블룸주식회사_서울특별시강남구개포동****-*
299,건강기능식품유통전문판매업,07_22_02_P,3030000,3030000-135-2026-00002,2026-02-10,,1,영업/정상,1,영업,,,,,,3.3,133-831,서울특별시 성동구 성수동*가 ***-**,"서울특별시 성동구 연무장**길 *, *층 (성수동*가)",4787.0,(주)머슬암드,2026-02-10 14:55:46,I,2026-02-12 00:20:02,건강기능식품유통전문판매업,205354.854433583,448788.296225355,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,0.0,,,,,(주)머슬암드_서울특별시성동구성수동*가***-**
303,건강기능식품유통전문판매업,07_22_02_P,3660000,3660000-135-2026-00003,2026-02-10,,1,영업/정상,1,영업,,,,,,,302-841,대전광역시 서구 둔산동 ****,대전광역시 서구 문정로***번길 *** (둔산동),35250.0,(주)신우인터내셔널,2026-02-10 13:44:29,I,2026-02-12 00:20:02,건강기능식품유통전문판매업,235543.905325989,316718.43438145,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,(주)신우인터내셔널_대전광역시서구둔산동****
300,건강기능식품유통전문판매업,07_22_02_P,3740000,3740000-135-2026-00002,2026-02-10,,1,영업/정상,1,영업,,,,,,20.0,442-834,경기도 수원시 팔달구 인계동 ****-* 스마트 타워,"경기도 수원시 팔달구 인계로 ***, 스마트 타워 ****호 (인계동)",16489.0,세움바이오,2026-02-10 14:40:21,I,2026-02-12 00:20:02,건강기능식품유통전문판매업,202656.872281219,418367.636262667,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,임대,0,0,N,20.0,,,,,세움바이오_경기도수원시팔달구인계동****-*스마트타워
296,건강기능식품유통전문판매업,07_22_02_P,3980000,3980000-135-2026-00001,2026-02-10,,1,영업/정상,1,영업,,,,,,27.78,471-740,경기도 구리시 인창동 ***-* 세신인창종합상가,"경기도 구리시 건원대로**번길 **, 세신인창종합상가 *층 ***-A호 (인창동)",11921.0,젯아이피컴퍼니(ZIP),2026-02-10 16:05:00,I,2026-02-12 00:20:02,건강기능식품유통전문판매업,212432.197818938,455843.387167702,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,27.78,,,,,젯아이피컴퍼니(ZIP)_경기도구리시인창동***-*세신인창종합상가
289,건강기능식품유통전문판매업,07_22_02_P,3660000,3660000-135-2026-00002,2026-02-09,,1,영업/정상,1,영업,,,,,,,302-812,대전광역시 서구 관저동 ****-*,"대전광역시 서구 관저남로**번길 **-**, *층 일부호 (관저동)",35383.0,주식회사 지앤디,2026-02-09 09:59:02,I,2026-02-11 00:20:41,건강기능식품유통전문판매업,230385.876092421,310638.177499692,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,주식회사지앤디_대전광역시서구관저동****-*
