번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
285,식품판매업(기타),07_22_13_P,3230000,3230000-114-2026-00001,2026-02-12,,1,영업/정상,1,영업,,,,,,539.1,138-240,서울특별시 송파구 신천동 20-4,"서울특별시 송파구 올림픽로35길 45, 잠실래미안아이파크 상가 지하1층 B101~106호호 (신천동)",5508.0,(주)지에스리테일 GS더프레시 잠실래미안점,2026-02-12 14:15:07,I,2026-02-14 00:20:02,기타식품판매업,209720.290631496,446244.350393389,기타식품판매업,0.0,0.0,,,,0.0,0,0,0,0,자가,0.0,0.0,N,0.0,,,,,(주)지에스리테일GS더프레시잠실래미안점_서울특별시송파구신천동20-4
284,식품판매업(기타),07_22_13_P,3170000,3170000-114-2026-00001,2026-02-12,,1,영업/정상,1,영업,,,,,,422.9,153-801,서울특별시 금천구 가산동 233-5 가산 센트럴 푸르지오 시티,"서울특별시 금천구 디지털로10길 69, 가산 센트럴 푸르지오 시티 상가1동 G20호 (가산동)",8516.0,가산홈마트,2026-02-12 13:53:25,I,2026-02-14 00:20:02,기타식품판매업,190278.679728809,441481.431441947,기타식품판매업,0.0,0.0,,,,0.0,0,0,0,0,자가,0.0,0.0,N,0.0,,,,,가산홈마트_서울특별시금천구가산동233-5가산센트럴푸르지오시티
271,식품판매업(기타),07_22_13_P,6520000,6520000-114-2026-00002,2026-02-10,,1,영업/정상,1,영업,,,,,,408.74,697-851,제주특별자치도 서귀포시 서홍동 367-7,"제주특별자치도 서귀포시 솜반천로46번길 13-1, 2층 (서홍동)",63584.0,서홍엘마트,2026-02-10 17:23:09,I,2026-02-12 00:20:02,기타식품판매업,158524.591067367,-26717.1541749772,기타식품판매업,0.0,0.0,,,,0.0,0,0,0,0,자가,0.0,0.0,N,0.0,,,,,서홍엘마트_제주특별자치도서귀포시서홍동367-7
262,식품판매업(기타),07_22_13_P,4741000,4741000-114-2026-00001,2026-02-09,,1,영업/정상,1,영업,,,,,063 3242500,1060.74,,전북특별자치도 무주군 설천면 소천리 904-51,"전북특별자치도 무주군 설천면 하평지길 8-13, 구천동농협하나로마트",55549.0,구천동농협하나로마트,2026-02-09 17:17:02,I,2026-02-11 00:20:41,기타식품판매업,270919.102610319,279200.964525052,기타식품판매업,0.0,0.0,,,상수도전용,0.0,0,0,0,0,자가,0.0,0.0,N,1060.74,,,,,구천동농협하나로마트_전북특별자치도무주군설천면소천리904-51
261,식품판매업(기타),07_22_13_P,3980000,3980000-114-2026-00001,2026-02-09,,1,영업/정상,1,영업,,,,,031 5632594,1473.54,471-829,경기도 구리시 인창동 103-4 구리농업협동조합,"경기도 구리시 동구릉로200번길 110, 구리농업협동조합 1층 일부호 (인창동)",11908.0,구리농협 하나로마트,2026-02-09 11:04:12,I,2026-02-11 00:20:41,기타식품판매업,212593.220015918,457211.942770639,기타식품판매업,0.0,0.0,,,,0.0,0,0,0,0,자가,0.0,0.0,N,1473.54,,,,,구리농협하나로마트_경기도구리시인창동103-4구리농업협동조합
260,식품판매업(기타),07_22_13_P,4050000,4050000-114-2026-00001,2026-02-09,,1,영업/정상,1,영업,,,,,031879 9677,2156.94,448-120,경기도 용인시 수지구 동천동 943,"경기도 용인시 수지구 동천로99번길 16, 2층 (동천동)",16823.0,(주)세계로유통 동천점,2026-02-09 11:52:23,I,2026-02-11 00:20:41,기타식품판매업,208080.326136168,426092.260845144,기타식품판매업,0.0,0.0,,,,0.0,0,0,0,0,자가,0.0,0.0,N,0.0,,,,,(주)세계로유통동천점_경기도용인시수지구동천동943
253,식품판매업(기타),07_22_13_P,5530000,5740000-114-2026-00001,2026-02-06,,1,영업/정상,1,영업,,,,,,996.76,,경기도 화성시 만세구 남양읍 남양리 526 아울렛마트,"경기도 화성시 만세구 남양읍 남양시장로24번길 7-9, 아울렛마트 1층",18261.0,프라이스핏 화성남양지점,2026-02-06 15:24:31,I,2026-02-08 00:20:01,기타식품판매업,183361.933133334,411800.638642542,기타식품판매업,0.0,0.0,,,,0.0,0,0,0,0,자가,0.0,0.0,N,0.0,,,,,프라이스핏화성남양지점_경기도화성시만세구남양읍남양리526아울렛마트
251,식품판매업(기타),07_22_13_P,3830000,3830000-114-2026-00001,2026-02-05,,1,영업/정상,1,영업,,,,,,825.0,431-805,경기도 안양시 동안구 관양동 1379-3 관양쇼핑타워및아파트,"경기도 안양시 동안구 관평로313번길 63, 1층 (관양동, 관양쇼핑타워및아파트)",13936.0,태영식자재마트,2026-02-05 11:31:52,I,2026-02-07 00:20:02,기타식품판매업,195841.424161556,433579.649201974,기타식품판매업,0.0,0.0,,,,0.0,0,0,0,0,자가,0.0,0.0,N,0.0,,,,,태영식자재마트_경기도안양시동안구관양동1379-3관양쇼핑타워및아파트
231,식품판매업(기타),07_22_13_P,3570000,3570000-114-2026-00001,2026-02-04,,1,영업/정상,1,영업,,,,,032 9371182,506.16,417-861,인천광역시 강화군 화도면 상방리 800,"인천광역시 강화군 화도면 마니산로 734, 나동 1층",23060.0,강화남부농업협동조합 화도지점,2026-02-04 14:33:44,I,2026-02-06 00:20:02,기타식품판매업,148470.945133245,459217.323704449,기타식품판매업,0.0,0.0,,,,0.0,0,0,0,0,,0.0,0.0,N,506.16,,,,,강화남부농업협동조합화도지점_인천광역시강화군화도면상방리800
230,식품판매업(기타),07_22_13_P,4910000,4910000-114-2026-00001,2026-02-04,,1,영업/정상,1,영업,,,,,061 862 6311,851.0,529-851,전라남도 장흥군 안양면 운흥리 682-2,전라남도 장흥군 안양면 남부관광로 729,59338.0,장흥 안양 농협하나로마트,2026-02-04 14:27:36,I,2026-02-06 00:20:02,기타식품판매업,197368.513554272,127881.649426749,기타식품판매업,0.0,0.0,,,,0.0,0,0,0,0,자가,0.0,0.0,N,101.0,,,,,장흥안양농협하나로마트_전라남도장흥군안양면운흥리682-2
