"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","식품첨가물제조업","07_22_12_P","5350000","5350000-108-2025-00001","2025-02-12","","01","영업/정상","01","영업","","","","","070 43329554","1219.10","621-914","경상남도 김해시 안동 256-14","경상남도 김해시 삼안로 17, 1층 (안동)","50932","주식회사 파마사이언스리더스","2026-02-02 10:47:57","U","2026-02-04 02:40:00","식품첨가물제조업","374469.34646164","194065.156614877","식품첨가물제조업","0","0","","","상수도전용","0","0","3","0","2","","0","0","N","138.6","","","",
"2","식품첨가물제조업","07_22_12_P","4721000","4721000-108-2021-00001","2021-09-13","","03","폐업","02","폐업","2026-01-30","","","","063 261 0717","24.50","","전북특별자치도 완주군 봉동읍 둔산리 864-9 (재)전북테크노파크 전북과학기술진흥센터 208호","전북특별자치도 완주군 봉동읍 완주산단6로 224 (재)전북테크노파크 전북과학기술진흥센터 208호","55315","프리모바이오텍","2026-01-30 16:10:36","U","2026-02-04 11:04:37","식품첨가물제조업","210691.850831604","273841.316986308","식품첨가물제조업","0","0","","","상수도전용","0","0","2","1","2","임대","0","0","N","0","","","",
"3","식품첨가물제조업","07_22_12_P","4261000","4261000-108-2026-00001","2026-02-04","","01","영업/정상","01","영업","","","","","033 344 7303","924.66","","강원특별자치도 횡성군 우천면 상하가리 369","강원특별자치도 횡성군 우천면 우천산업단지로 84-45","25244","주식회사 팜클","2026-02-04 16:53:36","I","2026-02-06 00:20:02","식품첨가물제조업","293320.010747957","443912.522675699","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","58.97","","","",
"4","식품첨가물제조업","07_22_12_P","3700000","3700000-108-2011-00007","1990-11-05","","01","영업/정상","01","영업","","","","","052 278 5725","7281.67","680-130","울산광역시 남구 고사동 55","울산광역시 남구 용잠로 255 (고사동)","44782","에스케이피아이씨글로벌주식회사","2026-02-04 10:41:01","U","2026-02-06 02:40:00","식품첨가물제조업","414093.894921012","224567.933807829","식품첨가물제조업","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","0","","","",
"5","식품첨가물제조업","07_22_12_P","5540000","5540000-108-2018-00001","2018-06-11","","01","영업/정상","01","영업","","","","","031 762 7685","270.00","464-857","경기도 광주시 곤지암읍 열미리 186-1","경기도 광주시 곤지암읍 열미길 168","12717","(주)쎄레스","2026-02-03 10:38:27","U","2026-02-06 02:40:00","식품첨가물제조업","231283.418637985","429040.303680939","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","20","","","",
"6","식품첨가물제조업","07_22_12_P","3990000","3990000-108-2015-00003","2015-07-08","","03","폐업","02","폐업","2026-02-03","","","","0215887715","349.80","472-841","경기도 남양주시 화도읍 가곡리 258-108 다, 라동","경기도 남양주시 화도읍 가곡로88번길 21, 다, 라동 1층","12032","(주)나이스띵스","2026-02-03 14:01:19","U","2026-02-06 02:40:00","식품첨가물제조업","226473.621849736","465272.676187687","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","6.48","","","",
"7","식품첨가물제조업","07_22_12_P","4251000","4251000-108-2011-00001","1998-03-27","","01","영업/정상","01","영업","","","","","033430 8536","4744.00","","강원특별자치도 홍천군 북방면 하화계리 936","강원특별자치도 홍천군 북방면 도둔길 49","25115","하이트진로주식회사","2026-02-05 14:58:58","U","2026-02-07 02:40:00","식품첨가물제조업","274091.131503479","465814.991902042","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"8","식품첨가물제조업","07_22_12_P","4470000","4470000-108-2011-00045","2003-12-15","","01","영업/정상","01","영업","","","","","0438780490","200.00","369-902","충청북도 음성군 금왕읍 호산리 3-3","충청북도 음성군 금왕읍 일생로 321-24","27640","서울향료(주)음성공장","2026-02-05 10:25:39","U","2026-02-07 02:40:00","식품첨가물제조업","249976.55640976","393585.148905899","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"9","식품첨가물제조업","07_22_12_P","5600000","5600000-108-2011-00001","2003-10-02","","01","영업/정상","01","영업","","","","","0315446073","573.00","487-817","경기도 포천시 가산면 우금리 618-6","경기도 포천시 가산면 마금길 151","11166","농업회사법인 가농바이오(주)","2026-02-06 13:30:25","U","2026-02-08 02:40:00","식품첨가물제조업","218355.901265877","481811.382671016","식품첨가물제조업","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","0","","","",
"10","식품첨가물제조업","07_22_12_P","4721000","4721000-108-2011-00001","1990-02-07","","01","영업/정상","01","영업","","","","","063 240 6130","423.20","","전북특별자치도 완주군 용진읍 신지리 1256","전북특별자치도 완주군 용진읍 신지송광로 25-33","55350","하이트진로(주)전주공장","2026-02-09 10:43:29","U","2026-02-11 02:40:00","식품첨가물제조업","215946.05632806","268769.40670147","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"11","식품첨가물제조업","07_22_12_P","4390000","4390000-108-2012-00001","2012-09-13","","03","폐업","02","폐업","2025-10-27","","","","043 857 0662","15.75","380-881","충청북도 충주시 주덕읍 당우리 1494","충청북도 충주시 주덕읍 중원산업로 294","27459","대지푸드주식회사","2026-02-09 11:18:21","U","2026-02-11 02:40:00","식품첨가물제조업","266842.670234157","389968.067060458","식품첨가물제조업","0","0","","","상수도전용","0","0","1","1","1","자가","0","0","N","0","","","",
"12","식품첨가물제조업","07_22_12_P","4390000","4390000-108-2012-00002","2012-09-21","","03","폐업","02","폐업","2022-06-14","","","","043 857 0661","240.00","380-881","충청북도 충주시 주덕읍 당우리 1494","충청북도 충주시 주덕읍 중원산업로 294","27459","주식회사디제이씨충주공장","2026-02-09 11:17:59","U","2026-02-11 02:40:00","식품첨가물제조업","266842.670234157","389968.067060458","식품첨가물제조업","0","0","","","상수도전용","0","1","1","0","2","자가","0","0","N","0","","","",
"13","식품첨가물제조업","07_22_12_P","4050000","4050000-108-2025-00004","2025-08-13","","01","영업/정상","01","영업","","","","","","49.56","446-529","경기도 용인시 기흥구 중동 849-5","경기도 용인시 기흥구 동백4로 12, 701호 (중동)","17006","퍼베이드","2026-02-11 15:51:34","U","2026-02-13 02:40:00","식품첨가물제조업","213437.719160381","418788.270577364","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"14","식품첨가물제조업","07_22_12_P","5710000","5710000-108-2026-00001","2026-02-11","","01","영업/정상","01","영업","","","","","","236.34","361-811","충청북도 청주시 흥덕구 복대동 100-5","충청북도 청주시 흥덕구 봉명로 31, 6층 601,602,613호 (복대동)","28589","맘앤푸드","2026-02-12 16:53:18","I","2026-02-14 00:20:02","식품첨가물제조업","239701.107668069","348680.255355013","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"15","식품첨가물제조업","07_22_12_P","5010000","5010000-108-2011-00001","2009-08-19","","01","영업/정상","01","영업","","","","","0612752330","4343.82","535-801","전라남도 신안군 지도읍 감정리 606-31","전라남도 신안군 지도읍 두류산길 91-41","58812","(주)영진그린식품(지점)","2026-02-12 14:13:18","U","2026-02-14 02:40:00","식품첨가물제조업","126140.898619109","174068.477885579","식품첨가물제조업","0","0","","","상수도전용","0","7","3","0","14","","0","0","N","4343.82","","","",
"16","식품첨가물제조업","07_22_12_P","4050000","4050000-108-2025-00003","2025-08-04","","01","영업/정상","01","영업","","","","","031 7010985","83.03","446-916","경기도 용인시 기흥구 중동 1033 에이스 동백 타워","경기도 용인시 기흥구 동백중앙로16번길 16-4, 에이스 동백 타워 2동 503호 (중동)","17015","(주)나오에프앤씨","2026-02-12 15:03:51","U","2026-02-14 02:40:00","식품첨가물제조업","214576.223559246","417184.705782403","식품첨가물제조업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"17","식품첨가물제조업","07_22_12_P","3430000","3430000-108-2011-00002","2004-07-05","","01","영업/정상","01","영업","","","","","053 5237589","59.51","703-831","대구광역시 서구 중리동 40-13","대구광역시 서구 서대구로25길 19 (중리동)","41833","생림목초","2026-02-13 14:55:19","U","2026-02-15 02:40:00","식품첨가물제조업","340106.41986539","264328.378104654","식품첨가물제조업","0","0","","","","0","0","0","0","0","","500000","250000","N","0","","","",
