"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1","영화제작업","03_13_05_P","3220000","CDFF5211012026000027","2026-03-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 ***-*","서울특별시 강남구 봉은사로**길 ** (역삼동)","06127","주식회사 미르에이아이","2026-03-03 14:20:58","I","2026-03-05 00:20:02","","202732.068357149","444731.197343478","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260303","",
"2","영화제작업","03_13_05_P","3220000","CDFF5211012026000025","2026-03-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 ***-**","서울특별시 강남구 언주로**길 **-*, *층 (역삼동)","06139","주식회사 엘에이치이노","2026-03-03 10:35:33","I","2026-03-05 00:20:02","","203475.911681903","444610.184442367","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260303","",
"3","영화제작업","03_13_05_P","3220000","CDFF5211012026000026","2026-03-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 ***-*","서울특별시 강남구 강남대로***길 **, *층 제이***호 (논현동)","06121","주식회사 노바라이트","2026-03-03 13:43:21","I","2026-03-05 00:20:02","","202418.090672911","444911.502269899","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260303","",
"4","영화제작업","03_13_05_P","3940000","CDFF5211012026000016","2026-03-03","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 일산서구 덕이동 ****-**","경기도 고양시 일산서구 송포백송길 ** (덕이동)","10212","주식회사 퍼펙트그립","2026-03-03 11:15:13","I","2026-03-05 00:20:02","","176811.73017089","465857.181533585","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260303","",
"5","영화제작업","03_13_05_P","3940000","CDFF5211012026000017","2026-03-03","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 덕양구 향동동 ***","경기도 고양시 덕양구 꽃마을로 **, 서원디엠씨타워 ***호 (향동동)","10545","주식회사 우물우물스튜디오","2026-03-03 17:50:37","I","2026-03-05 00:20:02","","190372.733742926","455433.242982864","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260303","",
"6","영화제작업","03_13_05_P","3110000","CDFF5211012026000005","2026-03-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 은평구 대조동 *** 베르디움STAY*","서울특별시 은평구 통일로 ***, ***호 (대조동, 베르디움STAY*)","03391","(주)청년비스튜디오","2026-03-03 17:21:54","I","2026-03-05 00:20:02","","","","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260303","",
"7","영화제작업","03_13_05_P","3520000","CDFF5211012026000002","2026-03-03","","01","영업/정상","13","영업중","","","","","","","","인천광역시 연수구 동춘동 ***-* 동경프라자 ***호","인천광역시 연수구 앵고개로 ***, 동경프라자 *층 ***호 (동춘동)","21972","르카이필름(RCAI film)","2026-03-03 13:44:34","I","2026-03-05 00:20:02","","170941.577438462","433982.762836432","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260303","",
"8","영화제작업","03_13_05_P","4520000","CDFF5211012026000001","2026-03-03","","01","영업/정상","13","영업중","","","","","","","","충청남도 아산시 배방읍 갈매리 *** 배방자이*차아파트","충청남도 아산시 배방읍 호서로 ***, ***동 ***호 (배방자이*차아파트)","31495","주식회사 영화사 미","2026-03-03 14:11:22","I","2026-03-05 00:20:02","","207386.81242286","362921.518767752","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260303","",
"9","영화제작업","03_13_05_P","4060000","CDFF5211012026000007","2026-03-03","","01","영업/정상","13","영업중","","","","","031-955-9254","","","경기도 파주시 문발동 ***-* ***호","경기도 파주시 회동길 ***, ***호 (문발동)","10881","파주타이포그라피교육 협동조합","2026-03-03 11:03:35","I","2026-03-05 00:20:02","","172303.263979203","467361.580155734","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260303","",
"10","영화제작업","03_13_05_P","4060000","CDFF5211012026000008","2026-03-03","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 상지석동 ***-*** 리베리움*** ***동 ***호","경기도 파주시 운정*길 ***, ***동 ***호 (상지석동, 리베리움***)","10910","DK Company","2026-03-03 16:07:34","I","2026-03-05 00:20:02","","179958.552773952","468135.240069809","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20260303","",
