"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1","청소년게임제공업","03_05_07_P","3650000","CDFF2241142026000005","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","대전광역시 중구 은행동 53-5","대전광역시 중구 중앙로164번길 29 (은행동)","34922","대빵인형뽑기","2026-04-01 09:57:18","I","2026-04-03 00:20:02","","238406.185264658","314236.742897914","청소년게임제공업","유통관련업","0","","","159.26","0","0","","0","0","0","0","","","","","","","","","","","","51","","전체이용가","","","","",
"2","청소년게임제공업","03_05_07_P","3910000","CDFF2241142026000005","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 청북읍 옥길리 1161-5 로데오프라자","경기도 평택시 청북읍 안청로2길 33-33, 로데오프라자 120호","17808","캡틴 뽑기","2026-04-01 13:54:23","I","2026-04-03 00:20:02","","192508.357343717","390670.636996117","청소년게임제공업","유통관련업","0","","코코짱(7대), Newminimini3(2대),뉴해피멀티(1대),럭셔리자이언트(1대),바버킷(1대),토이즈팝미니(6대)","33","0","0","","0","0","0","0","","","","","","","","","","","","18","","전체이용가","","","","",
"3","청소년게임제공업","03_05_07_P","3540000","CDFF2241142026000008","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","인천광역시 부평구 갈산동 94 인천테크노밸리 U1센터 A동 150호","인천광역시 부평구 주부토로 236, 인천테크노밸리 U1센터 A동 150호 (갈산동)","21330","하이캐치","2026-04-01 14:06:27","I","2026-04-03 00:20:02","","175822.304081398","445934.810716632","청소년게임제공업","유통관련업","0","","","40.95","0","0","","0","0","0","0","","","","","","","","","","","","16","","전체이용가","","","","",
"4","청소년게임제공업","03_05_07_P","5710000","CDFF2241142026000015","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 상당구 북문로2가 50-8","충청북도 청주시 상당구 사직대로 377 (북문로2가)","28543","덴덴타운","2026-04-01 17:38:48","I","2026-04-03 00:20:02","","243682.306691168","348567.539012084","청소년게임제공업","유통관련업","0","","LUCKY7, CATCHPUT, 럭셔리 자이언츠, 몰랑 크레인, 플레이박스 미니","85","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"5","청소년게임제공업","03_05_07_P","5050000","CDFF2241142026000003","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 용강동 1611 협성휴포레용황 101동 301호","경상북도 경주시 용황로7길 8, 301동 101호 (용강동, 협성휴포레용황)","38069","스타게임장(용황점)","2026-04-01 17:07:57","I","2026-04-03 00:20:02","","401050.77541822","267236.833900143","청소년게임제공업","유통관련업","0","","","69.9","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"6","청소년게임제공업","03_05_07_P","3050000","CDFF2241142026000004","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 답십리동 493-1 답십리역 지웰에스테이트","서울특별시 동대문구 천호대로 301, 답십리역 지웰에스테이트 1층 107호 (답십리동)","02604","TOP인형뽑기 답십리점","2026-04-01 13:29:28","I","2026-04-03 00:20:02","","204719.776840155","451548.376080396","청소년게임제공업","유통관련업","0","","MINI 1대, Rainbow mini 6대","26.67","0","0","","0","0","0","0","","","","","","","","","","","","7","","전체이용가","","","","",
"7","청소년게임제공업","03_05_07_P","3420000","CDFF2241142026000001","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","대구광역시 동구 율하동 1424 광장프라자2","대구광역시 동구 안심로22길 60-13, 광장프라자2 101호 (율하동)","41105","금자오락실 율하점","2026-04-01 09:14:51","I","2026-04-03 00:20:02","","353159.236569089","263857.852237918","청소년게임제공업","유통관련업","0","","토이즈팝 미니(10대), 캐칭덕 빅(5대)","50.4","1","0","","0","0","0","0","","","","","","","","","","","","15","","전체이용가","","","","일반상업지역",
"8","청소년게임제공업","03_05_07_P","3780000","CDFF2241142026000003","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 수정구 복정동 685-10 경희빌딩","경기도 성남시 수정구 복정로 59, 경희빌딩 1층 (복정동)","13118","클로우스테이션","2026-04-01 17:52:41","I","2026-04-03 00:20:02","","211126.193698585","439574.209639685","청소년게임제공업","유통관련업","0","","CACTI GOTCHA 등 총 17대","96.57","0","0","","0","0","0","0","","","","","","","","","","","","17","","전체이용가","","","","",
"9","청소년게임제공업","03_05_07_P","4490000","CDFF2241142026000005","2026-03-18","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 불당동 712 포인트프라자빌딩","충청남도 천안시 서북구 검은들1길 7, 포인트프라자빌딩 104호 (불당동)","31163","GAME FLEX 불당동점","2026-04-01 13:11:15","U","2026-04-03 02:40:00","","209696.174274618","367676.677733299","청소년게임제공업","유통관련업","0","","요요파티원(1), 컷캐슬(1), MEGA TOP(2), Rainbow mini(8), Bling POP2(8), 레인보우캐슬 X2(1), Smile Story2(1), STOP TIME(1)","51.12","1","0","","0","0","0","0","","","","","","","","","","","","23","","전체이용가","","","","",
"10","청소년게임제공업","03_05_07_P","4060000","CDFF2241142022000001","2022-01-25","","03","폐업","03","폐업","2025-12-23","","","","","","","경기도 파주시 문산읍 문산리 61-60 피자랑쥬","경기도 파주시 문산읍 문향로67번길 14, 피자랑쥬 1층","10821","싹쓸이","2026-04-01 13:45:34","U","2026-04-03 02:40:00","","180970.047","483989.706666666","청소년게임제공업","유통관련업","0","","토이즈팝","126","0","0","","0","0","0","0","","","","","","","","","","","","13","","전체이용가","","","","",
