"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","제과점영업","07_22_18_P","3070000","3070000-121-2026-00008","2026-04-01","","01","영업/정상","01","영업","","","","","","3.30","136-719","서울특별시 성북구 길음동 20-1 현대백화점미아점","서울특별시 성북구 동소문로 315, 현대백화점미아점 지하1층 (길음동)","02732","베즐리 미아점","2026-04-01 10:07:51","I","2026-04-03 00:20:02","제과점영업","202466.801084521","456227.571720914","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","3.3","","","",
"2","제과점영업","07_22_18_P","5370000","5370000-121-2026-00004","2026-04-01","","01","영업/정상","01","영업","","","","","","33.00","656-901","경상남도 거제시 능포동 224 옥명대우아파트","경상남도 거제시 능포로2길 38, 상가동 105(일부)호 (능포동, 옥명대우아파트)","53315","국가대표빵선생 장승포점","2026-04-01 14:48:37","I","2026-04-03 00:20:02","제과점영업","358447.720852174","154252.611998856","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","33","","","",
"3","제과점영업","07_22_18_P","4050000","5640000-121-2026-00005","2026-04-01","","01","영업/정상","01","영업","","","","","","165.78","448-110","경기도 용인시 수지구 고기동 592-1","경기도 용인시 수지구 이종무로 153, 1층 (고기동)","16800","쌀베이커리카페 흥만소 고기동 유원지점","2026-04-01 17:49:32","I","2026-04-03 00:20:02","제과점영업","203516.544270007","428645.125556936","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","165.78","","","",
"4","제과점영업","07_22_18_P","4490000","5650000-121-2026-00009","2026-04-01","","01","영업/정상","01","영업","","","","","","55.30","330-270","충청남도 천안시 동남구 청당동 487 1층 103호","충청남도 천안시 동남구 청수14로 62, 1층 103호 (청당동)","31198","빛너울","2026-04-01 15:23:07","I","2026-04-03 00:20:02","제과점영업","213613.79562184","364770.20305478","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","55.3","","","",
"5","제과점영업","07_22_18_P","4490000","5660000-121-2026-00003","2026-04-01","","01","영업/정상","01","영업","","","","","","54.00","331-230","충청남도 천안시 서북구 불당동 1489-1","충청남도 천안시 서북구 불당25로 206, 중원타워-2 1층 116호 (불당동)","31156","림스카스텔라","2026-04-01 10:16:26","I","2026-04-03 00:20:02","제과점영업","209683.821526241","368659.983961392","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","54","","","",
"6","제과점영업","07_22_18_P","3510500","3510500-121-2026-00011","2026-04-01","","01","영업/정상","01","영업","","","","","","33.08","","인천광역시 미추홀구 주안동 0 포레나 미추홀","인천광역시 미추홀구 경인로 372, 201동 지하1층 B1075호 (주안동, 포레나 미추홀)","22148","마루고토 산도","2026-04-01 11:08:30","I","2026-04-03 00:20:02","제과점영업","","","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","33.08","","","",
"7","제과점영업","07_22_18_P","3290000","3290000-121-2026-00011","2026-04-01","","01","영업/정상","01","영업","","","","","","85.00","614-865","부산광역시 부산진구 전포동 649-2","부산광역시 부산진구 전포대로255번길 22, 1층 일부호 (전포동)","47243","티크(tiq)","2026-04-01 10:14:35","I","2026-04-03 00:20:02","제과점영업","388011.000784519","186434.100682368","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","85","","","",
"8","제과점영업","07_22_18_P","5380000","5380000-121-2026-00008","2026-04-01","","01","영업/정상","01","영업","","","","","","149.52","626-811","경상남도 양산시 물금읍 가촌리 580-1","경상남도 양산시 물금읍 가촌동2길 69, 1~2층","50603","카페 드로아(cafe DROA)","2026-04-01 14:44:50","I","2026-04-03 00:20:02","제과점영업","381039.076058751","203829.125265495","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","149.52","","","",
"9","제과점영업","07_22_18_P","3230000","3230000-121-2025-00103","2025-04-17","","01","영업/정상","01","영업","","","","","","50.70","138-926","서울특별시 송파구 장지동 896 위례중앙푸르지오2단지","서울특별시 송파구 위례광장로 290, 상가동 116호 (장지동, 위례중앙푸르지오2단지)","05852","블럭제빵소 송파위례점","2026-04-01 10:41:20","I","2026-04-03 00:20:02","제과점영업","212563.050500552","441406.981434166","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","50.7","","","",
"10","제과점영업","07_22_18_P","3740000","3760000-121-2026-00007","2026-04-01","","01","영업/정상","01","영업","","","","","","","441-819","경기도 수원시 권선구 구운동 912-3","경기도 수원시 권선구 일월천로4번길 63, 1층 (구운동)","16413","보네브레드","2026-04-01 14:12:24","I","2026-04-03 00:20:02","제과점영업","197725.46332085","420095.789776866","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"11","제과점영업","07_22_18_P","3410000","3410000-121-2026-00025","2026-04-01","","01","영업/정상","01","영업","","","","","","33.00","700-807","대구광역시 중구 남산동 2612-0075 1층","대구광역시 중구 남산로1길 104, 1층 (남산동)","41976","크럼하우스","2026-04-01 16:30:19","I","2026-04-03 00:20:02","제과점영업","342432.566805853","263279.581203968","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","33","","","",
"12","제과점영업","07_22_18_P","3170000","3170000-121-2026-00004","2026-04-01","","01","영업/정상","01","영업","","","","","","19.82","153-864","서울특별시 금천구 시흥동 986","서울특별시 금천구 시흥대로 163, 104호 (시흥동)","08638","오브모어 베이크샵","2026-04-01 15:52:00","I","2026-04-03 00:20:02","제과점영업","191301.680931935","438484.863131835","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","19.82","","","",
"13","제과점영업","07_22_18_P","5380000","5380000-121-2026-00007","2026-04-01","","01","영업/정상","01","영업","","","","","","48.00","626-811","경상남도 양산시 물금읍 가촌리 1252-8","경상남도 양산시 물금읍 백호2길 14-14, 1층 102호","50613","백호마을쌀빵","2026-04-01 14:15:48","I","2026-04-03 00:20:02","제과점영업","381622.678301634","204150.844809526","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","48","","","",
"14","제과점영업","07_22_18_P","5670000","5670206-121-2026-00002","2026-04-01","","01","영업/정상","01","영업","","","","","","111.34","645-320","경상남도 창원시 진해구 풍호동 814-8 브레드팡스","경상남도 창원시 진해구 천자로407번길 14, 1층 (풍호동)","51644","유어빈","2026-04-01 15:12:56","I","2026-04-03 00:20:02","제과점영업","355711.188814745","183224.157884589","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","111.34","","","",
"15","제과점영업","07_22_18_P","6510000","6510000-121-2026-00015","2026-04-01","","01","영업/정상","01","영업","","","","","","55.77","695-913","제주특별자치도 제주시 애월읍 애월리 519-2","제주특별자치도 제주시 애월읍 애월항로 2, 1층","63043","린도디아더애월","2026-04-01 11:17:42","I","2026-04-03 00:20:02","제과점영업","137336.919692081","-3544.41521967597","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","55.77","","","",
"16","제과점영업","07_22_18_P","4870000","4870000-121-2026-00001","2026-04-01","","01","영업/정상","01","영업","","","","","","178.92","542-843","전라남도 구례군 광의면 방광리 63-2","전라남도 구례군 광의면 노고단로 135","57610","구름","2026-04-01 15:17:29","I","2026-04-03 00:20:02","제과점영업","243183.152265264","196935.111188249","제과점영업","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","178.92","","","",
"17","제과점영업","07_22_18_P","4170000","4170000-121-2026-00003","2026-04-01","","01","영업/정상","01","영업","","","","","","75.90","476-802","경기도 양평군 양평읍 양근리 410-1","경기도 양평군 양평읍 양평시장길 29, 1층","12556","바로구운빵집","2026-04-01 15:39:28","I","2026-04-03 00:20:02","제과점영업","243310.245036443","443300.835816153","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","75.9","","","",
"18","제과점영업","07_22_18_P","3150000","3150000-121-2026-00010","2026-04-01","","01","영업/정상","01","영업","","","","","","80.00","157-853","서울특별시 강서구 방화동 621-24","서울특별시 강서구 개화동로 565, 1층 104호 (방화동)","07620","르퐁당","2026-04-01 13:30:50","I","2026-04-03 00:20:02","제과점영업","182915.512696033","451103.668631398","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","80","","","",
"19","제과점영업","07_22_18_P","3510500","3510500-121-1994-00012","1994-05-17","","01","영업/정상","01","영업","","","","","8620301","75.90","","인천광역시 미추홀구 주안동 227-34","인천광역시 미추홀구 미추홀대로 735, 1층 108, 109, 110호 (주안동)","22136","파리바게뜨 주안역점","2026-04-01 09:15:25","U","2026-04-03 02:40:00","제과점영업","171628.631272211","440165.832093474","제과점영업","0","0","유흥업소밀집지역","","","0","0","0","0","0","","0","0","N","197.31","","","",
"20","제과점영업","07_22_18_P","3830000","3840000-121-2016-00007","2016-11-25","","01","영업/정상","01","영업","","","","","031 444 1979","140.13","430-815","경기도 안양시 만안구 안양동 192-22","경기도 안양시 만안구 덕천로 130-1, 지상1,2층 (안양동)","14085","파리바게뜨안양덕천초교점","2026-04-01 15:28:11","U","2026-04-03 02:40:00","제과점영업","","","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","140.13","","","",
"21","제과점영업","07_22_18_P","3910000","3910029-121-2005-00013","2005-04-21","","03","폐업","02","폐업","2026-04-01","","","","0316117 359","50.22","459-813","경기도 평택시 서정동 818-35 (외1필지) 105호","경기도 평택시 관광특구로 19, 105호 (서정동)","17774","서정던킨도너츠","2026-04-01 11:22:44","U","2026-04-03 02:40:00","제과점영업","205335.097826367","396170.141027157","제과점영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","50.22","","","",
"22","제과점영업","07_22_18_P","3660000","3660000-121-2010-00016","2010-10-19","","03","폐업","02","폐업","2026-04-01","","","","","26.20","302-819","대전광역시 서구 도마동 14-4 (2층)","대전광역시 서구 배재로 206, 2층 (도마동)","35327","따삐오베이커리","2026-04-01 14:14:56","U","2026-04-03 02:40:00","제과점영업","233244.507460288","314091.27067066","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","26.2","","","",
"23","제과점영업","07_22_18_P","6510000","6510000-121-2010-00005","2010-02-11","","01","영업/정상","01","영업","","","","","064 7475000","98.94","690-813","제주특별자치도 제주시 연동 263-15","제주특별자치도 제주시 노연로 80, 1,2층 (연동)","63132","카페드랑","2026-04-01 16:40:57","U","2026-04-03 02:40:00","제과점영업","152390.482526722","-1164.56501308051","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","98.94","","","",
"24","제과점영업","07_22_18_P","6510000","6510000-121-2016-00013","2016-03-31","","03","폐업","02","폐업","2026-04-01","","","","","37.73","690-121","제주특별자치도 제주시 아라일동 6112-4","제주특별자치도 제주시 인다8길 34, 1층 (아라일동)","63247","달달해","2026-04-01 11:22:16","U","2026-04-03 02:40:00","제과점영업","157956.813079772","-2156.53385926004","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","37.73","","","",
"25","제과점영업","07_22_18_P","5070000","5070000-121-2026-00001","2026-03-12","","03","폐업","02","폐업","2026-04-01","","","","","33.00","760-901","경상북도 안동시 용상동 1076-40 빅마트","경상북도 안동시 보현로 41, 빅마트 주1동 (용상동)","36724","르방 베이커리 안동점","2026-04-01 16:00:46","U","2026-04-03 02:40:00","제과점영업","357495.735122235","340498.352810949","제과점영업","0","0","주택가주변","","","0","0","0","0","0","","0","0","N","33","","","",
"26","제과점영업","07_22_18_P","3910000","3910000-121-2026-00003","2026-03-12","","03","폐업","02","폐업","2026-03-31","","","","","3.30","450-827","경기도 평택시 평택동 185-579 평택민자역사AK백화점 지하1층 일부호","경기도 평택시 평택로 51, 평택민자역사AK백화점 지하1층 일부호 (평택동)","17917","뺑드슈베이커리","2026-04-01 04:15:08","U","2026-04-03 02:40:00","제과점영업","207577.558056715","387700.245776573","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","3.3","","","",
"27","제과점영업","07_22_18_P","3420000","3420000-121-2026-00009","2026-03-16","","03","폐업","02","폐업","2026-03-31","","","","","6.00","701-020","대구광역시 동구 신천동 1506 신세계동대구복합환승센터","대구광역시 동구 동부로 149, 신세계동대구복합환승센터 지하1층 (신천동)","41229","뵈르카페","2026-04-01 04:15:09","U","2026-04-03 02:40:00","제과점영업","347037.241970286","265407.404336831","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","6","","","",
"28","제과점영업","07_22_18_P","3860000","3871000-121-2026-00002","2026-03-16","","01","영업/정상","01","영업","","","","","","56.91","","경기도 부천시 원미구 중동 1164-1 현대백화점 중동점 지하1층 일부","경기도 부천시 원미구 길주로 180, 현대백화점 중동점 지하1층 일부 (중동)","14546","디저트모먼트","2026-04-01 15:04:31","U","2026-04-03 02:40:00","제과점영업","178909.579821349","444735.441041218","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","56.91","","","",
"29","제과점영업","07_22_18_P","3440000","3440000-121-2026-00005","2026-03-19","","01","영업/정상","01","영업","","","","","","64.41","705-805","대구광역시 남구 대명동 877-2","대구광역시 남구 대명남로 151, 1층 (대명동)","42487","터틀턴","2026-04-01 17:01:44","U","2026-04-03 02:40:00","제과점영업","342203.675817148","260642.359648647","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","64.41","","","",
"30","제과점영업","07_22_18_P","4191000","4191000-121-2013-00008","2013-05-22","","01","영업/정상","01","영업","","","","","033 730 3153","96.06","","강원특별자치도 원주시 지정면 월송리 1061-16 지상1","강원특별자치도 원주시 지정면 오크밸리1길 70, 지상1층","26357","오크밸리제과","2026-04-01 11:11:00","U","2026-04-03 02:40:00","제과점영업","272459.646983562","437204.631213169","제과점영업","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","N","96.06","","","",
