"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","건강기능식품유통전문판매업","07_22_02_P","3860000","3860000-135-2026-00002","2026-03-03","","01","영업/정상","01","영업","","","","","","","","경기도 부천시 원미구 원미동 ***-* 두산아파트 상가동 ***호","경기도 부천시 원미구 원미로***번길 **, 두산아파트 상가동 ***호 (원미동)","14563","판다 코스메틱(Panda Cosmetic)","2026-03-03 20:57:23","I","2026-03-05 00:20:02","건강기능식품유통전문판매업","181718.774713282","443690.944877279","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"2","건강기능식품유통전문판매업","07_22_02_P","3220000","3220000-135-2026-00018","2026-03-03","","01","영업/정상","01","영업","","","","","","3.30","135-514","서울특별시 강남구 역삼동 ***-* 남국빌딩","서울특별시 강남구 역삼로 ***, *층 비**호 (역삼동)","06224","주식회사뉴로바이오랩","2026-03-03 12:19:03","I","2026-03-05 00:20:02","건강기능식품유통전문판매업","203519.98","443841.75","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","3.3","","","",
"3","건강기능식품유통전문판매업","07_22_02_P","4550000","4550000-135-2026-00001","2026-03-03","","01","영업/정상","01","영업","","","","","041 754 8946","21.17","312-804","충청남도 금산군 금산읍 신대리 ***-*","충청남도 금산군 금산읍 인삼광장로 **","32739","인영홍삼","2026-03-03 16:22:58","I","2026-03-05 00:20:02","건강기능식품유통전문판매업","244925.949841236","288982.528891036","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"4","건강기능식품유통전문판매업","07_22_02_P","3780000","3790000-135-2026-00003","2026-02-23","","01","영업/정상","01","영업","","","","","","","461-210","경기도 성남시 수정구 창곡동 *** 창곡동 ***번지 주건축물제*동 ***일부(***-**)호","경기도 성남시 수정구 위례광장로 ***, 창곡동 ***번지 주건축물제*동 *층 ***일부(***-**)호 (창곡동)","13640","주식회사 킨즈인터내셔널","2026-03-03 09:30:40","I","2026-03-05 00:20:02","건강기능식품유통전문판매업","212556.476317272","441263.937106941","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"5","건강기능식품유통전문판매업","07_22_02_P","3210000","3210000-135-2026-00009","2026-02-27","","01","영업/정상","01","영업","","","","","","","137-860","서울특별시 서초구 서초동 ****-** 현대렉시온","서울특별시 서초구 강남대로 ***, 현대렉시온 ****호 (서초동)","06628","주식회사 이너니스","2026-03-03 16:58:47","I","2026-03-05 00:20:02","건강기능식품유통전문판매업","202638.948768564","443109.509930091","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"6","건강기능식품유통전문판매업","07_22_02_P","3020000","3020000-135-2024-00008","2024-03-06","","01","영업/정상","01","영업","","","","","","1.65","140-132","서울특별시 용산구 청파동*가 **-**","서울특별시 용산구 청파로**길 **-*, *층 ***호 (청파동*가)","04309","주식회사 디어시드","2026-03-03 09:34:59","U","2026-03-05 02:40:00","건강기능식품유통전문판매업","197115.958077971","449203.316855129","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"7","건강기능식품유통전문판매업","07_22_02_P","5710000","5720000-135-2026-00002","2026-02-26","","01","영업/정상","01","영업","","","","","","53.55","360-013","충청북도 청주시 상당구 북문로*가 **-*","충청북도 청주시 상당구 중앙로**번길 *, *층 (북문로*가)","28544","(주)히스더","2026-03-03 13:20:22","U","2026-03-05 02:40:00","건강기능식품유통전문판매업","243570.081285951","349134.117071839","건강기능식품유통전문판매업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"8","건강기능식품유통전문판매업","07_22_02_P","3040000","3040000-135-2025-00007","2025-09-26","","01","영업/정상","01","영업","","","","","","3.30","143-837","서울특별시 광진구 군자동 **-*","서울특별시 광진구 군자로 ***, 지하층 G-**호 (군자동)","04998","주식회사 케이빅스","2026-03-03 16:09:36","U","2026-03-05 02:40:00","건강기능식품유통전문판매업","206686.595268579","450299.12481082","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"9","건강기능식품유통전문판매업","07_22_02_P","4040000","4040000-135-2025-00005","2025-06-30","","01","영업/정상","01","영업","","","","","","6.00","465-010","경기도 하남시 덕풍동 ***-* 현대지식산업센터 한강미사","경기도 하남시 미사대로 ***, 현대지식산업센터 한강미사 **층 *C**-****호 일부호 (덕풍동)","12925","부스트온 주식회사","2026-03-03 17:18:58","U","2026-03-05 02:40:00","건강기능식품유통전문판매업","218170.620888902","450511.953281232","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"10","건강기능식품유통전문판매업","07_22_02_P","3210000","3210000-135-2023-00059","2023-05-18","","01","영업/정상","01","영업","","","","","","","137-810","서울특별시 서초구 반포동 ***-* 진석빌딩","서울특별시 서초구 사평대로**길 **, 진석빌딩 *층 ***호 (반포동)","06542","주식회사비더원파트너스","2026-03-03 10:38:48","U","2026-03-05 02:40:00","건강기능식품유통전문판매업","201878.760278616","444806.496789675","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
