"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","식품냉동냉장업","07_22_07_P","5530000","5760000-116-2004-00001","2004-08-30","","03","폐업","02","폐업","2005-11-30","","","","031 2247540","192.22","","경기도 화성시 병점구 기산동  38-1","","","벧델농축산","2004-12-28 00:00:00","I","2026-02-04 01:35:23","식품냉동.냉장업","204787.864592321","412822.928374192","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"2","식품냉동냉장업","07_22_07_P","5530000","5760000-116-2005-00002","2005-03-11","","03","폐업","02","폐업","2009-03-02","","","","031 2235533","595.00","","경기도 화성시 병점구 기산동  295-7","","","다래물산","2007-06-25 00:00:00","I","2026-02-04 01:35:23","식품냉동.냉장업","203971.240958036","413158.768877889","식품냉동.냉장업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"3","식품냉동냉장업","07_22_07_P","5530000","5770000-116-2006-00001","2006-03-10","","03","폐업","02","폐업","2012-06-29","","","","031 3789100","15972.38","","경기도 화성시 동탄구 오산동  967-117","","","아주코퍼레이션(주) 기흥냉장","2011-10-25 14:59:19","I","2026-02-04 01:35:23","식품냉동.냉장업","208529.814694901","411184.972607153","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"4","식품냉동냉장업","07_22_07_P","5530000","5740000-116-2009-00001","2009-04-21","","01","영업/정상","01","영업","","","","","031 895 4840","1634.41","","경기도 화성시 만세구 팔탄면 율암리 52-15","경기도 화성시 만세구 팔탄면 시청로721번길 25","","(주)비지에프로지스","2023-11-02 11:16:26","I","2026-02-04 01:35:23","식품냉동.냉장업","188800.430053243","408120.783940793","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"5","식품냉동냉장업","07_22_07_P","5530000","5750000-116-2012-00001","2012-04-27","","01","영업/정상","01","영업","","","","","031 355 4882","456.00","","경기도 화성시 효행구 비봉면 자안리 680","경기도 화성시 효행구 비봉면 주석로485번길 19","","에이스후레쉬(주)","2012-04-30 11:16:38","I","2026-02-04 01:35:23","식품냉동.냉장업","188873.883611356","410890.520665662","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"6","식품냉동냉장업","07_22_07_P","5530000","5770000-116-2016-00003","2016-02-04","","03","폐업","02","폐업","2021-10-20","","","","031 80058055","2510.00","","경기도 화성시 동탄구 방교동  800-9 (주)채과원 A동 2층일부호","경기도 화성시 동탄구 동탄산단3길 20-5 (주)채과원 A동 2층 일부호 (방교동)","","그린써브 주식회사","2021-10-20 16:45:44","I","2026-02-04 01:35:23","식품냉동.냉장업","207222.331253778","407062.455366473","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"7","식품냉동냉장업","07_22_07_P","5530000","5740000-116-2016-00001","2016-06-23","","03","폐업","02","폐업","2016-08-25","","","","031 353 1132","403.00","","경기도 화성시 만세구 향남읍 동오리 118-6 2층 하부 A동","경기도 화성시 만세구 향남읍 동오2길 45, A동 (2층하부)","","엘림","2016-06-23 15:44:37","I","2026-02-04 01:35:23","식품냉동.냉장업","196576.852864588","403694.80356362","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"8","식품냉동냉장업","07_22_07_P","5530000","5740000-116-2016-00002","2016-12-15","","03","폐업","02","폐업","2024-01-31","","","","031 7359994","802.04","","경기도 화성시 만세구 서신면 매화리 759-21 1층","경기도 화성시 만세구 서신면 바다뜰길 8-9 (1층)","","주식회사 어진","2024-01-31 16:11:57","I","2026-02-04 01:35:23","식품냉동.냉장업","173183.131017779","407730.68366975","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"9","식품냉동냉장업","07_22_07_P","5530000","5740000-116-2018-00001","2018-09-13","","01","영업/정상","01","영업","","","","","070 43982792","1485.00","","경기도 화성시 만세구 양감면 신왕리 433-2","경기도 화성시 만세구 양감면 초록로 103, B동 1층","","(주)한익스프레스","2021-11-11 16:53:15","I","2026-02-04 01:35:23","식품냉동.냉장업","195959.036110812","397356.572750729","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"10","식품냉동냉장업","07_22_07_P","5530000","5770000-116-2018-00002","2018-10-26","","01","영업/정상","01","영업","","","","","031 629 1552","63268.00","","경기도 화성시 동탄구 신동  705 화성동탄물류단지(B블럭) 1층일부호","경기도 화성시 동탄구 동탄물류로 48, 화성동탄물류단지(B블럭) 1층 일부호 (신동)","","씨제이대한통운","2024-04-03 15:14:34","I","2026-02-04 01:35:23","식품냉동.냉장업","211639.071185976","407626.008800543","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"11","식품냉동냉장업","07_22_07_P","5530000","5740000-116-2019-00003","2019-04-11","","03","폐업","02","폐업","2022-09-08","","","","070 77039220","4446.75","","경기도 화성시 만세구 양감면 송산리 508-5","경기도 화성시 만세구 양감면 정문송산로184번길 17, 1동 지하 1층 일부","","그린로지스틱스(주)","2022-09-08 16:35:13","I","2026-02-04 01:35:23","식품냉동.냉장업","199131.982049061","400692.046007896","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"12","식품냉동냉장업","07_22_07_P","5530000","5760000-116-2019-00004","2019-04-16","","01","영업/정상","01","영업","","","","","","34974.97","","경기도 화성시 병점구 안녕동  146-38","경기도 화성시 병점구 안녕남로 181, JW중외제약화성물류센터 1층일부 및 2층 전체호 (안녕동)","","동원홈푸드(화성센터)","2024-03-11 10:39:19","I","2026-02-04 01:35:23","식품냉동.냉장업","199874.37005792","410641.969209023","식품냉동.냉장업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"13","식품냉동냉장업","07_22_07_P","5530000","5770000-116-2019-00001","2019-05-03","","01","영업/정상","01","영업","","","","","031 693 5870","17314.00","","경기도 화성시 동탄구 신동  705 화성동탄물류단지(비블럭) B동 2층일부호","경기도 화성시 동탄구 동탄물류로 48, 화성동탄물류단지(비블럭) B동 2층 일부호 (신동)","","(주)코업로지스틱스","2024-08-07 09:58:12","I","2026-02-04 01:35:23","식품냉동.냉장업","211639.071185976","407626.008800543","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"14","식품냉동냉장업","07_22_07_P","5530000","5770000-116-2019-00002","2019-05-15","","03","폐업","02","폐업","2023-05-15","","","","","35.00","","경기도 화성시 동탄구 방교동  759-5 1층 일부호","경기도 화성시 동탄구 동탄기흥로257번나길 30-3, 1층 일부호 (방교동)","","토리","2023-05-15 09:24:10","I","2026-02-04 01:35:23","식품냉동.냉장업","207875.410634659","408756.872500229","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"15","식품냉동냉장업","07_22_07_P","5530000","5770000-116-2020-00001","2020-10-06","","01","영업/정상","01","영업","","","","","031 378 5728","101160.26","","경기도 화성시 동탄구 신동  707 동탄물류단지(C블럭) 1동 지하2~지상, 지2~4층 전체호, 지1층 일부호","경기도 화성시 동탄구 동탄물류로 103, 동탄물류단지(C블럭) 1동 지하2~지상4층 지2~4층 전체호, 지1층일부호 (신동)","","에이치엘홀딩스 동탄 냉장","2023-05-16 15:06:23","I","2026-02-04 01:35:23","식품냉동.냉장업","212050.51784751","407710.247258292","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"16","식품냉동냉장업","07_22_07_P","5530000","5740000-116-2020-00002","2020-11-27","","01","영업/정상","01","영업","","","","","031 80557436","1514.92","","경기도 화성시 만세구 팔탄면 덕우리 188-1 유니로지텍(주)","경기도 화성시 만세구 팔탄면 온천로 118, 유니로지텍(주) 창고동 1층 일부호","","(주)지에스네트웍스발안지점","2026-01-29 15:04:35","I","2026-02-04 01:35:23","식품냉동.냉장업","187899.522720085","403558.889409593","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
