"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","식품제조가공업","07_22_11_P","3670000","3670000-106-2023-00009","2023-09-04","","01","영업/정상","01","영업","","","","","","24.82","305-315","대전광역시 유성구 원신흥동 497-10","대전광역시 유성구 원신흥로55번길 53-10, 지상1층 (원신흥동)","34193","곰로스팅팩토리(곰에스프레소)","2026-04-01 08:48:31","I","2026-04-03 00:20:02","기타 식품제조가공업","230739.257841814","315581.269624189","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","1.34","","","",
"2","식품제조가공업","07_22_11_P","4490000","4490000-106-2026-00009","2026-04-01","","01","영업/정상","01","영업","","","","","","28.85","330-260","충청남도 천안시 동남구 신방동 1842","충청남도 천안시 동남구 통정4로 64-2, 1~2층 일부호 (신방동)","31205","그레미커피랩","2026-04-01 14:12:12","I","2026-04-03 00:20:02","기타 식품제조가공업","212037.449371799","363620.036929269","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3","식품제조가공업","07_22_11_P","3940000","3940000-106-2026-00010","2026-04-01","","01","영업/정상","01","영업","","","","","","42.90","411-440","경기도 고양시 일산서구 가좌동 346-1","경기도 고양시 일산서구 송산로 388, 105호 (가좌동)","10214","마이니치커피룸","2026-04-01 13:53:17","I","2026-04-03 00:20:02","기타 식품제조가공업","175391.900811998","464766.071194038","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"4","식품제조가공업","07_22_11_P","3560000","3560000-106-2018-00026","2018-05-16","","01","영업/정상","01","영업","","","","","","83.82","404-851","인천광역시 서구 가좌동 274-1 광양프런티어밸리3차 714호","인천광역시 서구 가석로 30, 광양프런티어밸리3차 714호 (가좌동)","22827","주식회사 온누리푸드텍","2026-04-01 13:49:13","I","2026-04-03 00:20:02","기타 식품제조가공업","171271.29724676","442840.439781936","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","31.4","","","",
"5","식품제조가공업","07_22_11_P","3640000","3640000-106-2026-00002","2026-04-02","","01","영업/정상","01","영업","","","","","","329.00","300-260","대전광역시 동구 대별동 154-18 2동","대전광역시 동구 산서로 1629-5, 2동 (대별동)","34711","주식회사 숙이네뿌리효소이야기","2026-04-01 17:41:49","I","2026-04-03 00:20:02","기타 식품제조가공업","241188.450623241","309817.322607702","기타 식품제조가공업","0","0","","","","0","0","0","0","0","임대","0","0","N","175.68","","","",
"6","식품제조가공업","07_22_11_P","3180000","3180000-106-2026-00003","2026-04-01","","01","영업/정상","01","영업","","","","","","18.00","150-801","서울특별시 영등포구 당산동1가 331","서울특별시 영등포구 당산로18길 3, 1층 (당산동1가)","07265","이오테커피로스터스","2026-04-01 17:32:20","I","2026-04-03 00:20:02","기타 식품제조가공업","190783.12240571","446777.645303308","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"7","식품제조가공업","07_22_11_P","3180000","3180000-106-2026-00004","2026-04-01","","01","영업/정상","01","영업","","","","","02474 0775","37.00","150-836","서울특별시 영등포구 문래동3가 82-13","서울특별시 영등포구 영등포로20길 22-4, 2층 (문래동3가)","07294","주식회사 티피와이 문래점","2026-04-01 17:33:24","I","2026-04-03 00:20:02","기타 식품제조가공업","190383.639935316","446417.639563628","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"8","식품제조가공업","07_22_11_P","3300000","3300000-106-2026-00001","2026-04-01","","01","영업/정상","01","영업","","","","","","79.89","607-829","부산광역시 동래구 안락동 434-30","부산광역시 동래구 안연로102번길 13-3, 1층 (안락동)","47889","(주)차애전","2026-04-01 17:20:38","I","2026-04-03 00:20:02","기타 식품제조가공업","391050.776876375","190599.014727887","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"9","식품제조가공업","07_22_11_P","5600000","5600000-106-2026-00004","2026-04-01","","01","영업/정상","01","영업","","","","","","150.45","487-060","경기도 포천시 자작동 5-4 외 1필지, 라동 1층","경기도 포천시 호국로 1291, 라동 1층 (자작동)","11158","주식회사 무송엘티씨","2026-04-01 15:09:18","I","2026-04-03 00:20:02","기타 식품제조가공업","216068.427602885","485902.315751595","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","81.45","","","",
"10","식품제조가공업","07_22_11_P","3250000","3250000-106-2011-00002","2011-06-09","","01","영업/정상","01","영업","","","","","051 2451878","482.69","600-082","부산광역시 중구 보수동2가 118-9","부산광역시 중구 대청로35번길 4, 1,2,3층 (보수동2가)","48964","그린식품","2026-04-01 15:40:16","U","2026-04-03 02:40:00","식품제조가공업","384474.073542867","180145.925618631","식품제조가공업","0","0","","","상수도전용","0","0","1","0","12","","0","0","N","58.24","","","",
