"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","식품소분업","07_22_08_P","3820000","3820000-109-2026-00001","2026-03-03","","01","영업/정상","01","영업","","","","","","28.56","480-090","경기도 의정부시 민락동 922-4 의정부 센텀리브워크Ⅱ","경기도 의정부시 배꽃길 82, 의정부 센텀리브워크Ⅱ 지상1층 103호 (민락동)","11817","올푸름","2026-03-03 15:51:58","I","2026-03-05 00:20:02","식품소분업","210501.308570158","471704.649330187","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"2","식품소분업","07_22_08_P","4460000","4460000-109-2026-00001","2026-03-03","","01","영업/정상","01","영업","","","","","043 833 3678","45.00","367-823","충청북도 괴산군 사리면 수암리 371","충청북도 괴산군 사리면 수암3길 1","28047","우강코리아무역 주식회사","2026-03-03 09:47:34","I","2026-03-05 00:20:02","식품소분업","261360.524496362","366607.997456782","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"3","식품소분업","07_22_08_P","4791000","4791000-109-2026-00001","2026-03-03","","01","영업/정상","01","영업","","","","","","16.50","","전북특별자치도 부안군 변산면 격포리 271-88","전북특별자치도 부안군 변산면 격포로 167","56337","격포항 어부젓갈상회","2026-03-03 10:37:22","I","2026-03-05 00:20:02","식품소분업","152192.212392951","236471.321365763","식품소분업","0","0","","","","0","0","0","0","0","임대","0","0","N","16.5","","","",
"4","식품소분업","07_22_08_P","5020000","5020000-109-2026-00004","2026-03-03","","01","영업/정상","01","영업","","","","","","76.00","790-906","경상북도 포항시 남구 오천읍 세계리 802-35","경상북도 포항시 남구 오천읍 정몽주로546번길 9-6","37910","다원 주식회사","2026-03-03 13:06:49","I","2026-03-05 00:20:02","식품소분업","417963.389727128","276803.246057905","식품소분업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"5","식품소분업","07_22_08_P","3830000","3830000-109-2023-00005","2023-06-14","","03","폐업","02","폐업","2026-03-03","","","","","2.80","430-817","경기도 안양시 만안구 안양동 201-28","경기도 안양시 만안구 덕천로 64, 1층 일부호 (안양동)","14087","지케이유피 주식회사(GKUP)","2026-03-03 13:17:39","U","2026-03-05 02:40:00","식품소분업","","","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"6","식품소분업","07_22_08_P","5010000","5010000-109-2013-00001","2013-01-04","","01","영업/정상","01","영업","","","","","061 275 2330","80.00","535-801","전라남도 신안군 지도읍 감정리 606-31","전라남도 신안군 지도읍 두류산길 91-41","58812","(주)영진그린(지점)","2026-03-03 10:42:39","U","2026-03-05 02:40:00","식품소분업","126140.898619109","174068.477885579","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","80","","","",
"7","식품소분업","07_22_08_P","3740000","3740000-109-2019-00009","2019-04-15","","01","영업/정상","01","영업","","","","","","36.55","441-440","경기도 수원시 권선구 탑동 743-2 동원빌","경기도 수원시 권선구 탑동로57번길 67, 201호 일부호 (탑동, 동원빌)","16603","바닐라베이비","2026-03-03 16:32:33","U","2026-03-05 02:40:00","식품소분업","197298.146798939","419100.721532006","식품소분업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","5.96","","","",
"8","식품소분업","07_22_08_P","6510000","6510000-109-2024-00004","2024-07-17","","03","폐업","02","폐업","2026-03-03","","","","","21.00","695-791","제주특별자치도 제주시 애월읍 광령리 2535 제주관광대학","제주특별자치도 제주시 애월읍 평화로 2715, 제주관광대학교 창업보육센터 본관 217호","63063","제이바스켓","2026-03-03 09:17:28","U","2026-03-05 02:40:00","식품소분업","147336.714653566","-5157.89475124236","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"9","식품소분업","07_22_08_P","4681000","4681000-109-2024-00003","2024-06-20","","03","폐업","02","폐업","2026-03-03","","","","","15.85","","전북특별자치도 익산시 함열읍 와리 615-9 함열 신호 e플러스 아파트","전북특별자치도 익산시 함열읍 함열중앙로 38, 103호 (함열 신호 e플러스 아파트)","54511","스윗마마(sweet_mama)","2026-03-03 09:49:31","U","2026-03-05 02:40:00","식품소분업","196459.29280128","286422.379676435","식품소분업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"10","식품소분업","07_22_08_P","4880000","4880000-109-2011-00001","2011-01-03","","01","영업/정상","01","영업","","","","","061 833 8005","40.00","548-805","전라남도 고흥군 고흥읍 서문리 216-5","전라남도 고흥군 고흥읍 여산당촌길 43","59540","고흥농협하나로마트","2026-03-03 17:11:55","U","2026-03-05 02:40:00","식품소분업","225473.033936128","123255.911021342","식품소분업","","","","","상수도전용","","","","","","자가","","","N","0","","","",
"11","식품소분업","07_22_08_P","3320000","3320000-109-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","33.00","616-818","부산광역시 북구 덕천동 342-7","부산광역시 북구 의성로83번길 54, 1층 (덕천동)","46552","마샤와 곰","2026-03-03 10:00:12","U","2026-03-05 02:40:00","식품소분업","383221.846092055","192352.269528981","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"12","식품소분업","07_22_08_P","5540000","5540000-109-2023-00012","2023-04-21","","01","영업/정상","01","영업","","","","","031 7664246","397.60","","경기도 광주시 매산동 632-6","경기도 광주시 성들길 46-14 (매산동)","12798","바로프레시 주식회사","2026-03-03 17:03:51","U","2026-03-05 02:40:00","식품소분업","","","식품소분업","0","0","","","상수도전용","0","0","0","0","0","임대","40000000","2800000","N","36.6","","","",
"13","식품소분업","07_22_08_P","5020000","5020000-109-2021-00018","2021-10-14","","03","폐업","02","폐업","2026-03-03","","","","","13.60","790-828","경상북도 포항시 남구 상도동 650","경상북도 포항시 남구 상도로8번길 12, 1층 (상도동)","37772","아이엠봉봉","2026-03-03 17:35:07","U","2026-03-05 02:40:00","식품소분업","412069.637087524","281393.022748713","식품소분업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"14","식품소분업","07_22_08_P","3400000","3400000-109-2025-00011","2025-11-14","","01","영업/정상","01","영업","","","","","","110.41","619-906","부산광역시 기장군 기장읍 청강리 163-3","부산광역시 기장군 기장읍 청강로 39-1, 1층","46080","금호푸드","2026-03-03 17:15:54","U","2026-03-05 02:40:00","식품소분업","402047.303820293","195214.812634974","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"15","식품소분업","07_22_08_P","3990000","3990000-109-2023-00009","2023-03-22","","01","영업/정상","01","영업","","","","","","26.40","472-861","경기도 남양주시 진접읍 진벌리 140-1 주1동 1층 일부","경기도 남양주시 진접읍 진벌로 229, 주1동 1층 일부","12021","주식회사 나울푸드","2026-03-03 14:20:58","U","2026-03-05 02:40:00","식품소분업","220023.851280991","470576.149370236","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","26.4","","","",
"16","식품소분업","07_22_08_P","3450000","3450000-109-2013-00003","2013-02-14","","01","영업/정상","01","영업","","","","","053 382 8868","33.00","702-845","대구광역시 북구 산격동 1733","대구광역시 북구 유통단지로8길 108-7 (산격동)","41516","(주)티엔지","2026-03-03 17:25:56","U","2026-03-05 02:40:00","식품소분업","345839.465298635","268595.346745847","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
