"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","유흥주점영업","07_23_02_P","3740000","3770000-102-2026-00001","2026-04-01","","01","영업/정상","01","영업","","","","","","132.23","442-835","경기도 수원시 팔달구 인계동 1123-24","경기도 수원시 팔달구 권광로180번길 24, 4층 (인계동)","16488","가고파","2026-04-01 14:28:04","I","2026-04-03 00:20:02","룸살롱","202935.695180512","417916.385296851","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","132.23","","","",
"2","유흥주점영업","07_23_02_P","4580000","4580000-102-1974-00001","1974-07-12","","01","영업/정상","01","영업","","","","","041 951 6007","62.53","325-840","충청남도 서천군 한산면 102-42","충청남도 서천군 한산면 한산모시길 34-2","33624","썬 가요주점","2026-04-01 16:52:13","U","2026-04-03 02:40:00","룸살롱","182210.958059982","287159.749452081","룸살롱","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","62.53","","","",
"3","유흥주점영업","07_23_02_P","3820000","3820000-102-2012-00008","2012-09-12","","01","영업/정상","01","영업","","","","","031 821 2679","856.80","480-842","경기도 의정부시 의정부동 157-7 지상5층","경기도 의정부시 태평로99번길 17, 지상5층 (의정부동)","11695","준코뮤직타운 의정부점","2026-04-01 15:10:42","U","2026-04-03 02:40:00","간이주점","204381.228171925","470973.476580318","간이주점","0","0","","","","0","0","0","0","0","","0","0","N","856.8","","","",
"4","유흥주점영업","07_23_02_P","3740000","3770000-102-2023-00008","2023-09-12","","01","영업/정상","01","영업","","","","","","132.91","442-835","경기도 수원시 팔달구 인계동 1132 다우프리존","경기도 수원시 팔달구 권선로741번길 27, 다우프리존 2층 204호 (인계동)","16491","칸술파는노래","2026-04-01 14:47:31","U","2026-04-03 02:40:00","룸살롱","202815.166831746","417462.216304152","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","132.91","","","",
"5","유흥주점영업","07_23_02_P","4170000","4170000-102-2004-00003","2004-05-17","","01","영업/정상","01","영업","","","","","","83.16","476-841","경기도 양평군 용문면 다문리 325-9","경기도 양평군 용문면 용문시장3길 9","12523","우주","2026-04-01 10:27:47","U","2026-04-03 02:40:00","룸살롱","252539.42213152","442677.19323725","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","83.16","","","",
"6","유흥주점영업","07_23_02_P","4050000","5640000-102-1997-00005","1997-02-27","","01","영업/정상","01","영업","","","","","031 261 1124","206.25","448-553","경기도 용인시 수지구 풍덕천동 715 4층","경기도 용인시 수지구 풍덕천로147번길 10, 4층 (풍덕천동)","16837","준코뮤직타운 용인수지점","2026-04-01 13:37:37","U","2026-04-03 02:40:00","룸살롱","208541.013174948","424778.767862322","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","206.25","","","",
"7","유흥주점영업","07_23_02_P","5090000","5090000-102-2019-00002","2019-05-27","","01","영업/정상","01","영업","","","","","054 632 7771","119.40","750-020","경상북도 영주시 가흥동 1729-4 2층","경상북도 영주시 대동로31번길 11, 2층 (가흥동)","36136","락킹노래타운주점","2026-04-01 14:39:51","U","2026-04-03 02:40:00","노래클럽","343210.491033955","369505.277192687","노래클럽","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","119.4","","","",
"8","유흥주점영업","07_23_02_P","4201000","4201000-102-1987-00014","1987-01-31","","03","폐업","02","폐업","2026-04-01","","","","","546.60","","강원특별자치도 강릉시 안현동 94-143","강원특별자치도 강릉시 경포로 489-6, 2층 (안현동)","25460","경포활게","2026-04-01 16:04:30","U","2026-04-03 02:40:00","간이주점","367694.469558541","479672.442202761","간이주점","0","0","","","","0","0","0","0","0","","0","0","Y","546.6","","","",
"9","유흥주점영업","07_23_02_P","3630000","3630000-102-2009-00013","2009-10-16","","01","영업/정상","01","영업","","","","","","73.54","506-824","광주광역시 광산구 월계동 891-6 2층","광주광역시 광산구 임방울대로800번길 78 (월계동,2층)","62276","뽕란2","2026-04-01 14:29:52","U","2026-04-03 02:40:00","룸살롱","185878.405","190542.75","룸살롱","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","73.54","","","",
"10","유흥주점영업","07_23_02_P","5130000","5130000-102-1985-00002","1985-07-11","","01","영업/정상","01","영업","","","","","053 854 4332","36.60","712-902","경상북도 경산시 하양읍 금락리 53-2","경상북도 경산시 하양읍 금송로 23","38433","초이스","2026-04-01 09:31:53","U","2026-04-03 02:40:00","간이주점","363963.266494922","269842.625752481","간이주점","0","0","","","","0","0","0","0","0","","0","0","Y","36.6","","","",
"11","유흥주점영업","07_23_02_P","3700000","3700000-102-2002-00126","2002-09-25","","01","영업/정상","01","영업","","","","","2600787","226.43","680-801","울산광역시 남구 달동 589-5 (지상2층)","울산광역시 남구 삼산로181번길 4-1 (달동,(지상2층))","44695","설화노래주점","2026-04-01 17:15:56","U","2026-04-03 02:40:00","룸살롱","410973.818353624","228949.44195736","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","N","226.43","","","",
"12","유흥주점영업","07_23_02_P","6510000","6510000-102-2002-00033","2002-12-06","","01","영업/정상","01","영업","","","","","064 7020089","120.51","690-827","제주특별자치도 제주시 이도이동 1181-4","제주특별자치도 제주시 광양13길 6-3, 1층 (이도이동)","63209","광야","2026-04-01 09:11:47","U","2026-04-03 02:40:00","기타","156387.566182489","345.061606695809","기타","0","0","","","","0","0","0","0","0","","0","0","N","120.51","","","",
"13","유흥주점영업","07_23_02_P","6510000","6510000-102-2003-00015","2003-06-23","","01","영업/정상","01","영업","","","","","006407238882","144.76","690-812","제주특별자치도 제주시 삼도일동 534-13","제주특별자치도 제주시 서사로 128, 지하층 (삼도일동)","63183","거래처","2026-04-01 19:02:52","U","2026-04-03 02:40:00","룸살롱","155282.890604415","608.108816495763","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","144.76","","","",
"14","유흥주점영업","07_23_02_P","3210000","3210000-102-2001-16068","2001-09-21","","01","영업/정상","01","영업","","","","","02 5212120","184.27","137-953","서울특별시 서초구 서초동 1600-1","서울특별시 서초구 서초중앙로5길 10-24 (서초동)","06654","힐링","2026-04-01 11:24:29","U","2026-04-03 02:40:00","룸살롱","201225.908974795","442688.68702998","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","184.27","","","",
"15","유흥주점영업","07_23_02_P","3210000","3210000-102-2010-00003","2010-07-09","","01","영업/정상","01","영업","","","","","025215405","216.12","137-876","서울특별시 서초구 서초동 1588-3 지하1층","서울특별시 서초구 효령로55길 27 (서초동,지하1층)","06654","준코뮤직타운 강남교대점","2026-04-01 09:39:21","U","2026-04-03 02:40:00","룸살롱","201181.222272927","442647.574925514","룸살롱","0","0","유흥업소밀집지역","","","0","0","0","0","0","","0","0","N","216.12","","","",
