축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,축산물판매업,주식회사 다맛푸드,식육판매업,,172241.941323204,442078.80248663,2026-04-11 22:43:56,I,0000,정상,2026-04-10 18:56:42,,2026-04-10,68.4,,인천광역시 서구 가좌동 476-12 209호,식육판매업,356000000920260020,3560000,L00,"인천광역시 서구 열우물로197번길 8, 2층 209호 (가좌동)",22824,,01,영업/정상,,,
,축산물판매업,주식회사 다맛푸드,축산물유통전문판매업,,172241.941323204,442078.80248663,2026-04-11 22:43:56,I,0000,정상,2026-04-10 18:57:52,,2026-04-10,68.4,,인천광역시 서구 가좌동 476-12 209호,축산물유통전문판매업,356000000920260021,3560000,L00,"인천광역시 서구 열우물로197번길 8, 2층 209호 (가좌동)",22824,,01,영업/정상,,,
,축산물판매업,(주)풍년에프씨,축산물유통전문판매업,,186442.311166067,441180.587238876,2026-04-11 21:13:50,I,0000,정상,2026-04-10 13:34:48,,2026-04-09,9,,경기도 광명시 광명동 785 광명해모로이연,축산물유통전문판매업,390000000920260005,3900000,L00,"경기도 광명시 목감로 58, 112동 2003호 (광명동, 광명해모로이연)",14295,,01,영업/정상,,,
,축산물판매업,주식회사 한성미트,축산물유통전문판매업,,203794.722205901,412640.560149756,2026-04-11 21:43:51,I,0000,정상,2026-04-10 17:05:42,,2026-04-10,0,,경기도 화성시 병점구 진안동 914-8 뱅뱅프라자,축산물유통전문판매업,576000000920260010,5530000,L00,"경기도 화성시 병점구 효행로 1075-7, 뱅뱅프라자 6층 601호 (진안동)",18398,,01,영업/정상,,,
,축산물판매업,물왕고깃간,식육판매업,,185733.318543878,431488.651408087,2026-04-11 21:43:51,I,0000,정상,2026-04-10 09:10:46,,2026-04-10,11.1,,경기도 시흥시 물왕동 102,식육판매업,401000000920260013,4010000,000,경기도 시흥시 동서로857번길 28-14 (물왕동),14983,,01,영업/정상,,,
,축산물판매업,주식회사엠디알코리아,축산물유통전문판매업,,180878.941038538,424612.422892591,2026-04-11 21:43:54,I,0000,정상,2026-04-10 16:50:21,,2026-04-10,21.45,,경기도 안산시 단원구 신길동 1229 리드 스마트스퀘어 지식산업센터 CB-16호,축산물유통전문판매업,556000000920260007,3930000,L00,"경기도 안산시 단원구 산단로 325, 리드 스마트스퀘어 지식산업센터 CB-163호 (신길동)",15426,,01,영업/정상,,,
,축산물판매업,서울경기양돈축산업협동조합,식육판매업,,210566.875626134,447402.629676369,2026-04-11 22:16:24,I,0000,정상,2026-04-10 17:34:04,,2026-04-10,0,,서울특별시 강동구 성내동 451 농협서울지역본부,식육판매업,324000000920260013,3240000,L00,"서울특별시 강동구 올림픽로 528, 농협서울지역본부 (성내동)",05398,,01,영업/정상,,,
,축산물판매업,명인미트,식육판매업,,193838.398370816,451917.623381651,2026-04-11 22:14:00,I,0000,정상,2026-04-10 15:31:16,,2026-04-10,331.58,,서울특별시 서대문구 연희동 122-2 연희빌딩 지하1층호,식육판매업,312000000920260009,3120000,L00,"서울특별시 서대문구 증가로 15, 연희빌딩 지하1층 (연희동)",03703,,01,영업/정상,,,
,축산물판매업,하나프레시,축산물유통전문판매업,,176396.110153566,475060.218575674,2026-04-11 03:03:03,U,0000,정상,2026-04-10 15:00:11,,2023-02-03,198,,경기도 파주시 맥금동 467-5,축산물유통전문판매업,406000000920230005,4060000,000,"경기도 파주시 장터고개길 116, 6동 (맥금동)",10847,,01,영업/정상,,,
,축산물판매업,백푸드,식육판매업,,169136.663311513,444590.360175471,2026-04-11 03:03:03,U,0000,정상,2026-04-10 17:13:51,,2023-01-04,851.7,,인천광역시 서구 석남동 223-218,식육판매업,356000000920230003,3560000,L00,인천광역시 서구 건지로97번길 33-11(석남동),22772,,01,영업/정상,,,
,축산물판매업,횡성산 한우마을,식육판매업,2026-04-10,210016.359308984,447568.144090126,2026-04-11 03:03:03,U,0002,폐업,2026-04-10 11:00:07,,2011-12-07,25.01,,서울특별시 송파구 풍납동 257-47,식육판매업,323000000920110106,3230000,000,서울특별시 송파구 토성로 33 (풍납동),05532,,03,폐업,,,
,축산물판매업,롯데백화점 영등포점,식육판매업,,191741.345847708,445970.307641467,2026-04-11 03:03:03,U,0000,정상,2026-04-10 16:40:21,,2005-03-25,182.53,,서울특별시 영등포구 영등포동 618-496 지하1층,식육판매업,318000000920050017,3180000,L00,"서울특별시 영등포구 경인로 846, 지하1층 (영등포동)",07306,,01,영업/정상,,,02-2670-8009
,축산물판매업,아세코코리아,축산물유통전문판매업,,206970.919291372,443574.411625824,2026-04-11 03:03:03,U,0000,정상,2026-04-10 10:54:08,,2015-06-23,32.44,,서울특별시 강남구 개포동 13-3 대청타워,축산물유통전문판매업,322000000920150051,3220000,000,"서울특별시 강남구 개포로 623, 대청타워 1603호 (개포동)",06336,,01,영업/정상,,,
,축산물판매업,희망농장,식용란수집판매업,,217140.867521147,500146.229251525,2026-04-11 03:03:03,U,0000,정상,2026-04-10 15:40:47,,2016-06-08,178.2,,경기도 포천시 창수면 주원리 19,식용란수집판매업,560000000920160028,5600000,000,경기도 포천시 창수면 옥수로214번길 86,11134,,01,영업/정상,,,
