영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,포유시니어스 요양원,사회복지시설,,221269.957574864,414028.915603044,2026-04-11 03:03:03,U,01,영업,31.39,,,,,,0,0,,2026-04-10 14:13:46,2026-03-13,63.18,449-928,경기도 용인시 처인구 마평동 128-4,N,,5620000-105-2026-00008,0,4050000,"경기도 용인시 처인구 중부대로1762번길 17, 포유시니어스 지하1층 일부 (마평동)",17143,01,영업/정상,사회복지시설,,,,
,,시립용인포레어린이집,어린이집,,215194.543319454,414816.215977905,2026-04-11 03:03:03,U,01,영업,45.14,,,,,,0,0,,2026-04-10 14:12:20,2026-03-04,45.14,449-060,경기도 용인시 처인구 삼가동 447-15,N,,5620000-105-2026-00005,0,4050000,"경기도 용인시 처인구 중부대로 1168, 관리동 1층 일부 (삼가동)",17091,01,영업/정상,어린이집,,,,
,,구립 스카이포레 어린이집,어린이집,,,,2026-04-11 22:13:02,I,01,영업,16.5,,,,,,0,14,,2026-04-10 15:48:20,2026-04-10,152.30,157-220,서울특별시 강서구 방화동 909 방화 스카이 포레,N,,3150000-105-2026-00002,0,3150000,"서울특별시 강서구 개화동로21길 22, 104동 1층 (방화동, 방화 스카이 포레)",07611,01,영업/정상,어린이집,,,,상수도전용
,,엘지전자 양재R&D캠퍼스,산업체,,202312.132971726,440889.827977598,2026-04-11 22:13:02,I,01,영업,311.52,,,,,,0,0,,2026-04-10 10:10:43,2026-04-10,786.77,137-900,서울특별시 서초구 우면동 16 LG전자 양재 R&D 캠퍼스 지하1층,N,,3210000-105-2026-00003,0,3210000,"서울특별시 서초구 바우뫼로 38, LG전자 양재 R&D 캠퍼스 지하1층 (우면동)",06763,01,영업/정상,산업체,,,,
,,트로이 크리스천 국제학교,학교,,168984.230105835,429640.187634204,2026-04-11 23:03:17,I,01,영업,287.07,,,,,,0,1,,2026-04-10 17:03:09,2026-04-10,287.07,406-081,인천광역시 연수구 송도동 206-3 1동 일부호,N,,3520000-105-2026-00003,0,3520000,"인천광역시 연수구 송도미래로11번길 64, 1동 지상4층 일부호 (송도동)",21988,01,영업/정상,학교,,,,
,,주식회사 삼우로지스,산업체,,166601.021167631,444414.061309871,2026-04-11 22:43:11,I,01,영업,122.1,,,,,,0,0,,2026-04-10 16:05:15,2026-04-10,363.00,404-210,인천광역시 서구 원창동 393-53,N,,3560000-105-2026-00009,0,3560000,"인천광역시 서구 북항로207번길 80, 10층 일부 (원창동)",22856,01,영업/정상,산업체,,,,
,,배꽃너싱홈,사회복지시설,,176474.56061584,431112.315075371,2026-04-11 21:43:01,I,01,영업,105.4,,,,,,0,0,,2026-04-10 17:53:46,2026-04-10,105.40,,경기도 시흥시 배곧동 18-15,N,,4010000-105-2026-00006,0,4010000,"경기도 시흥시 배곧5로 66-10, 주건축물B동 지1층 일부호 (배곧동)",15010,01,영업/정상,사회복지시설,,,,
,,용인솔빛초중학교,학교,,,,2026-04-11 03:03:03,U,01,영업,402.48,,,,,,,,,2026-04-10 14:25:29,2026-02-27,"1,156.55",449-070,경기도 용인시 처인구 역북동 824 용인솔빛초 · 중학교,N,,5620000-105-2026-00003,,4050000,"경기도 용인시 처인구 낙은로 98, 용인솔빛초중학교 지하1층 (역북동)",17045,01,영업/정상,학교,,,,상수도전용
,,골든케어널싱홈주식회사,사회복지시설,,,,2026-04-11 03:03:03,U,01,영업,35.89,,,,,,0,0,,2026-04-10 14:23:29,2026-03-12,69.95,449-928,경기도 용인시 처인구 마평동 128-40,N,,5620000-105-2026-00006,0,4050000,"경기도 용인시 처인구 중부대로1762번길 27, 2층 일부 (마평동)",17143,01,영업/정상,사회복지시설,,,,상수도전용
,,수락고등학교,학교,,204637.502775824,464502.030304529,2026-04-11 03:03:03,U,01,영업,162.7,,,,,,,0,,2026-04-10 15:12:42,2003-05-23,162.70,139-838,서울특별시 노원구 상계동 1253,N,,3100000-105-2003-00005,,3100000,서울특별시 노원구 동일로245길 143 (상계동),01602,01,영업/정상,학교,070-8677-2174,,,상수도전용
,,구립하계실버센터,사회복지시설,,205596.695083587,458975.496774634,2026-04-11 03:03:03,U,01,영업,30,,,,,,0,0,,2026-04-10 10:46:25,2021-01-18,112.00,139-230,서울특별시 노원구 하계동 357 구립하계실버센터,N,,3100000-105-2021-00001,0,3100000,"서울특별시 노원구 한글비석로 4, 구립하계실버센터 (하계동)",01862,01,영업/정상,사회복지시설,02-975-9555,,,
,임대,아이스펀지어학원 수학의열쇠학원,산업체,,193470.007142468,443177.032539307,2026-04-11 03:03:03,U,01,영업,10.99,,,,,,0,4,,2026-04-10 14:53:08,2020-12-16,22.51,151-830,서울특별시 관악구 봉천동 735-11 대양빌딩,N,,3200000-105-2020-00015,0,3200000,"서울특별시 관악구 보라매로 15, 대양빌딩 4층 (봉천동)",08708,01,영업/정상,산업체,02-733-1205,,,상수도전용
,,역삼재가노인데이케어센터,사회복지시설,2026-04-10,204096.194577653,443879.023539658,2026-04-11 03:03:03,U,02,폐업,0,,,,,,0,0,,2026-04-10 15:59:57,2018-12-17,81.01,135-927,서울특별시 강남구 역삼동 760-3,N,,3220000-105-2018-00024,0,3220000,"서울특별시 강남구 언주로70길 18, 지하1층 (역삼동)",,03,폐업,사회복지시설,,,,
,자가,(주)삼양사 인천2공장,산업체,,166466.623273986,437269.510155371,2026-04-11 03:03:03,U,01,영업,40.5,,,,,,0,0,,2026-04-10 10:45:14,2014-01-22,216.00,400-103,인천광역시 중구 신흥동3가 62-3 1층,N,,3490000-105-2014-00002,0,3490000,"인천광역시 중구 축항대로290번길 121 (신흥동3가, 1층)",22341,01,영업/정상,산업체,032-880-8111,,,상수도전용
,,에코프라임 유치원,어린이집,,175860.281042097,445451.351506204,2026-04-11 03:03:03,U,01,영업,0,,,,,,,0,,2026-04-10 10:56:09,2000-07-13,,403-861,인천광역시 부평구 갈산동 368,N,,3540000-105-2000-00013,,3540000,인천광역시 부평구 갈월동로 45 (갈산동),21336,01,영업/정상,어린이집,032-503-6108,,,상수도전용
