영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,(주)아워홈 GS건설종로점,위탁급식영업,2025-12-30,,,2026-01-01 02:40:00,I,02,폐업,2256.2,,,,,,,,,2025-12-30 12:01:41,2013-12-31,"2,256.20",110-130,서울특별시 종로구 청진동 92 GS그랑서울 지하2층,N,,3000000-120-2013-00015,,3000000,"서울특별시 종로구 종로 33, 지하2층 (청진동, GS그랑서울)",03159,03,폐업,위탁급식영업,02-728-1022,,,
,,(주)동원홈푸드 보령,위탁급식영업,2025-12-26,199749.709303956,452471.681673191,2025-12-28 02:40:00,I,02,폐업,474.61,,,,,,,,,2025-12-26 15:01:19,2014-10-02,474.61,110-450,서울특별시 종로구 원남동 66-21,N,,3000000-120-2014-00007,,3000000,"서울특별시 종로구 창경궁로 136, 지하2층 (원남동)",03127,03,폐업,위탁급식영업,02-589-6200,,,
,,도반한방병원 씨제이프레시웨이,위탁급식영업,2026-01-23,,,2026-01-28 22:43:10,I,02,폐업,469.79,,,,,,,,,2026-01-27 13:39:15,2022-12-15,469.79,110-053,서울특별시 종로구 내자동 219 포레스트 빌딩,N,,3000000-120-2022-00011,,3000000,"서울특별시 종로구 새문안로5가길 33, 포레스트 빌딩 13,14층 (내자동)",03170,03,폐업,위탁급식영업,,,,
,,(주)한울에프앤에스 서울지방국세청,위탁급식영업,2025-12-31,,,2026-01-02 02:40:00,I,02,폐업,729.98,,,,,,,,,2025-12-31 15:46:44,2023-01-02,729.98,110-705,서울특별시 종로구 수송동 104 서울지방국세청,N,,3000000-120-2023-00001,,3000000,"서울특별시 종로구 종로5길 86, 서울지방국세청 15층 (수송동)",03151,03,폐업,위탁급식영업,,,,
,,휴먼푸드서비스 나인트리호텔인사점,위탁급식영업,2025-12-31,198498.918632911,452473.403750001,2026-01-02 02:40:00,I,02,폐업,130.35,,,,,,,,,2025-12-31 11:27:15,2023-12-13,130.35,110-300,서울특별시 종로구 관훈동 155-2,N,,3000000-120-2023-00010,,3000000,"서울특별시 종로구 인사동길 49, 지하2층 (관훈동)",03145,03,폐업,위탁급식영업,031-281-6086,,,
,,본우리집밥 아주약품평택공장점,위탁급식영업,,,,2026-02-20 21:46:34,I,01,영업,280,,,,,,,,,2026-02-19 10:20:18,2026-02-19,280.00,459-040,경기도 평택시 모곡동 439,N,,3910029-120-2026-00002,,3910000,"경기도 평택시 산단로121번길 23, 사무동(F동) 1층 (모곡동)",17745,01,영업/정상,위탁급식영업,,,,상수도전용
,,주)마르페푸드,위탁급식영업,2025-12-29,197686.443524187,449839.909004623,2025-12-31 02:40:00,I,02,폐업,3.3,,,,,,,,,2025-12-29 09:27:51,2020-01-16,3.30,140-820,서울특별시 용산구 동자동 19-47,N,,3020000-120-2020-00001,,3020000,"서울특별시 용산구 한강대로104길 41-8, 지1층 (동자동)",04324,03,폐업,위탁급식영업,02-798-9073,,,상수도전용
,,(주)풀무원푸드앤컬처,위탁급식영업,2026-01-13,205240.044456188,449219.190930699,2026-03-11 01:34:32,I,02,폐업,362,,,,,,,,,2026-01-13 16:41:37,2014-04-04,362.00,133-832,서울특별시 성동구 성수동2가 277-25,N,,3030000-120-2014-00005,,3030000,서울특별시 성동구 아차산로11길 18 (성수동2가),04797,03,폐업,위탁급식영업,,,,
,,태평로 한화금융프라자,위탁급식영업,2025-12-26,,,2025-12-28 02:40:00,I,02,폐업,480.38,,,,,,,,,2025-12-26 09:12:10,2015-12-21,480.38,100-864,서울특별시 중구 태평로2가 43,N,,3010000-120-2015-00008,,3010000,"서울특별시 중구 세종대로 92 (태평로2가, 22층)",04525,03,폐업,위탁급식영업,02-310-7329,,,
,,(주)한울에프앤에스 한국전력공사서울본부,위탁급식영업,2025-12-31,198453.646026812,451437.923635005,2026-01-02 02:40:00,I,02,폐업,424.58,,,,,,,,,2025-12-31 14:53:14,2023-01-09,424.58,100-845,서울특별시 중구 을지로2가 199-4,N,,3010000-120-2023-00002,,3010000,"서울특별시 중구 남대문로 92, 지하1층 (을지로2가)",04534,03,폐업,위탁급식영업,,,,
기타,,(주)아이비푸드,위탁급식영업,,195031.754139151,424994.066930078,2025-12-15 16:15:28,I,01,영업,8.01,,,,,,,,,2021-07-28 15:51:20,2021-06-28,8.01,435-020,경기도 군포시 부곡동 1247-2 5층,N,,4020000-120-2021-00005,,4020000,"경기도 군포시 군포첨단산업2로 71, 5층 (부곡동)",15880,01,영업/정상,위탁급식영업,070-4617-2726,,,
,,삼성웰스토리(주)원광대산본병원,위탁급식영업,,,,2026-01-14 21:13:12,I,01,영업,28.54,,,,,,,,,2026-01-13 13:13:06,2021-08-02,28.54,435-805,경기도 군포시 산본동 1142 원광대학교의과대학산본병원 14층 일부,N,,4020000-120-2021-00007,,4020000,"경기도 군포시 산본로 321, 원광대학교의과대학산본병원 14층 일부호 (산본동)",15865,01,영업/정상,위탁급식영업,1544-8272,,,
,,베스트푸드(주),위탁급식영업,,195430.618140748,428546.204542097,2025-12-15 16:15:28,I,01,영업,364.32,,,,,,,,,2024-02-13 15:25:31,2021-12-27,364.32,435-807,경기도 군포시 당동 14-1 아이밸리 군포,N,,4020000-120-2021-00008,,4020000,"경기도 군포시 공단로 149, 아이밸리 군포 B107 일부호 (당동)",15845,01,영업/정상,위탁급식영업,031-454-3650,,,
,,주식회사 아이비푸드,위탁급식영업,,196117.352219969,429054.462912386,2025-12-15 16:15:28,I,01,영업,11.04,,,,,,,,,2022-01-12 14:04:37,2022-01-12,11.04,435-831,경기도 군포시 당정동 18-15 1층 일부,N,,4020000-120-2022-00001,,4020000,"경기도 군포시 농심로72번길 1, 1층 일부호 (당정동)",15844,01,영업/정상,위탁급식영업,053-427-8994,,,
,,(주)그린푸드 한세대학교점,위탁급식영업,,195713.048313372,427204.181010243,2025-12-15 16:15:28,I,01,영업,11.5,,,,,,,,,2022-01-19 15:22:01,2022-01-19,11.50,435-742,경기도 군포시 당정동 964-1 한세대학교본관 1층,N,,4020000-120-2022-00002,,4020000,"경기도 군포시 한세로 30, 한세대학교본관 1층 (당정동)",15852,01,영업/정상,위탁급식영업,,,,
,,베스트푸드 주식회사,위탁급식영업,,193364.033093,425465.641649002,2025-12-15 16:15:28,I,01,영업,5.35,,,,,,,,,2024-02-13 15:27:26,2022-04-11,5.35,435-919,경기도 군포시 부곡동 773-3 공영차고지 1층 일부,N,,4020000-120-2022-00003,,4020000,"경기도 군포시 번영로 179-46, 공영차고지 1층 일부호 (부곡동)",15879,01,영업/정상,위탁급식영업,031-454-3650,,,
,,루아생기,위탁급식영업,,194976.5339887,429667.470695527,2025-12-15 16:15:28,I,01,영업,1.44,,,,,,,,,2022-06-23 15:52:29,2022-06-23,1.44,435-825,경기도 군포시 금정동 44-5 진원타워 9층 903호 일부호,N,,4020000-120-2022-00004,,4020000,"경기도 군포시 군포로 713-1, 진원타워 9층 903호 일부호 (금정동)",15811,01,영업/정상,위탁급식영업,,,,
,,(주)새론에프앤에스 예선테크점,위탁급식영업,,194818.98317602,430452.347832282,2025-12-15 16:15:28,I,01,영업,1.8,,,,,,,,,2023-06-22 14:44:22,2022-11-22,1.80,435-845,경기도 군포시 산본동 1026-2 (주)예선테크,N,,4020000-120-2022-00008,,4020000,경기도 군포시 공단로 356-3 (주)예선테크 6층 (산본동),15808,01,영업/정상,위탁급식영업,,,,
,,(주)브라운에프엔비 삼천리모터스 군포점,위탁급식영업,,,,2025-12-15 16:15:28,I,01,영업,3.89,,,,,,,,,2025-06-10 15:35:25,2022-12-27,3.89,435-833,경기도 군포시 당정동 455 (주)삼천리중부지역본부4층,N,,4020000-120-2022-00009,,4020000,경기도 군포시 당정로27번길 11 (주)삼천리중부지역본부 4층 (당정동),15850,01,영업/정상,위탁급식영업,02-6341-0069,,,
,,가온에프앤에스 가스트론점,위탁급식영업,,194345.137698404,424841.67819068,2025-12-15 16:15:28,I,01,영업,11.79,,,,,,,,,2023-12-28 09:36:22,2022-12-30,11.79,435-020,경기도 군포시 부곡동 1234-2 (주)가스트론,N,,4020000-120-2022-00010,,4020000,경기도 군포시 군포첨단산업1로 23 (주)가스트론 5층 (부곡동),15881,01,영업/정상,위탁급식영업,042-715-1119,,,
,,(주)푸드텍-뉴코아 산본점,위탁급식영업,,,,2025-12-15 16:15:28,I,01,영업,3.43,,,,,,,,,2023-03-29 16:37:51,2023-03-15,3.43,435-040,경기도 군포시 산본동 1231 산본역,N,,4020000-120-2023-00001,,4020000,"경기도 군포시 번영로 504, 산본역 3층 (산본동)",15862,01,영업/정상,위탁급식영업,053-755-8645,,,
,,(주)아워홈 케이지모빌리티서비스센터 군포점,위탁급식영업,,195994.599151003,429088.247889082,2025-12-15 16:15:28,I,01,영업,11.86,,,,,,,,,2025-05-29 14:53:22,2023-07-21,11.86,435-831,경기도 군포시 당정동 230-13 케이지모빌리티(주) 광역서비스센터 5층,N,,4020000-120-2023-00002,,4020000,"경기도 군포시 농심로59번길 4, 케이지모빌리티(주) 광역서비스센터 5층 (당정동)",15842,01,영업/정상,위탁급식영업,080-234-7575,,,
,,본우리집밥 이마트산본,위탁급식영업,,,,2025-12-15 16:15:28,I,01,영업,5.32,,,,,,,,,2023-09-22 11:42:11,2023-09-22,5.32,435-708,경기도 군포시 산본동 1123 이마트백화점,N,,4020000-120-2023-00003,,4020000,"경기도 군포시 산본로 347, 이마트백화점 (산본동)",15865,01,영업/정상,위탁급식영업,,,,
,,베스트푸드(주),위탁급식영업,,193425.984023103,424341.116522081,2025-12-15 16:15:28,I,01,영업,0,,,,,,,,,2024-09-06 17:45:33,2024-09-06,.00,435-020,경기도 군포시 부곡동 881-1 2층,N,,4020000-120-2024-00004,,4020000,"경기도 군포시 송부로 153, 2층 (부곡동)",15881,01,영업/정상,위탁급식영업,031-454-3650,,,
,,본우리집밥 풍산시스템점,위탁급식영업,,194268.741570876,425009.275685476,2025-12-15 16:15:28,I,01,영업,6.86,,,,,,,,,2025-01-31 11:57:02,2025-01-31,6.86,435-020,경기도 군포시 부곡동 1232-3 풍산 군포 신공장 A동 4층,N,,4020000-120-2025-00001,,4020000,"경기도 군포시 군포첨단산업1로 35, 부곡동, 풍산군포신공장A동 4층 (부곡동)",15881,01,영업/정상,위탁급식영업,02-3019-2273,,,
,,윤슬푸드,위탁급식영업,,,,2025-12-15 16:15:28,I,01,영업,3.41,,,,2,,,,,2025-03-10 11:18:57,2025-03-10,3.41,435-818,경기도 군포시 당동 875 용호고등학교 축구부,N,,4020000-120-2025-00002,,4020000,"경기도 군포시 용호2로 10, 용호고등학교 축구부 (당동)",15876,01,영업/정상,위탁급식영업,,,,
