사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
서울먼치킨분양프리미엄먼치킨본점,,192577.729040588,449606.34663693,2026-05-01 22:04:28,I,0000,정상,,2026-04-30 12:30:27,,2026-04-30,0,,서울특별시 마포구 합정동 ***-**,313000005020260003,3130000,000,"서울특별시 마포구 양화로*길 **, *층 (합정동)",04047,,01,영업/정상,,,
pet346버6125,,184303.335260488,422730.687370719,2026-05-01 21:32:58,I,0000,정상,,2026-04-30 15:20:48,,2026-04-30,0,,경기도 안산시 단원구 고잔동 *** 호수공원아파트,393000005020260004,3930000,000,"경기도 안산시 단원구 광덕서로 **, ***동 **층 ****호 (고잔동, 호수공원아파트)",15484,,01,영업/정상,,,
pet29라1563,,216846.891263183,452760.863180903,2026-05-01 21:32:59,I,0000,정상,,2026-04-30 09:54:07,,2026-04-30,0,,경기도 하남시 망월동 *** 미사강변 스카이폴리스,404000005020260003,4040000,000,"경기도 하남시 미사강변한강로 ***, 미사강변 스카이폴리스 가동 ***호 (망월동)",12902,,01,영업/정상,,,
놀라운드,,218049.316747989,451581.595802736,2026-05-01 21:32:59,I,0000,정상,,2026-04-30 10:21:36,,2026-04-30,0,,경기도 하남시 미사동 ***,404000005020260004,4040000,000,"경기도 하남시 미사동로**번길 ***, *층 (미사동)",12900,,01,영업/정상,,,1555-7959
굿데이그라운드 애견 유치원&놀이방,,216581.04502623,450566.02522141,2026-05-01 21:32:59,I,0000,정상,,2026-04-30 10:44:11,,2026-04-30,0,,경기도 하남시 풍산동 *** 한강프라자,404000005020260005,4040000,000,"경기도 하남시 미사강변대로**번길 ***, 한강프라자 *층 ***,***호 (풍산동)",12919,,01,영업/정상,,,
이재원,,201914.222823422,450063.478301322,2026-05-01 22:41:36,I,0000,정상,,2022-04-28 18:10:57,,2019-10-10,0,,서울특별시 성동구 금호동*가 **** 금호자이*차 ***동 ***호,303000005020190021,3030000,000,"서울특별시 성동구 금호로 ***, ***동 ***호 (금호동*가, 금호자이*차)",04728,,01,영업/정상,,,
정민영 펫택시,,204308.562870406,448273.569895283,2026-05-01 22:41:36,I,0000,정상,,2022-04-28 18:10:57,,2021-01-26,0,,서울특별시 성동구 성수동*가 *** * ***호,303000005020210001,3030000,000,"서울특별시 성동구 둘레길 **-*, *층 ***호 (성수동*가, *)",04775,,01,영업/정상,,,
(주)하율투어 펫피스 드라이버,,204966.098616157,449159.452779834,2026-05-01 22:41:36,I,0000,정상,,2022-04-28 18:10:57,,2021-08-30,0,,서울특별시 성동구 성수동*가 ***-* 삼진빌딩,303000005020210008,3030000,L00,"서울특별시 성동구 아차산로 ***, 삼진빌딩 ***호 (성수동*가)",04794,,01,영업/정상,,,02-6218-1318
pet372도5584,2026-03-20,205645.625970517,449668.404683421,2026-05-01 22:41:36,I,0002,폐업,,2026-03-27 16:21:39,,2022-04-13,0,,서울특별시 성동구 송정동 **-** 삼성빌라 ***호,303000005020220002,3030000,000,"서울특별시 성동구 송정*길 *, ***호 (송정동, 삼성빌라)",04801,,03,폐업,,,
나인페츠,,203684.281166499,449280.97521227,2026-05-01 22:41:36,I,0000,정상,,2023-02-24 16:32:49,,2023-02-24,0,,서울특별시 성동구 성수동*가 ***-*** 갤러리아 포레,303000005020230001,3030000,000,"서울특별시 성동구 서울숲*길 **-**, ***동 ***호 (성수동*가, 갤러리아 포레)",04769,,01,영업/정상,,,
