영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
주택가주변,,무지개,단란주점,,206845.603318703,450493.507050316,2026-05-01 22:41:33,I,01,영업,67.61,,,,0,기타,,,,2019-03-08 15:31:57,1995-03-20,67.61,143-838,서울특별시 광진구 군자동 476-1,Y,0,3040000-103-1995-06870,,3040000,서울특별시 광진구 군자로 182 (군자동),04997,01,영업/정상,단란주점,02-467-1863,,,상수도전용
,,쎄시봉,단란주점,,207534.567702728,449173.269251627,2026-05-01 22:41:33,I,01,영업,141.14,,,,,,,,,2024-12-23 16:37:48,1995-01-13,141.14,143-824,서울특별시 광진구 구의동 234-27,Y,,3040000-103-1995-06875,,3040000,서울특별시 광진구 광나루로 508 (구의동),05031,01,영업/정상,단란주점,02-458-4984,,,
,,탑노래바,단란주점,,206994.423262527,451181.829269476,2026-05-01 22:41:33,I,01,영업,96.08,,,,,,,,,2019-12-30 17:09:43,1995-04-19,96.08,143-904,서울특별시 광진구 중곡동 244-3,Y,,3040000-103-1995-06887,,3040000,서울특별시 광진구 긴고랑로 34 (중곡동),04914,01,영업/정상,단란주점,02-466-4920,,,
,,콜미,단란주점,,207760.533965108,450312.951576308,2026-05-01 22:41:33,I,01,영업,98.6,,,,,,,,,2021-07-12 16:03:07,1995-05-15,98.60,143-888,서울특별시 광진구 중곡동 92-9,Y,,3040000-103-1995-06896,,3040000,서울특별시 광진구 용마산로 16 (중곡동),04950,01,영업/정상,단란주점,02-447-7443,,,
기타,,7080라이브일번지,단란주점,,207056.064856259,447871.309816677,2026-05-01 22:41:33,I,01,영업,94.73,,,,0,기타,,,,2022-04-08 15:09:07,1995-05-06,94.73,143-867,서울특별시 광진구 자양동 634-12,Y,0,3040000-103-1995-06897,,3040000,서울특별시 광진구 자양로13길 83 (자양동),05061,01,영업/정상,단란주점,02-2201-3310,,,상수도전용
기타,,월드,단란주점,,206641.557042355,447859.976973617,2026-05-01 22:41:34,I,01,영업,117.3,,,,0,기타,,,,2019-03-08 15:36:26,1995-06-08,117.30,143-865,서울특별시 광진구 자양동 608-19,Y,0,3040000-103-1995-06979,,3040000,서울특별시 광진구 뚝섬로 596 (자양동),05098,01,영업/정상,단란주점,02-452-6539,,,상수도전용
주택가주변,,태평양7080,단란주점,,208041.678975944,448478.096544034,2026-05-01 22:41:34,I,01,영업,88.33,,,,0,기타,,,,2022-05-24 14:29:43,1995-02-04,88.33,143-822,서울특별시 광진구 구의동 218-16,Y,0,3040000-103-1995-06982,,3040000,서울특별시 광진구 아차산로 442 (구의동),05047,01,영업/정상,단란주점,02-444-0101,,,상수도전용
,,한강썸라이브,단란주점,,209433.056005011,449426.892183047,2026-05-01 22:41:34,I,01,영업,138.03,,,,,,,,,2023-04-06 15:18:02,1995-07-21,138.03,143-808,서울특별시 광진구 광장동 322-3,Y,,3040000-103-1995-07032,,3040000,서울특별시 광진구 아차산로76길 32 (광장동),04969,01,영업/정상,단란주점,02-458-1919,,,
주택가주변,,가희,단란주점,,207242.939913126,448116.778326923,2026-05-01 22:41:34,I,01,영업,59.4,,,,0,기타,,,,2022-03-11 14:15:20,1995-08-07,59.40,143-866,서울특별시 광진구 자양동 624-29,Y,0,3040000-103-1995-07036,,3040000,서울특별시 광진구 자양로13길 22 (자양동),05057,01,영업/정상,단란주점,02-457-1990,,,상수도전용
,,별과음악사이,단란주점,,207145.533037105,451119.017670767,2026-05-01 22:41:35,I,01,영업,133.37,,,,,,,,,2022-01-17 11:32:50,1995-09-04,133.37,143-899,서울특별시 광진구 중곡동 163-1,Y,,3040000-103-1995-07045,,3040000,서울특별시 광진구 긴고랑로 50 (중곡동),04914,01,영업/정상,단란주점,02-461-0849,,,
