건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,(주)종로서적출판,2003-08-26,198541.72075378,451935.633974889,출판인쇄업,출판사,2026-05-01 22:43:26,I,03,폐업,,,,2003-08-26 10:14:57,,1954-01-07,110-111,서울특별시 종로구 관철동 **-* 대왕빌딩,CDFG1251001954000001,3000000,,"서울특별시 종로구 우정국로*길 **  (관철동,대왕빌딩)",,03,폐업,,,,,,
,통문관,2001-01-29,198487.600307105,452512.02451823,출판인쇄업,출판사,2026-05-01 22:43:26,I,03,폐업,,0,,2003-02-07 09:13:27,,1954-08-07,110-300,서울특별시 종로구 관훈동 ***-*,CDFG1251001954000002,3000000,,서울특별시 종로구 인사동길 **-*  (관훈동),,03,폐업,,,,,,
,(주)장왕사,2019-01-31,197330.932682286,452503.479232886,출판인쇄업,출판사,2026-05-01 22:43:26,I,03,폐업,,0,,2019-02-01 11:21:37,,1955-11-28,110-053,서울특별시 종로구 내자동 ***-*,CDFG1251001955000002,3000000,,서울특별시 종로구 사직로*길 **-* (내자동),,03,폐업,,,,02-0000-0000,,
,장학출판사,1998-02-27,,,출판인쇄업,출판사,2026-05-01 22:43:26,I,03,폐업,,0,,2003-02-07 09:13:27,,1956-02-06,110-160,서울특별시 종로구 공평동 ***-***,CDFG1251001956000001,3000000,,,,03,폐업,,,,,,
,동양과학사,2011-01-18,199682.591820104,452532.406147829,출판인쇄업,출판사,2026-05-01 22:43:28,I,03,폐업,,0,,2011-01-18 14:52:58,,1961-07-19,110-450,서울특별시 종로구 원남동 ***-*,CDFG1251001961000004,3000000,,서울특별시 종로구 창경궁로 ***  (원남동),,03,폐업,,,,,,
,보문각,2001-02-14,,,출판인쇄업,출판사,2026-05-01 22:43:28,I,03,폐업,,0,,2003-02-07 09:13:27,,1962-10-06,110-130,서울특별시 종로구 청진동 ***-*,CDFG1251001962000003,3000000,,,,03,폐업,,,,,,
,도서출판 삼성음악사,1999-12-16,198619.725495317,451963.108329489,출판인쇄업,출판사,2026-05-01 22:43:28,I,03,폐업,,0,0,2003-02-07 09:13:27,,1963-07-05,110-122,서울특별시 종로구 종로*가 **-* ***호,CDFG1251001963000005,3000000,,"서울특별시 종로구 종로 **  (종로*가,***호)",,03,폐업,,,,,0,0
,대동문화사,2016-02-12,198736.418832264,453432.913832251,출판인쇄업,출판사,2026-05-01 22:43:29,I,03,폐업,,0,,2016-02-12 13:09:14,,1965-10-30,110-260,서울특별시 종로구 가회동 **-**,CDFG1251001965000005,3000000,,서울특별시 종로구 창덕궁길 ***-* (가회동),,03,폐업,,,,,,
,진학사,2021-08-24,198120.637972874,452198.433879026,출판인쇄업,출판사,2026-05-01 22:43:29,I,03,폐업,,0,,2021-09-01 10:46:43,,1966-07-23,110-130,서울특별시 종로구 청진동 ***-* 진학회관***호,CDFG1251001966000002,3000000,,"서울특별시 종로구 종로*길 ** (청진동,진학회관***호)",,03,폐업,,,,02-735-1285,,
,대한기독교교육협회,2019-01-24,200072.378101828,452291.689518232,출판인쇄업,출판사,2026-05-01 22:43:29,I,03,폐업,,,,2019-01-25 11:32:47,,1966-12-31,110-736,서울특별시 종로구 연지동 ***-** 한국기독교회관 B***호,CDFG1251001966000004,3000000,,"서울특별시 종로구 대학로 **, B***호 (연지동, 한국기독교회관)",,03,폐업,,,,02-744-7712,,
,세계문화사,2013-06-30,198305.209750852,452563.208895724,출판인쇄업,출판사,2026-05-01 22:43:29,I,03,폐업,,,,2013-07-26 15:51:30,,1967-05-15,110-140,서울특별시 종로구 수송동 **-*,CDFG1251001967000001,3000000,,서울특별시 종로구 율곡로 **-*  (수송동),,03,폐업,,,,02-732-4192,,
,청록출판사,2007-12-31,199660.998187045,453516.429817454,출판인쇄업,출판사,2026-05-01 22:43:29,I,03,폐업,,,,2007-12-31 13:59:58,,1967-06-19,110-812,서울특별시 종로구 명륜*가 ***-* 지층,CDFG1251001967000002,3000000,,"서울특별시 종로구 성균관로*가길 *-**  (명륜*가,지층)",,03,폐업,,,,,,
,보련각,2014-02-27,,,출판인쇄업,출판사,2026-05-01 22:43:29,I,03,폐업,,0,,2014-02-27 15:57:20,,1968-04-29,110-170,서울특별시 종로구 견지동 ***-** 신안빌딩***호,CDFG1251001968000001,3000000,,,,03,폐업,,,,,,
,홍법원,2014-11-20,198406.078021912,452348.274523069,출판인쇄업,출판사,2026-05-01 22:43:29,I,03,폐업,,0,,2014-11-20 15:28:38,,1968-05-20,110-170,서울특별시 종로구 견지동 **-*,CDFG1251001968000002,3000000,,서울특별시 종로구 우정국로 ** (견지동),,03,폐업,,,,,,
,도서출판 도산문화사,2002-08-30,198340.176294975,453346.414948418,출판인쇄업,출판사,2026-05-01 22:43:29,I,03,폐업,,0,0,2003-02-07 09:13:27,,1969-07-04,110-230,서울특별시 종로구 삼청동 **-***,CDFG1251001969000002,3000000,,서울특별시 종로구 삼청로*길 **  (삼청동),,03,폐업,,,,,0,0
,도서출판 경제통신사출판부,1998-11-04,198064.917796696,452560.808363642,출판인쇄업,출판사,2026-05-01 22:43:29,I,03,폐업,,0,0,2003-02-07 09:13:27,,1969-08-11,110-150,서울특별시 종로구 중학동 ***-*,CDFG1251001969000003,3000000,,서울특별시 종로구 종로*길 **  (중학동),,03,폐업,,,,,0,0
,대명출판사,2023-02-02,198242.368587188,452205.540538623,출판인쇄업,출판사,2026-05-01 22:43:29,I,03,폐업,,0,,2023-02-02 19:50:29,,1970-01-14,110-130,서울특별시 종로구 청진동 *-*,CDFG1251001970000001,3000000,,서울특별시 종로구 삼봉로 **  (청진동),,03,폐업,,,,,,
,주)기독교문사,2021-07-12,200506.272619139,451989.471459404,출판인쇄업,출판사,2026-05-01 22:43:29,I,03,폐업,,0,0,2021-07-12 15:35:03,,1970-02-27,,서울특별시 종로구 종로*가 ***-*,CDFG1251001970000003,3000000,,서울특별시 종로구 종로**길 ** (종로*가),03197,03,폐업,,,,02-2266-2117,0,0
,성지사,2001-02-03,198585.167158655,452108.771649542,출판인쇄업,출판사,2026-05-01 22:43:30,I,03,폐업,,0,,2003-02-07 09:13:27,,1972-05-15,110-290,서울특별시 종로구 인사동 ***-*,CDFG1251001972000002,3000000,,,,03,폐업,,,,,,
