건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,스포츠경마,2001-02-07,,,출판인쇄업,인쇄사,2026-05-01 22:30:34,I,03,폐업,,0,0,2003-04-17 19:38:15,,1998-12-01,142-892,서울특별시 강북구 우이동 **-**,CDFG1252001998000001,3080000,,,,03,폐업,,,,,0,0
근린생활시설,페이퍼 랩,2013-03-13,201918.488747997,457450.935983599,출판인쇄업,인쇄사,2026-05-01 22:30:34,I,03,폐업,,20,,2013-03-14 08:21:12,,2009-08-07,142-100,서울특별시 강북구 미아동 ***-** (궁터길 *-*) *층,CDFG1252002009000003,3080000,,"서울특별시 강북구 솔샘로 ***-*  (미아동,(궁터길 *-*) *층)",,03,폐업,,,,02-983-6637,,
,평화문화,2016-09-19,202975.415452234,458939.165556089,출판인쇄업,인쇄사,2026-05-01 22:30:34,I,03,폐업,,,,2016-09-19 21:02:03,,2011-02-08,142-866,서울특별시 강북구 번동 ***-* *층,CDFG1252002011000001,3080000,,서울특별시 강북구 오현로**길 ***-* (번동),,03,폐업,,,,,,
근린생활시설,디자인 허브,2022-09-14,200829.653323767,461814.805797528,출판인쇄업,인쇄사,2026-05-01 22:30:36,I,03,폐업,,132,3,2022-09-14 11:39:49,,2012-04-24,,서울특별시 강북구 우이동 ***-** 가동 *호,CDFG1252002022000002,3080000,,"서울특별시 강북구 삼양로***길 **, 가동 *호 (우이동)",01003,03,폐업,,,,,,
,한국인쇄공사,2000-07-05,193830.055952649,455469.569397871,출판인쇄업,인쇄사,2026-05-01 23:07:17,I,03,폐업,,0,,2003-04-17 19:26:17,,1981-03-31,122-828,서울특별시 은평구 녹번동 **-**,CDFG1252001981000001,3110000,,서울특별시 은평구 은평로 ***-*  (녹번동),,03,폐업,,,,,,
근린생활시설,파주문화인쇄사,2001-06-29,,,출판인쇄업,인쇄사,2026-05-01 23:07:17,I,03,폐업,,0,0,2007-08-12 14:53:10,,1995-01-06,122-200,서울특별시 은평구 진관동 **-**,CDFG1252001995000001,3110000,,,,03,폐업,주택가주변,,,,0,0
,예림인쇄,2000-03-29,193397.527316657,456864.760607712,출판인쇄업,인쇄사,2026-05-01 23:07:17,I,03,폐업,,0,,2003-04-17 19:26:17,,1995-04-17,122-947,서울특별시 은평구 대조동 **-*,CDFG1252001995000002,3110000,,서울특별시 은평구 통일로**길 *  (대조동),,03,폐업,,,,,,
단독주택,예일문화사,2020-01-23,192700.631623969,456521.110331138,출판인쇄업,인쇄사,2026-05-01 23:07:17,I,03,폐업,,0,1,2020-01-23 13:03:49,,2002-05-15,122-845,서울특별시 은평구 대조동 ***-*,CDFG1252002002000001,3110000,,서울특별시 은평구 서오릉로 ***  (대조동),,03,폐업,기타,,,,,
,인쇄사 봉황,2005-01-20,192166.928401477,457244.459097855,출판인쇄업,인쇄사,2026-05-01 23:07:17,I,03,폐업,,,,2005-01-20 18:11:36,,2004-11-15,122-815,서울특별시 은평구 갈현동 ***-*,CDFG1252002004000002,3110000,,서울특별시 은평구 갈현로**길 **-*  (갈현동),,03,폐업,,,,,,
,현진기획인쇄,2011-07-21,191998.355606284,454249.329017908,출판인쇄업,인쇄사,2026-05-01 23:07:18,I,03,폐업,,,,2011-07-21 11:43:05,,2007-03-02,122-891,서울특별시 은평구 신사동 ***-**,CDFG1252002007000001,3110000,,서울특별시 은평구 증산로**길 **  (신사동),,03,폐업,,,,,,
,e디자이,2013-10-17,191916.017899982,454275.382600757,출판인쇄업,인쇄사,2026-05-01 23:07:18,I,03,폐업,,,,2013-10-18 08:58:38,,2007-06-15,122-891,서울특별시 은평구 신사동 ***-** 나호,CDFG1252002007000003,3110000,,"서울특별시 은평구 증산로**길 **-*, 나호 (신사동)",,03,폐업,,,,,,
,인사랑 주식회사,2020-12-31,192231.085409086,454063.312142591,출판인쇄업,인쇄사,2026-05-01 23:07:18,I,03,폐업,,,,2020-12-31 13:47:19,,2011-02-11,122-891,서울특별시 은평구 신사동 ***-*,CDFG1252002011000001,3110000,,"서울특별시 은평구 증산로 ***, *층 (신사동)",,03,폐업,,,,,,
근린생활시설,(주)앤이스,2013-02-05,193529.031186783,455652.42970929,출판인쇄업,인쇄사,2026-05-01 23:07:18,I,03,폐업,,95.7,,2013-02-05 16:22:10,,2012-11-01,122-829,서울특별시 은평구 녹번동 **-** 원기빌딩 ***호,CDFG1252002012000003,3110000,준주거지역,"서울특별시 은평구 은평로**길 ** (녹번동, 원기빌딩)",,03,폐업,,,,02-356-0082,,
,서울시인쇄협동조합,2015-12-31,192437.07978745,453856.353926056,출판인쇄업,인쇄사,2026-05-01 23:07:18,I,03,폐업,,,,2015-12-31 17:59:14,,2013-04-09,122-924,서울특별시 은평구 응암동 ***-**,CDFG1252002013000001,3110000,,서울특별시 은평구 응암로 ***-** (응암동),,03,폐업,,,,02-2261-0227,,
,경희 에듀케이션,2019-09-04,192489.605932829,456690.187227174,출판인쇄업,인쇄사,2026-05-01 23:07:19,I,03,폐업,,,,2019-09-04 15:33:13,,2011-01-24,,서울특별시 은평구 갈현동 ***-*,CDFG1252002016000002,3110000,,"서울특별시 은평구 서오릉로 ***, *층 ***-**b호 (갈현동)",03336,03,폐업,,,,02-2272-7400,,
,모레커뮤니케이션,2019-04-15,192284.987270006,455537.930620254,출판인쇄업,인쇄사,2026-05-01 23:07:19,I,03,폐업,,,,2019-04-15 16:15:33,,2013-12-11,,서울특별시 은평구 역촌동 **-* 베스트빌딩,CDFG1252002017000001,3110000,,서울특별시 은평구 연서로*길 ** (역촌동),03420,03,폐업,,,,,,
,사람 잇,2022-11-03,193914.412539249,457105.651247342,출판인쇄업,인쇄사,2026-05-01 23:07:19,I,03,폐업,,,,2022-11-03 20:00:28,,2011-06-07,,서울특별시 은평구 불광동 ***-** ***호,CDFG1252002021000001,3110000,,"서울특별시 은평구 불광로*길 **, ***호 (불광동)",03353,03,폐업,,,,,,
,제이에스글로발,2023-08-21,193255.924250891,457183.444900529,출판인쇄업,인쇄사,2026-05-01 23:07:19,I,03,폐업,,,,2023-08-21 14:45:02,,2023-06-12,,서울특별시 은평구 불광동 ***-** *층,CDFG1252002023000001,3110000,,"서울특별시 은평구 통일로**길 *-**, *층 (불광동)",03351,03,폐업,,,,,,
,광명인쇄,2021-03-02,191280.955845751,446259.907882185,출판인쇄업,인쇄사,2026-05-01 22:30:43,I,03,폐업,,0,0,2021-03-03 09:00:49,,1994-01-25,150-034,서울특별시 영등포구 영등포동*가 ***-*,CDFG1252001994000001,3180000,,서울특별시 영등포구 문래로 ***  (영등포동*가),,03,폐업,,,,,0,0
,세광문화사,1997-10-15,191295.065308113,446253.79518354,출판인쇄업,인쇄사,2026-05-01 22:30:43,I,03,폐업,,0,,2003-04-18 15:28:47,,1994-05-02,150-034,서울특별시 영등포구 영등포동*가 ***-*,CDFG1252001994000004,3180000,,서울특별시 영등포구 문래로 ***  (영등포동*가),,03,폐업,,,,,,
,환영인쇄,1997-08-13,190034.436613508,446093.483911313,출판인쇄업,인쇄사,2026-05-01 22:30:43,I,03,폐업,,0,,2003-04-18 15:28:47,,1994-07-12,150-095,서울특별시 영등포구 문래동*가 *,CDFG1252001994000006,3180000,,서울특별시 영등포구 선유로 **  (문래동*가),,03,폐업,,,,,,
,(주)대일문화인쇄,2001-06-21,190626.131899308,448747.678093304,출판인쇄업,인쇄사,2026-05-01 22:30:44,I,03,폐업,,0,,2003-04-18 15:28:47,,1996-08-14,150-105,서울특별시 영등포구 양평동*가 ***-*,CDFG1252001996000004,3180000,,서울특별시 영등포구 양평로**사길 **  (양평동*가),,03,폐업,,,,26356211,,
,제일문화인쇄사,2000-01-31,,,출판인쇄업,인쇄사,2026-05-01 22:30:44,I,03,폐업,,0,,2003-04-18 15:28:47,,1996-11-20,150-805,서울특별시 영등포구 당산동*가 **,CDFG1252001996000006,3180000,,서울특별시 영등포구 영신로**길 **-*  (당산동*가),,03,폐업,,,,,,
,(주)광장,2003-09-09,,,출판인쇄업,인쇄사,2026-05-01 22:30:44,I,03,폐업,,797.07,3,2003-09-09 14:04:28,,1999-12-14,150-103,서울특별시 영등포구 양평동*가 **-*,CDFG1252001999000010,3180000,상업지역,,,03,폐업,,,,26318900,4,1
,(주)더블유에스엠,2008-01-31,191380.593249021,446369.810371993,출판인쇄업,인쇄사,2026-05-01 22:30:44,I,03,폐업,,,,2008-01-31 13:24:53,,2000-11-30,150-034,서울특별시 영등포구 영등포동*가 ***-*,CDFG1252002000000003,3180000,,,,03,폐업,,,,26372234,,
근린생활시설,제일문화인쇄,2020-01-10,190486.729488252,447890.603189658,출판인쇄업,인쇄사,2026-05-01 22:30:44,I,03,폐업,,,,2020-01-10 15:24:54,,2000-02-02,,서울특별시 영등포구 양평동*가 **,CDFG1252002000000006,3180000,상업지역,서울특별시 영등포구 선유로**가길 **-* (양평동*가),07210,03,폐업,,,,26362836,,
,국민일보(주),2012-03-14,193293.251953215,447448.342915454,출판인쇄업,인쇄사,2026-05-01 22:30:45,I,03,폐업,,,,2012-03-14 16:01:59,,2001-02-14,150-869,서울특별시 영등포구 여의도동 **-*,CDFG1252002001000008,3180000,,서울특별시 영등포구 여의공원로 *** (여의도동),,03,폐업,,,,02-781-9114,,
,한솔문화사,2004-02-06,191359.560107241,446287.703432868,출판인쇄업,인쇄사,2026-05-01 22:30:45,I,03,폐업,,,,2004-02-07 10:35:30,,2002-02-19,150-034,서울특별시 영등포구 영등포동*가 ***-*,CDFG1252002002000004,3180000,,서울특별시 영등포구 영신로**길 **-*  (영등포동*가),,03,폐업,,,,26377585,,
,봉명인쇄사,2011-10-24,191286.13757013,446309.624622265,출판인쇄업,인쇄사,2026-05-01 22:30:45,I,03,폐업,,0,,2011-10-24 12:44:26,,2002-04-01,150-034,서울특별시 영등포구 영등포동*가 ***,CDFG1252002002000006,3180000,,서울특별시 영등포구 영신로**길 **  (영등포동*가),,03,폐업,,,,,,
,(주)가보특수지,2010-05-11,190304.864874684,448871.733893544,출판인쇄업,인쇄사,2026-05-01 22:30:45,I,03,폐업,,0,0,2010-05-11 14:17:15,,2003-03-31,150-106,서울특별시 영등포구 양평동*가 **-*,CDFG1252002003000005,3180000,,서울특별시 영등포구 양평로**마길 *  (양평동*가),,03,폐업,,,,26368511,0,0
,(주)아트라인,2004-12-16,191928.342369026,447179.193431608,출판인쇄업,인쇄사,2026-05-01 22:30:45,I,03,폐업,,,,2004-12-16 10:27:00,,2003-04-10,150-040,서울특별시 영등포구 당산동 ***-***,CDFG1252002003000007,3180000,,서울특별시 영등포구 버드나루로**가길 **  (당산동),,03,폐업,,,,26320456,,
,세성인쇄,2021-08-20,191027.914502979,446321.194550956,출판인쇄업,인쇄사,2026-05-01 22:30:46,I,03,폐업,,,,2021-08-24 15:43:37,,2003-10-08,150-834,서울특별시 영등포구 문래동*가 **-*,CDFG1252002003000021,3180000,,서울특별시 영등포구 영등포로**길 ** (문래동*가),,03,폐업,,,,20681588,,
,쟁이,2004-10-28,193616.796239252,446333.482649997,출판인쇄업,인쇄사,2026-05-01 22:30:46,I,03,폐업,,,,2004-10-28 14:05:46,,2003-11-05,150-891,서울특별시 영등포구 여의도동 **-* 대우메종리브르 ***호,CDFG1252002003000024,3180000,,"서울특별시 영등포구 의사당대로*길 **  (여의도동,대우메종리브르 ***호)",,03,폐업,,,,02-761-8864,,
,(주)지엔지코리아,2005-09-23,191598.306254172,443035.744665571,출판인쇄업,인쇄사,2026-05-01 22:30:46,I,03,폐업,,,,2005-09-23 09:10:39,,2003-11-21,150-822,서울특별시 영등포구 대림동 ***-** 동화빌딩 ***호,CDFG1252002003000026,3180000,,"서울특별시 영등포구 대림로 **  (대림동,동화빌딩 ***호)",,03,폐업,,,,02-836-2259,,
,엘림G&P,2010-12-15,193767.829589155,447258.370739889,출판인쇄업,인쇄사,2026-05-01 22:30:46,I,03,폐업,,,,2010-12-15 11:00:06,,2004-05-13,150-875,서울특별시 영등포구 여의도동 ** 한국전력공사 ***호,CDFG1252002004000012,3180000,,"서울특별시 영등포구 여의동로*길 *  (여의도동,한국전력공사 ***호)",,03,폐업,,,,,,
,알파문구 여의도점,2024-12-12,193573.052517915,446625.736028261,출판인쇄업,인쇄사,2026-05-01 22:30:46,I,03,폐업,,,,2024-12-13 17:12:45,,2004-07-12,150-884,서울특별시 영등포구 여의도동 **-* *층 *호,CDFG1252002004000022,3180000,,"서울특별시 영등포구 국제금융로*길 **  (여의도동,*층 *호)",,03,폐업,,,,02-870-2230,,
,대명사,2006-04-24,191814.779156167,447382.309432991,출판인쇄업,인쇄사,2026-05-01 22:30:46,I,03,폐업,,,,2006-04-24 17:19:03,,2004-07-19,150-040,서울특별시 영등포구 당산동 ***-***,CDFG1252002004000023,3180000,,서울특별시 영등포구 버드나루로 ***  (당산동),,03,폐업,,,,02-2676-5717,,
,다원종합광고마트,2004-12-30,191375.808881328,446255.789028818,출판인쇄업,인쇄사,2026-05-01 22:30:47,I,03,폐업,,,,2004-12-30 16:20:11,,2004-12-29,150-034,서울특별시 영등포구 영등포동*가 ***,CDFG1252002004000038,3180000,,서울특별시 영등포구 문래로 ***  (영등포동*가),,03,폐업,,,,02-2637-8637,,
