영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,벤큐서울,식품운반업,2002-01-07,203298.881290574,439881.740443559,2026-05-01 22:40:11,I,02,폐업,0,,,,,,,,,2002-01-21 00:00:00,2000-03-10,,137-130,서울특별시 서초구 양재동 ***,N,,3210000-117-2000-00002,,3210000,,,03,폐업,식품운반업,,,,
,,주식회사 원탑푸드,식품운반업,2025-12-29,205088.642066605,461372.850933416,2026-05-01 22:38:33,I,02,폐업,0,0,0,0,,,,0,,2025-12-29 13:31:20,2024-07-05,8.20,139-942,서울특별시 노원구 상계동 ***-* 명성빌딩,N,,3100000-117-2024-00001,,3100000,"서울특별시 노원구 노해로**길 **-**, 명성빌딩 *층 **호 (상계동)",01689,03,폐업,식품운반업,070-4155-5199,,,
,,(주)진양로지스틱스,식품운반업,,201724.535048387,442597.760014524,2026-05-01 22:40:11,I,01,영업,88.07,0,0,0,,,,0,,2016-08-18 12:09:45,2000-09-06,88.07,137-865,서울특별시 서초구 서초동 ****-** *층,N,,3210000-117-2000-00004,,3210000,"서울특별시 서초구 효령로**길 **, *층 (서초동)",06721,01,영업/정상,식품운반업,02-3488-4654,,,
,자가,동서물류(주),식품운반업,,203551.372364958,441913.600869926,2026-05-01 22:40:11,I,01,영업,0,0,0,0,,,,0,,2024-06-07 16:52:53,2003-10-14,79.33,137-890,서울특별시 서초구 양재동 **-* 세진빌딩 *층 ***호,N,,3210000-117-2003-00005,,3210000,"서울특별시 서초구 바우뫼로 ***, 세진빌딩 *층 ***호 (양재동)",06747,01,영업/정상,식품운반업,02-3474-0022,,,
,임대,코원물류(주),식품운반업,,202532.757721611,442501.159761944,2026-05-01 22:40:12,I,01,영업,0,0,0,0,,,,0,,2024-11-06 14:15:11,2009-01-15,50.00,137-862,서울특별시 서초구 서초동 ****-** *층 ***호신동아빌딩,N,,3210000-117-2009-00001,,3210000,"서울특별시 서초구 서운로 *, *층 (서초동, ***호 신동아빌딩)",06733,01,영업/정상,식품운반업,02-3471-1067,,,
,임대,(주) 한백티엘에스,식품운반업,,203635.481276088,440913.295041445,2026-05-01 22:40:12,I,01,영업,0,0,0,0,,,,0,,2025-12-18 12:06:23,2009-03-25,378.35,137-897,서울특별시 서초구 양재동 ***-* 베델회관 *층 ***호,N,,3210000-117-2009-00003,,3210000,"서울특별시 서초구 동산로 **, 베델회관 *층 ***호 (양재동)",06779,01,영업/정상,식품운반업,,,,
,임대,신일로지시스템(주),식품운반업,,201724.535048387,442597.760014524,2026-05-01 22:40:12,I,01,영업,10,,,,,,,,,2025-07-22 13:57:47,2009-07-02,10.00,137-865,서울특별시 서초구 서초동 ****-** *층,N,,3210000-117-2009-00006,,3210000,"서울특별시 서초구 효령로**길 **, *층 (서초동)",06721,01,영업/정상,식품운반업,061-242-0015,,,
,임대,(주)태림산업,식품운반업,,201461.469611461,442591.434219772,2026-05-01 22:40:12,I,01,영업,0,,,,,,,,,2019-10-10 09:06:23,2011-03-30,16.25,137-877,서울특별시 서초구 서초동 ****-** 부속상가 **동 ***호,N,,3210000-117-2011-00001,,3210000,"서울특별시 서초구 효령로 ***, **동 ***호 (서초동,부속상가)",06643,01,영업/정상,식품운반업,,,,
,임대,(주)대건물류,식품운반업,,202532.757721611,442501.159761944,2026-05-01 22:40:12,I,01,영업,0,,,,,,,,,2022-04-14 16:15:40,2012-08-09,39.26,137-862,서울특별시 서초구 서초동 ****-** 신동아빌딩 *층 ***호,N,,3210000-117-2012-00002,,3210000,"서울특별시 서초구 서운로 *, *층 (서초동, ***호 신동아빌딩)",06733,01,영업/정상,식품운반업,02-3471-0853,,,
,임대,(주)오씨엘,식품운반업,,198777.40607858,443039.646865544,2026-05-01 22:40:12,I,01,영업,28,0,0,0,,,20000000,0,,2021-08-24 16:58:58,2013-05-23,28.00,137-832,서울특별시 서초구 방배동 ***-* 더 지니고 ***호,N,,3210000-117-2013-00001,500000,3210000,"서울특별시 서초구 방배중앙로**길 *, 더 지니고 ***호 (방배동)",06564,01,영업/정상,식품운반업,02-3472-0841,,,상수도전용
