영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,스카이(SKY),비어(바)살롱,2026-01-20,199689.745659165,452449.278783139,2026-05-06 22:48:04,I,02,폐업,92.48,,,,,,,,,2026-01-20 15:24:39,2008-04-11,92.48,110-450,서울특별시 종로구 원남동 282 지하1층,N,,3000000-102-2008-00001,,3000000,"서울특별시 종로구 창경궁로 133 (원남동,지하1층)",03136,03,폐업,비어(바)살롱,,,,
기타,,황제,룸살롱,,201089.989130434,452192.646040943,2026-05-06 22:48:06,I,01,영업,69.61,,,,,,,,,2018-11-28 11:30:56,2010-09-03,69.61,110-841,서울특별시 종로구 창신동 378 2층,N,,3000000-102-2010-00010,,3000000,"서울특별시 종로구 종로 318 (창신동,2층)",03121,01,영업/정상,룸살롱,,,,
,,마산,요정,,200312.728463188,452034.61983504,2026-05-06 22:48:06,I,01,영업,22.4,,,,,,,,,2019-10-28 15:08:52,2010-11-08,22.40,110-836,서울특별시 종로구 종로5가 231-20 (3층),N,,3000000-102-2010-00013,,3000000,"서울특별시 종로구 종로36가길 8-1 (종로5가,(3층))",03197,01,영업/정상,요정,,,,
학교정화(상대),,MJ(엠제이),룸살롱,,201302.883783666,451982.388503793,2026-05-06 22:48:06,I,01,영업,81.94,,,,2,,,,,2019-04-29 11:57:00,2010-12-28,81.94,110-842,서울특별시 종로구 창신동 436-73 (지하1층),N,2,3000000-102-2010-00016,,3000000,"서울특별시 종로구 청계천로 341 (창신동,(지하1층))",03120,01,영업/정상,룸살롱,02-744-8456,,,
,,이미지 노래장,룸살롱,,200197.579335384,452129.32069842,2026-05-06 22:48:07,I,01,영업,99.88,,,,,,,,,2015-09-15 14:55:57,2011-04-13,99.88,110-835,서울특별시 종로구 종로5가 54 (지상1층),N,,3000000-102-2011-00003,,3000000,"서울특별시 종로구 종로 227-6 (종로5가,(지상1층))",03126,01,영업/정상,룸살롱,,,,
,,아레나,룸살롱,,200554.422814082,452128.029745721,2026-05-06 22:48:07,I,01,영업,80.86,,,,,,,,,2017-09-04 14:46:59,2011-04-14,80.86,110-126,서울특별시 종로구 종로6가 124-1 (지상2층),N,,3000000-102-2011-00004,,3000000,"서울특별시 종로구 종로 263 (종로6가,(지상2층))",03124,01,영업/정상,룸살롱,,,,
,,싸다구,룸살롱,,200197.579335384,452129.32069842,2026-05-06 22:48:08,I,01,영업,97.82,,,,,,,,,2016-10-14 16:52:19,2011-04-22,97.82,110-835,서울특별시 종로구 종로5가 54 (지하1층),N,,3000000-102-2011-00005,,3000000,"서울특별시 종로구 종로 227-6 (종로5가,(지하1층))",03126,01,영업/정상,룸살롱,,,,
기타,,바나나,룸살롱,,200259.754525539,452113.150872578,2026-05-06 22:48:08,I,01,영업,62.08,,,,,,,,,2020-06-23 18:14:33,2011-05-02,62.08,110-835,서울특별시 종로구 종로5가 42-1 신화빌딩,N,,3000000-102-2011-00006,,3000000,"서울특별시 종로구 종로 233-1, 신화빌딩 (종로5가)",03126,01,영업/정상,룸살롱,02-763-5590,,,
기타,,서편제,요정,,200322.875575392,452140.24340281,2026-05-06 22:48:08,I,01,영업,44.68,,,,,,,,,2025-10-27 11:59:30,2011-05-19,44.68,110-850,서울특별시 종로구 효제동 185 (지상1층),N,,3000000-102-2011-00008,,3000000,"서울특별시 종로구 대학로2길 41 (효제동,(지상1층))",03126,01,영업/정상,요정,,,,
기타,,여명,룸살롱,,199093.10515902,452268.928324832,2026-05-06 22:48:08,I,01,영업,95.9,,,,,,,,,2015-12-16 17:08:25,2011-05-20,95.90,110-807,서울특별시 종로구 돈의동 45-1 지하(1층),N,,3000000-102-2011-00009,,3000000,"서울특별시 종로구 돈화문로11길 16 (돈의동,지하(1층))",03133,01,영업/정상,룸살롱,,,,
