영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,동양섬유(주) 여주지점,식품냉동.냉장업,,257859.938798213,415499.078426362,2026-05-06 22:00:19,I,01,영업,0,0,0,0,,,,0,,2026-04-15 14:16:27,1999-10-04,"3,204.37",469-114,경기도 여주시 삼교동 455-1,N,,5700000-116-1999-00001,,5700000,경기도 여주시 삼교1길 9-7,12659,01,영업/정상,식품냉동.냉장업,031-881-2167,,,상수도전용
,자가,(주)임오냉동,식품냉동.냉장업,,250372.792159269,408492.52865646,2026-05-06 22:00:19,I,01,영업,0,,,,,,,,,2020-12-17 17:03:14,2008-01-07,"15,414.00",469-881,경기도 여주시 가남읍 은봉리 49,N,,5700000-116-2008-00001,,5700000,경기도 여주시 가남읍 경충대로 904,12663,01,영업/정상,식품냉동.냉장업,031-881-5007,,,상수도전용
,자가,(주)이마트 여주물류센터,식품냉동.냉장업,,255404.407117064,418481.695378201,2026-05-06 22:00:19,I,01,영업,0,0,0,0,,,,0,,2025-04-22 16:13:29,2008-07-07,"2,379.00",469-110,경기도 여주시 가업동 140,N,,5700000-116-2008-00002,,5700000,경기도 여주시 웅골로 161,12645,01,영업/정상,식품냉동.냉장업,031-887-5004,,,상수도전용
,임대,(주)럭키,식품냉동.냉장업,,252488.468134354,416433.470469724,2026-05-06 22:00:19,I,01,영업,250,0,0,0,,,,0,,2019-04-15 14:59:37,2017-11-29,"1,250.00",469-883,경기도 여주시 가남읍 본두리 8-4 A동,N,,5700000-116-2017-00001,,5700000,"경기도 여주시 가남읍 여주남로 532, A동 1층",12646,01,영업/정상,식품냉동.냉장업,031-884-4044,,,상수도전용
,임대,씨제이대한통운 주식회사,식품냉동.냉장업,,239103.647600003,432372.538771646,2026-05-06 22:00:19,I,01,영업,266.2,,,,,,,,,2025-10-14 13:45:00,2025-10-14,"13,189.29",469-892,경기도 여주시 산북면 상품리 413-9,N,,5700000-116-2025-00001,,5700000,"경기도 여주시 산북면 금품2로 66, B1층",12603,01,영업/정상,식품냉동.냉장업,,,,상수도전용
,,명가유업(주),식품냉동.냉장업,,231943.13540159,415102.049772277,2026-05-06 22:00:13,I,01,영업,0,,,,,,,,,2014-07-07 15:24:06,1990-11-02,"3,845.00",467-812,경기도 이천시 마장면 덕평리 387,N,,4070000-116-1990-00001,,4070000,경기도 이천시 마장면 덕평로891번길 30-19,17389,01,영업/정상,식품냉동.냉장업,031-631-3267,,,
,자가,(주)이천물류,식품냉동.냉장업,,236076.983178895,421823.953707683,2026-05-06 22:00:13,I,01,영업,0,6,0,0,,,,0,,2023-10-24 16:11:40,2003-10-31,"1,930.05",467-841,"경기도 이천시 신둔면 수남리 87 88,89-2",N,,4070000-116-2003-00001,,4070000,"경기도 이천시 신둔면 경충대로 3035-1 (88,89-2)",17308,01,영업/정상,식품냉동.냉장업,031-638-5200,,,
,자가,한국컨테이너풀(주),식품냉동.냉장업,,241456.220627469,418606.541107033,2026-05-06 22:00:13,I,01,영업,0,0,0,0,,,,0,,2023-01-02 17:16:55,2007-08-31,"5,997.50",467-863,경기도 이천시 부발읍 마암리 461,N,,4070000-116-2007-00003,,4070000,경기도 이천시 부발읍 경충대로 2330-91,17326,01,영업/정상,식품냉동.냉장업,031-645-1230,,,상수도전용
,,롯데글로벌로지스(주)이천GRS센터,식품냉동.냉장업,,234079.596570912,419908.470817627,2026-05-06 22:00:13,I,01,영업,0,0,0,0,,,,0,,2024-06-10 09:22:59,2008-01-09,"2,353.00",467-811,경기도 이천시 마장면 장암리 462-4,N,,4070000-116-2008-00003,,4070000,"경기도 이천시 마장면 이장로311번길 91, 1층",17383,01,영업/정상,식품냉동.냉장업,02-2170-3737,,,
,자가,동원산업(주),식품냉동.냉장업,,237558.66275557,416470.82068874,2026-05-06 22:00:13,I,01,영업,0,9,8,2,,,,0,,2025-04-21 14:54:49,2009-11-05,"15,659.78",467-822,경기도 이천시 호법면 안평리 99-29 외5필지,N,,4070000-116-2009-00002,,4070000,경기도 이천시 호법면 중부대로763번길 141-27 (외5필지),17392,01,영업/정상,식품냉동.냉장업,031-635-6010,,,
