건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,한실수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,양실수
0,,0,크래쉬인 용산,여관업,,,,,196534.223417583,448204.320736355,2026-05-06 22:40:03,I,01,영업,,0,2024-08-16 13:27:56,1960-12-30,160.05,140-847,서울특별시 용산구 원효로2가 83-11,N,,3020000-201-1960-00166,3020000,서울특별시 용산구 새창로 131-1 (원효로2가),04364,01,영업/정상,여관업,02-712-4542,0,0,0,0,17
0,,0,경향,여관업,,,,,197307.437141875,449642.8442829,2026-05-06 22:39:35,I,01,영업,,12,2022-03-15 13:15:42,1963-12-31,247.50,140-869,서울특별시 용산구 청파동1가 154-7,N,,3020000-201-1963-00148,3020000,서울특별시 용산구 청파로 330-8 (청파동1가),04301,01,영업/정상,여관업,02-0714-2157,0,0,0,0,0
0,,0,부킹용산닷컴1(Booking Yongsan.com1),여관업,,,,,197580.460720773,449083.378394248,2026-05-06 22:40:01,I,01,영업,,17,2026-02-11 10:39:43,1964-05-12,231.00,140-160,서울특별시 용산구 남영동 37-1,N,,3020000-201-1964-00135,3020000,서울특별시 용산구 한강대로84길 11-10 (남영동),04352,01,영업/정상,여관업,02-794-7402,0,0,0,0,0
0,,0,미경여인숙,여인숙업,,,,,197689.543121836,450083.417746402,2026-05-06 22:39:46,I,01,영업,,9,2018-02-21 13:45:00,1965-11-08,99.00,140-818,서울특별시 용산구 동자동 9-6,N,,3020000-201-1965-00007,3020000,서울특별시 용산구 후암로57길 9-14 (동자동),04324,01,영업/정상,여인숙업,02-755-3103,0,0,0,0,0
0,,0,나나장,여인숙업,,,,,197751.894585138,450103.463608689,2026-05-06 22:40:00,I,01,영업,,0,2019-08-01 15:29:07,1965-05-17,99.90,140-818,서울특별시 용산구 동자동 5-3,N,,3020000-201-1965-00021,3020000,서울특별시 용산구 후암로 91-3 (동자동),04324,01,영업/정상,여인숙업,02-774-9889,0,0,0,0,7
0,,0,덕성,여관업,,,,,197735.201070937,450111.10701573,2026-05-06 22:39:49,I,01,영업,,6,2025-12-24 15:26:59,1965-09-30,99.90,140-818,서울특별시 용산구 동자동 11-26,N,,3020000-201-1965-00122,3020000,서울특별시 용산구 후암로 91-4 (동자동),04324,01,영업/정상,여관업,,0,0,0,0,0
0,자가,0,로망스모텔,여관업,,,,,197574.398464527,449095.666301537,2026-05-06 22:39:54,I,01,영업,,19,2024-07-11 15:49:17,1965-09-06,330.00,140-160,서울특별시 용산구 남영동 38-0,N,,3020000-201-1965-00136,3020000,서울특별시 용산구 한강대로84길 11-12 (남영동),04352,01,영업/정상,여관업,02-794-7402,0,0,0,0,0
0,자가,0,코지 모텔,여관업,,,,,197578.632782989,449156.088664685,2026-05-06 22:39:14,I,01,영업,,0,2020-06-12 10:08:22,1965-08-24,132.00,140-160,서울특별시 용산구 남영동 7-4,N,,3020000-201-1965-00140,3020000,서울특별시 용산구 한강대로88길 17 (남영동),04352,01,영업/정상,여관업,02-793-5931,0,0,0,0,13
2,임대,0,스테이 패스포트 이태원 호텔 앤 스파,여관업,,,,,199176.412380799,448056.740193187,2026-05-06 22:40:08,I,01,영업,,0,2026-02-24 11:59:07,1965-06-22,113.00,140-864,서울특별시 용산구 이태원동 166-33,N,,3020000-201-1965-00219,3020000,서울특별시 용산구 이태원로17길 10-4 (이태원동),04351,01,영업/정상,여관업,070-5056-3882,2,0,0,0,4
0,,0,스테이코,여관업,,,,,197705.711251992,447992.472060395,2026-05-06 22:40:02,I,01,영업,,2,2022-06-10 12:02:35,1965-03-02,160.98,140-023,서울특별시 용산구 용산동3가 1-57,N,,3020000-201-1965-00230,3020000,서울특별시 용산구 한강대로62나길 16-13 (용산동3가),04382,01,영업/정상,여관업,02-793-5875,0,0,0,0,14
