축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,축산물판매업,우성,식육판매업,,,,2026-05-06 22:34:48,I,0002,폐업,2003-02-06 09:46:45,,1983-06-20,0,,서울특별시 서대문구 북가좌동     100- 16    통   반                                              동     호,식육판매업,312000000919830007,3120000,000,,,,03,폐업,,,03348747
,축산물판매업,한진,식육판매업,,,,2026-05-06 22:34:39,I,0002,폐업,2003-02-06 09:45:35,,1970-03-11,0,,서울특별시 서대문구 북아현동     176-  2    통   반                                              동     호,식육판매업,312000000919700001,3120000,000,,,,03,폐업,,,
,축산물판매업,명성,식육판매업,,,,2026-05-06 22:34:52,I,0002,폐업,2003-02-06 09:48:16,,1985-02-02,0,,서울특별시 서대문구 남가좌동     341-  6    통   반                                              동     호,식육판매업,312000000919850004,3120000,000,,,,03,폐업,,,
,축산물판매업,농협안심축산물전문점(홍은점),식육판매업,,194431.210886894,454202.157007871,2026-05-06 22:35:30,I,0002,폐업,2014-02-27 19:29:27,,2012-07-27,29.94,,서울특별시 서대문구 홍은동 202-5 현대아파트상가 104호,식육판매업,312000000920120014,3120000,000,서울특별시 서대문구 연희로41길 4 (홍은동),03648,,03,폐업,,,070-7737-7411
,축산물판매업,부흥축산,식육판매업,,195262.797117045,454346.094733382,2026-05-06 22:35:29,I,0002,폐업,2014-02-27 20:00:07,,2011-05-31,58.8,,서울특별시 서대문구 홍제동 268-6,식육판매업,312000000920110009,3120000,000,서울특별시 서대문구 세무서길 84 (홍제동),,,03,폐업,,,
,축산물판매업,서울우유북가좌동대리점,우유류판매업,,192736.426229195,453253.903733867,2026-05-06 22:35:07,I,0000,정상,2020-12-23 17:37:47,,1999-04-02,20,,서울특별시 서대문구 북가좌동 5-73,우유류판매업,312000000919990008,3120000,000,"서울특별시 서대문구 증가로20길 60-2, 1층 (북가좌동)",03671,,01,영업/정상,,,
,축산물판매업,명인미트,식육판매업,,193838.398370816,451917.623381651,2026-05-06 22:35:38,I,0000,정상,2026-04-10 15:31:16,,2026-04-10,331.58,,서울특별시 서대문구 연희동 122-2 연희빌딩 지하1층호,식육판매업,312000000920260009,3120000,L00,"서울특별시 서대문구 증가로 15, 연희빌딩 지하1층 (연희동)",03703,,01,영업/정상,,,
,축산물판매업,두근두근 정육스토어 가재울점,식육판매업,,192028.41586192,452265.952165442,2026-05-06 22:35:38,I,0000,정상,2026-03-10 09:31:19,,2026-03-10,51.63,,서울특별시 서대문구 북가좌동 481 DMC 래미안 e편한세상,식육판매업,312000000920260006,3120000,000,"서울특별시 서대문구 수색로 100, 4단지 상가1동 15호 (북가좌동, DMC 래미안 e편한세상)",03709,,01,영업/정상,,,
,축산물판매업,문화슈퍼마켓,식육판매업,,,,2026-05-06 22:34:49,I,0002,폐업,2003-02-06 09:47:12,,1984-01-28,0,,서울특별시 서대문구 홍은동       9-130    통   반                                              동     호,식육판매업,312000000919840004,3120000,000,,,,03,폐업,,,
,축산물판매업,삼흥,식육판매업,,,,2026-05-06 22:34:45,I,0002,폐업,2003-02-06 09:46:19,,1981-04-11,0,,서울특별시 서대문구 북가좌동      80- 67    통   반                                              동     호,식육판매업,312000000919810003,3120000,000,,,,03,폐업,,,
