영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,자가,맛차차,식품소분업,2026-01-23,203520.351688406,449396.290427768,2026-05-06 22:42:45,I,02,폐업,0,,,,,,,,,2026-01-23 15:25:25,2018-04-12,4.21,133-825,서울특별시 성동구 성수동1가 685-450,N,,3030000-109-2018-00003,,3030000,"서울특별시 성동구 서울숲2길 18-11, 1층 (성수동1가)",04768,03,폐업,식품소분업,02-438-4201,,,
,임대,슈퍼파인 스토어,식품소분업,2026-01-23,205479.33230316,449025.051999454,2026-05-06 22:42:50,I,02,폐업,0,,,,,,,,,2026-01-23 15:26:04,2023-02-24,16.00,133-832,서울특별시 성동구 성수동2가 277-151,N,,3030000-109-2023-00002,,3030000,"서울특별시 성동구 성수이로22길 51-1, 1층 (성수동2가)",04798,03,폐업,식품소분업,02-512-1533,,,
기타,,오정상사(주),식품소분업,,202326.598295857,451988.812476724,2026-05-06 22:42:17,I,01,영업,0,0,0,0,,기타,,0,,2015-10-12 10:21:33,1981-05-01,106.38,133-854,서울특별시 성동구 하왕십리동 291-10,N,,3030000-109-1989-00055,,3030000,서울특별시 성동구 청계천로 452 (하왕십리동),04702,01,영업/정상,식품소분업,02-2293-7883,,,상수도전용
기타,,중앙할인마트,식품소분업,,201924.287403479,449505.43323776,2026-05-06 22:42:22,I,01,영업,0,0,0,0,,자율,,0,,2012-10-17 15:34:17,1997-10-28,29.86,133-809,"서울특별시 성동구 금호동4가 548-1 544,547",N,,3030000-109-1997-00067,,3030000,"서울특별시 성동구 독서당로 302 (금호동4가,544,547)",04737,01,영업/정상,식품소분업,,,,상수도전용
아파트지역,,롯데쇼핑(주)롯데마트행당역점,식품소분업,,202511.142930696,450401.303715561,2026-05-06 22:42:23,I,01,영업,0,0,0,0,5,기타,,0,,2026-04-24 15:35:15,1999-09-07,53.28,133-070,서울특별시 성동구 행당동 346,N,5,3030000-109-1999-00590,,3030000,"서울특별시 성동구 행당로 84, 지하3층 (행당동, 346 한진타운상가)",04717,01,영업/정상,식품소분업,02-2290-7039,,,상수도전용
,,푸른유통,식품소분업,,204732.142323638,448448.840777046,2026-05-06 22:42:35,I,01,영업,0,0,0,0,,,,0,,2013-02-01 16:53:27,2005-06-04,30.00,133-828,서울특별시 성동구 성수동2가 335-132 (지상1층),N,,3030000-109-2005-00001,,3030000,"서울특별시 성동구 성덕정15길 6-57, 지상1층 (성수동2가, 335-132)",04775,01,영업/정상,식품소분업,02-464-8616,,,상수도전용
,자가,(주)신세계푸드,식품소분업,,204798.346778805,448669.043360044,2026-05-06 22:42:39,I,01,영업,0,,,,,,,,,2026-04-16 14:55:39,2010-04-14,59.50,133-827,서울특별시 성동구 성수동2가 325-2,N,,3030000-109-2010-00004,,3030000,"서울특별시 성동구 성수이로 51, 지하1층 B112호 (성수동2가, 서울숲한라시그마밸리)",04781,01,영업/정상,식품소분업,02-3397-6000,,,
,,안주킹,식품소분업,,203148.064609539,452017.539235203,2026-05-06 22:42:40,I,01,영업,0,,,,,,,,,2013-06-10 16:01:31,2013-06-10,10.00,133-812,서울특별시 성동구 마장동 466-10 2층,N,,3030000-109-2013-00001,,3030000,"서울특별시 성동구 청계천로10나길 63, 2층 (마장동)",04704,01,영업/정상,식품소분업,02-2299-3936,,,
,자가,(주)한영아이앤씨,식품소분업,,203887.185047227,449860.057407228,2026-05-06 22:42:41,I,01,영업,0,,,,,,,,,2014-08-07 15:31:23,2014-08-07,34.00,133-825,서울특별시 성동구 성수동1가 671-6,N,,3030000-109-2014-00003,,3030000,"서울특별시 성동구 광나루로 130, 506호 (성수동1가)",04788,01,영업/정상,식품소분업,02-3432-5400,,,
,임대,(주)인시즌,식품소분업,,202863.180829698,450830.439042124,2026-05-06 22:42:41,I,01,영업,0,0,0,0,,,,0,,2023-04-26 10:07:42,2014-11-06,4.00,133-872,서울특별시 성동구 행당동 298-117,N,,3030000-109-2014-00006,,3030000,"서울특별시 성동구 무학봉16길 26, 지상2층 (행당동)",04714,01,영업/정상,식품소분업,,,,
,임대,뚝섬두꺼비왕식자재마트(주),식품소분업,,204788.453049484,448470.237859432,2026-05-06 22:42:41,I,01,영업,0,,,,,,,,,2019-11-27 15:21:58,2014-11-18,20.00,133-828,서울특별시 성동구 성수동2가 339-5,N,,3030000-109-2014-00008,,3030000,"서울특별시 성동구 뚝섬로 400, 1층 (성수동2가, 뚝섬쇼핑센타)",04776,01,영업/정상,식품소분업,,,,상수도전용
,자가,모리티아,식품소분업,,204576.073483333,449381.051225899,2026-05-06 22:42:41,I,01,영업,0,,,,,,,,,2015-01-07 16:40:26,2015-01-07,8.00,133-833,서울특별시 성동구 성수동2가 284-63,N,,3030000-109-2015-00001,,3030000,"서울특별시 성동구 아차산로5길 10, 지상1층 (성수동2가)",04793,01,영업/정상,식품소분업,02-460-8714,,,
