영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,칠번가 피자 내손점,기타 휴게음식점,2022-09-05,198291.222463874,432007.553201253,2026-05-06 22:01:55,I,02,폐업,74.94,,,,,,,,,2022-09-05 11:48:35,2015-05-14,74.94,437-808,경기도 의왕시 내손동 652,N,,4030000-104-2015-00009,,4030000,"경기도 의왕시 내손순환로 190, 1층 104,105호 (내손동)",,03,폐업,기타 휴게음식점,031-424-3277,,,
,,경운식품,일반조리판매,2002-10-22,197598.213989563,430907.769943711,2026-05-06 22:00:51,I,02,폐업,8.3,,,,,,,,,2002-07-16 00:00:00,2002-07-16,8.30,437-834,경기도 의왕시 내손동 743,N,,4030000-104-2002-00006,,4030000,,,03,폐업,일반조리판매,,,,
,,스쿨 스트리트,일반조리판매,2016-02-29,197498.24605391,430788.535328986,2026-05-06 22:01:25,I,02,폐업,53.56,,,,,,,,,2013-05-20 17:32:43,2012-09-28,53.56,437-835,경기도 의왕시 내손동 751 메트로주차빌딩 105호,N,,4030000-104-2012-00039,,4030000,"경기도 의왕시 갈미2로 32, 105호 (내손동, 메트로주차빌딩)",16039,03,폐업,일반조리판매,031-425-0912,,,
,,피자피사,일반조리판매,2005-01-24,198534.097921206,432050.748275988,2026-05-06 22:00:51,I,02,폐업,26.56,,,,0,,,,,2001-10-19 00:00:00,1999-12-16,26.56,437-808,경기도 의왕시 내손동 656-10,N,0,4030000-104-1999-00011,,4030000,,,03,폐업,일반조리판매,031-422-4229,,,
,,샐러드박스 의왕포일점,패스트푸드,,198667.409116021,432662.698079265,2026-05-06 22:00:53,I,01,영업,47.6,,,,0,,,,,2020-11-20 09:23:14,2002-05-08,47.60,437-120,경기도 의왕시 포일동 660 포일프라임타워,N,0,4030000-104-2002-00037,,4030000,"경기도 의왕시 포일세거리로 10, 포일프라임타워 1층 109호 (포일동)",16001,01,영업/정상,패스트푸드,031-463-1764,,,상수도전용
,,동네커피,커피숍,2021-10-18,197858.457583595,427172.1643571,2026-05-06 22:02:23,I,02,폐업,84.36,,,,,,,,,2021-10-18 13:38:56,2018-05-11,84.36,437-020,경기도 의왕시 왕곡동 594-2 1층,N,,4030000-104-2018-00024,,4030000,"경기도 의왕시 왕곡로 20, 1층 (왕곡동)",16069,03,폐업,커피숍,031-455-5200,,,
,,마시멜로우,커피숍,2021-06-30,197521.735987068,430819.680354044,2026-05-06 22:02:37,I,02,폐업,11.1,,,,,,,,,2021-06-30 13:44:08,2020-06-19,11.10,437-835,경기도 의왕시 내손동 748-2 계원프라자,N,,4030000-104-2020-00044,,4030000,"경기도 의왕시 계원대학로 14, 계원프라자 105호 (내손동)",16039,03,폐업,커피숍,,,,
,,틔우리,기타 휴게음식점,2024-12-31,197464.828594228,430840.488473323,2026-05-06 22:02:41,I,02,폐업,17.67,,,,,,,,,2025-01-02 09:10:36,2021-04-29,17.67,437-835,경기도 의왕시 내손동 746-3 스카이프라자,N,,4030000-104-2021-00025,,4030000,"경기도 의왕시 계원대학로 8, 스카이프라자 202-2호 (내손동)",16039,03,폐업,기타 휴게음식점,,,,
,,팬시 Play&Rental,다방,2022-11-04,200775.6096513,430435.021970577,2026-05-06 22:02:45,I,02,폐업,29.8,,,,,,,,,2022-11-04 11:18:16,2022-04-20,29.80,437-090,경기도 의왕시 학의동 1039 롯데프리미엄아울렛 타임빌라스,N,,4030000-104-2022-00014,,4030000,"경기도 의왕시 바라산로 1, 롯데프리미엄아울렛 타임빌라스 GF층 외부매장 팬씨호 (학의동)",16016,03,폐업,다방,,,,
,,요거트 아이스크림의 정석,기타 휴게음식점,,197546.884964827,430810.742546668,2026-05-06 22:02:46,I,01,영업,40,,,,,,,,,2024-08-05 16:57:47,2022-02-28,40.00,437-835,경기도 의왕시 내손동 748-3,N,,4030000-104-2022-00027,,4030000,"경기도 의왕시 계원대학로 16, 제일프라자 1층 104호 (내손동)",16039,01,영업/정상,기타 휴게음식점,,,,
,,뜰,커피숍,2023-02-24,200283.550278261,429505.964666965,2026-05-06 22:02:41,I,02,폐업,38.27,,,,,,,,,2023-02-24 15:56:29,2021-06-11,38.27,437-090,경기도 의왕시 학의동 1152 백운밸리 풍경채 레이크포레 4단지 아파트,N,,4030000-104-2021-00035,,4030000,"경기도 의왕시 백운호수로1길 9, 상가동 지하1층 103호 (학의동, 백운밸리 풍경채 레이크포레 4단지 아파트)",16016,03,폐업,커피숍,,,,
,,오가다 더 심플 롯데마트 의왕점,커피숍,2024-01-11,197598.213989563,430907.769943711,2026-05-06 22:02:19,I,02,폐업,16.5,,,,,,,,,2024-01-11 15:59:33,2017-12-19,16.50,437-834,경기도 의왕시 내손동 743 롯데마트,N,,4030000-104-2017-00044,,4030000,"경기도 의왕시 계원대학로 7, 롯데마트 (내손동)",16036,03,폐업,커피숍,02-738-0124,,,
,,내손커피,커피숍,2026-02-03,197753.709588236,431590.346327924,2026-05-06 22:02:38,I,02,폐업,82.08,,,,,,,,,2026-02-03 09:37:02,2020-07-16,82.08,437-805,경기도 의왕시 내손동 622-3,N,,4030000-104-2020-00050,,4030000,"경기도 의왕시 백운초등길 16, 201호 (내손동)",16034,03,폐업,커피숍,,,,
,,굿모닝점보피자(부곡점),패스트푸드,2014-02-11,195714.541985639,424029.291845055,2026-05-06 22:01:08,I,02,폐업,11.8,,,,,,,,,2014-02-11 10:15:34,2011-02-28,11.80,437-813,경기도 의왕시 삼동 170-3 굿모닝마트 내,N,,4030000-104-2011-00008,,4030000,"경기도 의왕시 부곡시장길 38 (삼동,굿모닝마트 내)",16094,03,폐업,패스트푸드,,,,
,,파리바게뜨 의왕청계점,과자점,2020-03-31,199456.965788077,431970.042282206,2026-05-06 22:00:56,I,02,폐업,76.58,,,,,,,,,2020-03-31 16:37:37,2008-05-20,76.58,437-110,경기도 의왕시 청계동 991,N,,4030000-104-2008-00005,,4030000,경기도 의왕시 안양판교로 211 (청계동),16009,03,폐업,과자점,031-383-9621,,,
,,카페굿럭,커피숍,2023-11-15,197055.663941316,428238.200448358,2026-05-06 22:01:48,I,02,폐업,20,,,,,,,,,2023-11-15 10:00:43,2014-04-14,20.00,437-821,경기도 의왕시 오전동 204-4,N,,4030000-104-2014-00015,,4030000,경기도 의왕시 경수대로 347 (오전동),16072,03,폐업,커피숍,070-8682-2783,,,상수도전용
,,GS25 의왕효성점,편의점,,195834.698417965,424130.867216842,2026-05-06 22:02:41,I,01,영업,27.74,,,,,,,,,2021-06-16 09:41:47,2021-06-16,27.74,437-815,경기도 의왕시 삼동 216-13,N,,4030000-104-2021-00037,,4030000,"경기도 의왕시 부곡시장3길 15, 1층 (삼동)",16090,01,영업/정상,편의점,,,,
