사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
멍컷,2026-02-09,208854.29849091,454663.001386069,2026-05-06 22:34:00,I,0002,폐업,,2026-02-09 15:30:26,,2024-03-18,0,,서울특별시 중랑구 망우동 ***-* 영진빌딩,306000004920240005,3060000,000,"서울특별시 중랑구 용마공원로 **, 영진빌딩 *층 (망우동)",02182,,03,폐업,,,
강(Kang)아지,2025-12-23,201195.913672271,460179.648063447,2026-05-06 22:03:48,I,0002,폐업,,2025-12-23 12:52:26,,2024-09-11,0,,서울특별시 강북구 수유동 ***-**,308000004920240004,3080000,000,"서울특별시 강북구 삼양로***길 **, *층 (수유동)",01030,,03,폐업,,,
댕편한세상,2025-12-18,191303.023494993,441905.793323945,2026-05-06 22:03:35,I,0002,폐업,,2025-12-18 16:58:52,,2024-06-10,0,,서울특별시 금천구 독산동 ***-** 보성빌딩,317000004920240003,3170000,L00,"서울특별시 금천구 남부순환로 ****, 보성빌딩 ***, ***, ***호 (독산동)",08537,,03,폐업,,,
우유,2026-02-02,201511.948854324,445192.02575385,2026-05-06 22:04:07,I,0002,폐업,,2026-02-02 09:04:45,,2024-12-23,0,,서울특별시 서초구 반포동 ***-**,321000004920240011,3210000,000,"서울특별시 서초구 주흥**길 **-*, *층 (반포동)",06533,,03,폐업,,,
올댓퍼피(ALL THAT PUPPY),,193116.846009524,445411.545784365,2026-05-06 22:03:44,I,0000,정상,,2022-11-03 15:37:17,,2022-11-03,0,,서울특별시 영등포구 신길동 **** 디에스타운,318000004920220002,3180000,000,"서울특별시 영등포구 영등포로**길 **, ***호 (신길동, 디에스타운)",07355,,01,영업/정상,,,
메종VIP203,2026-04-13,191687.492947271,446910.540802457,2026-05-06 22:03:44,I,0002,폐업,,2026-04-14 12:29:50,,2023-04-07,0,,서울특별시 영등포구 영등포동*가 *** 아크로타워 스퀘어,318000004920230001,3180000,000,"서울특별시 영등포구 국회대로**길 **, 상가**동 *층 ***호 (영등포동*가, 아크로타워 스퀘어)",07246,,03,폐업,,,
시그널동물병원,,191937.554563608,444531.729194913,2026-05-06 22:03:44,I,0000,정상,,2023-04-24 10:17:56,,2023-04-21,0,,서울특별시 영등포구 신길동 **** 포레나 신길,318000004920230002,3180000,000,"서울특별시 영등포구 신길로 ***, ***동 비***호 비***호 비***호 (신길동, 포레나 신길)",07400,,01,영업/정상,,,02-832-7505
우프루프,,193781.852246267,446488.190917868,2026-05-06 22:03:44,I,0000,정상,,2023-07-17 13:27:32,,2023-05-31,0,,서울특별시 영등포구 여의도동 **-*,318000004920230003,3180000,L00,"서울특별시 영등포구 여의대방로**길 **, ***호 (여의도동)",07333,,01,영업/정상,,,
신길S동물의료센터,,191259.378434391,444946.729697606,2026-05-06 22:03:45,I,0000,정상,,2023-06-28 13:17:30,,2023-06-28,0,,서울특별시 영등포구 신길동 ***-**,318000004920230004,3180000,000,"서울특별시 영등포구 도신로 **, *층 (신길동)",07382,,01,영업/정상,,,
메모리멍,,192754.506717067,444239.055760393,2026-05-06 22:03:45,I,0000,정상,,2023-08-07 17:32:28,,2023-08-07,0,,서울특별시 영등포구 신길동 *** 시원트레벨,318000004920230005,3180000,000,"서울특별시 영등포구 여의대방로**길 **, *층 ***호 (신길동, 시원트레벨)",07392,,01,영업/정상,,,
보떼독,,192591.897371685,444250.883804014,2026-05-06 22:03:45,I,0000,정상,,2023-08-29 13:57:05,,2023-08-29,0,,서울특별시 영등포구 신길동 ****,318000004920230006,3180000,000,"서울특별시 영등포구 신풍로**가길 *, *층 (신길동)",07392,,01,영업/정상,,,
포근포근,,192273.223197309,444981.639075612,2026-05-06 22:03:45,I,0000,정상,,2024-02-27 16:54:34,,2023-08-29,0,,서울특별시 영등포구 신길동 ****,318000004920230007,3180000,000,"서울특별시 영등포구 신길로**길 **-*, *층 (신길동)",07362,,01,영업/정상,,,
도그히얼(DOG HERE),,190024.440927666,446531.661393605,2026-05-06 22:03:45,I,0000,정상,,2023-12-27 09:03:42,,2023-12-27,0,,서울특별시 영등포구 문래동*가 **-* 유원문래아파트(상가동),318000004920230008,3180000,000,"서울특별시 영등포구 문래북로 **, 유원문래아파트(상가동) *층 (문래동*가)",07280,,01,영업/정상,,,
옐레드 문래역점,2026-02-27,190851.065217403,446372.941264867,2026-05-06 22:03:45,I,0002,폐업,,2026-02-27 15:49:09,,2024-01-22,0,,서울특별시 영등포구 문래동*가 ** 문래동 태영 데시앙 ***호,318000004920240001,3180000,000,"서울특별시 영등포구 문래북로 ***, *층 ***호 (문래동*가, 문래동 태영 데시앙)",07293,,03,폐업,,,
꿈꾸는 강아지,,191649.495899248,445510.61044954,2026-05-06 22:03:46,I,0000,정상,,2024-05-17 09:00:08,,2024-05-17,0,,서울특별시 영등포구 영등포동 ***-***,318000004920240003,3180000,000,"서울특별시 영등포구 영신로*길 **-*, *층 (영등포동)",07367,,01,영업/정상,,,02-849-9996
동글댕글,,191651.788885738,447538.877092648,2026-05-06 22:03:46,I,0000,정상,,2024-06-25 13:20:30,,2024-06-25,0,,서울특별시 영등포구 영등포동*가 ** 당산 푸르지오,318000004920240004,3180000,000,"서울특별시 영등포구 영중로 ***, 상가동 ***호 (영등포동*가, 당산 푸르지오)",07226,,01,영업/정상,,,
마이뷰티독 문래역점,2026-03-01,190851.065217403,446372.941264867,2026-05-06 22:03:46,I,0002,폐업,,2026-03-03 17:08:27,,2024-06-28,0,,서울특별시 영등포구 문래동*가 ** 문래동 태영 데시앙,318000004920240005,3180000,L00,"서울특별시 영등포구 문래북로 ***, *층 ***호 (문래동*가, 문래동 태영 데시앙)",07293,,03,폐업,,,
멍멍 애견미용,,191701.27652105,445782.250190617,2026-05-06 22:03:46,I,0000,정상,,2024-08-14 11:30:00,,2024-08-14,0,,서울특별시 영등포구 영등포동 ***-**,318000004920240006,3180000,000,"서울특별시 영등포구 영신로**길 *, *층 (영등포동)",07366,,01,영업/정상,,,
그라운독 그루밍,,191540.890469634,447472.600953239,2026-05-06 22:03:46,I,0000,정상,,2025-09-24 09:14:11,,2024-09-02,0,,서울특별시 영등포구 영등포동*가 **-* 영등포삼환아파트,318000004920240007,3180000,000,"서울특별시 영등포구 영중로 ***, ***동 *층 ***호 (영등포동*가, 영등포삼환아파트)",07227,,01,영업/정상,,,
하이해피,,190700.452096017,444818.181074076,2026-05-06 22:03:46,I,0000,정상,,2024-09-04 17:19:50,,2024-09-04,0,,서울특별시 영등포구 대림동 ***-* 현대*차아파트,318000004920240008,3180000,000,"서울특별시 영등포구 도신로 **, 상가동 ***호 (대림동, 현대*차아파트)",07376,,01,영업/정상,,,
하이벨몽,,193321.88651945,447552.076521358,2026-05-06 22:03:46,I,0000,정상,,2024-11-06 13:43:40,,2024-11-06,0,,서울특별시 영등포구 여의도동 **-*,318000004920240009,3180000,000,"서울특별시 영등포구 은행로 **-*, *층 ***호 (여의도동)",07241,,01,영업/정상,,,
도그힙,,189810.762450776,447164.003551924,2026-05-06 22:03:46,I,0000,정상,,2024-11-08 16:49:00,,2024-11-08,0,,서울특별시 영등포구 양평동*가 **-**,318000004920240010,3180000,000,"서울특별시 영등포구 선유서로**길 *, *층 우측호 (양평동*가)",07269,,01,영업/정상,,,
리리디라디독,,189835.868160807,446078.046144601,2026-05-06 22:03:46,I,0000,정상,,2025-02-17 14:05:08,,2025-02-17,0,,서울특별시 영등포구 문래동*가 ** 문래 두산위브,318000004920250001,3180000,000,"서울특별시 영등포구 선유로*나길 **, 두래상가 ***호 (문래동*가, 문래 두산위브)",07285,,01,영업/정상,,,
말랑그루밍(mallang grooming),,194124.497455922,446541.624341878,2026-05-06 22:03:46,I,0000,정상,,2025-03-12 09:22:56,,2025-03-12,0,,서울특별시 영등포구 여의도동 **-*,318000004920250002,3180000,000,"서울특별시 영등포구 여의대방로 ***, 대교A상가 ***호 (여의도동)",07340,,01,영업/정상,,,
