사업장명,사업자등록번호,종별명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,배출시설연간가동일수,배출시설조업시간,환경업무구분명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,주생산품명,방지시설연간가동일수,방지시설조업시간,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,업종구분명
서울에너지공사 서부지사,2898800504,1종,,,189659.125277836,448616.907017756,2026-05-06 22:57:47,I,5,제외사항,365,24,대기배출업소관리,2021-01-11 11:24:31,1986-08-14,,서울특별시 양천구 목동 900,314000021198600009,3140000,,0,,,,,05,제외/삭제/전출,,,02-2640-5283,
서울교통공사 신정차량사업소,1148201319,5종,철도운송업,,188012.804745161,445428.447103333,2026-05-06 22:57:47,I,11,영업,120,7,대기배출업소관리,2025-04-23 13:25:02,1993-05-26,,서울특별시 양천구 신정동 276 신정지하철차량기지,314000021199300014,3140000,,120,,서울특별시 양천구 목동로3길 41 (신정동),,,01,영업/정상,,,02-2646-2802,철도운송업
양천자원회수시설,1048300469,1종,지정외 폐기물 처리업,,189659.125277836,448616.907017756,2026-05-06 22:57:47,I,5,제외사항,365,24,대기배출업소관리,2020-01-08 17:00:43,1994-08-01,,서울특별시 양천구 목동 900,314000021199400015,3140000,,365,,서울특별시 양천구 안양천로 1121 (목동),,,05,제외/삭제/전출,,,26526614,지정외 폐기물 처리업
목동현대자동차정비,1171136520,5종,자동차 종합 수리업,,187622.58281978,447193.975630609,2026-05-06 22:57:47,I,11,영업,300,8,대기배출업소관리,2025-12-10 17:10:41,1994-09-24,,서울특별시 양천구 신정동 886-12,314000021199400018,3140000,,300,,서울특별시 양천구 신정중앙로 81 (신정동),,,01,영업/정상,,,02-2693-1152,자동차 종합 수리업
포창운수(주),1178102299,5종,택시 운송업,,185564.093879304,446682.69319001,2026-05-06 22:57:47,I,11,영업,120,2,대기배출업소관리,2022-03-25 16:01:37,1999-07-14,,서울특별시 양천구 신월동 437-5,314000021199900021,3140000,,120,,서울특별시 양천구 오목로1길 15 (신월동),,,01,영업/정상,,,02-2692-0545,택시 운송업
(주)강성교통,1178102829,5종,택시 운송업,,185548.644123279,446474.7574493,2026-05-06 22:57:48,I,11,영업,300,6,대기배출업소관리,2025-03-28 10:33:38,2019-06-13,,서울특별시 양천구 신월동 998-3 강성교통,314000021200100001,3140000,,300,,"서울특별시 양천구 남부순환로72길 5-3, 강성교통 (신월동)",08041,,01,영업/정상,,,26931001,택시 운송업
명화운수(주),1178102469,5종,택시 운송업,,186586.647972168,447106.091315832,2026-05-06 22:57:48,I,11,영업,300,2,대기배출업소관리,2024-08-12 13:37:40,2001-03-12,,서울특별시 양천구 신월동 473-7,314000021200100002,3140000,,300,,서울특별시 양천구 중앙로 341-3 (신월동),,,01,영업/정상,,,26025886,택시 운송업
국도산업(주),1178100554,5종,택시 운송업,,185753.074289952,445949.686943443,2026-05-06 22:57:48,I,11,영업,300,3,대기배출업소관리,2022-04-07 14:25:20,2001-01-22,,서울특별시 양천구 신월동 1014-6,314000021200100003,3140000,,300,,서울특별시 양천구 남부순환로 596 (신월동),08047,,01,영업/정상,,,02-2605-9363,택시 운송업
동훈운수(주),1178103319,5종,택시 운송업,,184373.07604881,448174.209450269,2026-05-06 22:57:48,I,11,영업,300,3,대기배출업소관리,2022-02-11 16:47:30,2001-01-22,,서울특별시 양천구 신월동 47-2,314000021200100004,3140000,,300,,서울특별시 양천구 가로공원로 71 (신월동),,,01,영업/정상,,,02-2604-1821,택시 운송업
삼기통산(주),1178102737,5종,택시 운송업,,185578.8443236,446417.164914271,2026-05-06 22:57:48,I,11,영업,300,1,대기배출업소관리,2024-08-13 13:21:31,2001-03-07,,서울특별시 양천구 신월동 998-1,314000021200100007,3140000,,300,,서울특별시 양천구 남부순환로74길 2 (신월동),,,01,영업/정상,,,02-2691-1177,택시 운송업
동신상운(주),1178103153,5종,택시 운송업,,185199.68755324,448381.981336552,2026-05-06 22:57:48,I,1,휴업,300,3,대기배출업소관리,2025-01-02 15:10:32,2001-03-07,,서울특별시 양천구 신월동 85-7,314000021200100008,3140000,,300,,서울특별시 양천구 가로공원로 159-5 (신월동),,,02,휴업,2024-12-31,2099-12-31,02-2694-0266,택시 운송업
대광자동차정비센터,1171392166,5종,자동차 종합 수리업,,184242.730019702,448537.930084122,2026-05-06 22:57:48,I,11,영업,300,8,대기배출업소관리,2020-11-02 19:07:19,2001-10-29,,서울특별시 양천구 신월동 39-1 2호,314000021200100010,3140000,,300,,서울특별시 양천구 화곡로 6 (신월동),,,01,영업/정상,,,26031121,자동차 종합 수리업
