사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
몽이네펫택시,2025-12-18,204789.323556821,456434.344883703,2026-04-25 22:32:16,I,0002,폐업,,2025-12-18 17:15:44,,2024-04-03,0,,서울특별시 성북구 장위동 *** 우방아파트,307000005020240003,3070000,000,"서울특별시 성북구 화랑로 ***, ***동 ***호 (장위동, 우방아파트)",02772,,03,폐업,,,
pet **소 ****,2026-01-28,201825.505310345,454736.000248986,2026-04-25 22:32:16,I,0002,폐업,,2026-01-28 14:46:14,,2025-07-07,0,,서울특별시 성북구 동선동*가 ***,307000005020250005,3070000,000,"서울특별시 성북구 동소문로**가길 **, 원석빌딩 *층 (동선동*가)",02840,,03,폐업,,,
펫을 부탁해,2025-12-31,202627.647744396,457852.663344403,2026-04-25 22:31:01,I,0002,폐업,,2025-12-31 14:58:06,,2018-11-13,0,,서울특별시 강북구 미아동 ***-**,308000005020180036,3080000,000,서울특별시 강북구 도봉로**길 **-** (미아동),01159,,03,폐업,,,
pet04나3710,2025-12-30,201092.876477224,457963.135567085,2026-04-25 22:31:01,I,0002,폐업,,2025-12-30 15:54:39,,2022-03-23,0,,서울특별시 강북구 미아동 ***-**** 미건주택,308000005020220002,3080000,000,"서울특별시 강북구 인수봉로 **-*(미아동, 미건주택)",01182,,03,폐업,,,
pet23버5937,2025-12-19,202650.114231926,457749.888855332,2026-04-25 22:31:01,I,0002,폐업,,2025-12-19 11:21:13,,2023-12-11,0,,서울특별시 강북구 미아동 ***-*** 신성젠트리스,308000005020230009,3080000,000,"서울특별시 강북구 도봉로**길 **-**, ***호 (미아동, 신성젠트리스)",01162,,03,폐업,,,
pet142도3038,2026-01-07,201181.484610425,458533.360083302,2026-04-25 22:31:01,I,0002,폐업,,2026-01-08 11:03:45,,2025-03-25,0,,서울특별시 강북구 수유동 ***-***,308000005020250003,3080000,000,서울특별시 강북구 인수봉로**길 **-* (수유동),01105,,03,폐업,,,
TAXI BENEPET(택시벤이펫),2025-12-30,202960.838283538,460183.287772488,2026-04-25 22:32:02,I,0002,폐업,,2025-12-30 13:40:57,,2019-03-25,0,,서울특별시 도봉구 창동 ***-** 북한산현대홈시티 ***동 ***호,309000005020190007,3090000,000,"서울특별시 도봉구 도봉로***길 **-**, ***동 *층 ***호 (창동, 북한산현대홈시티)",01460,,03,폐업,,,
pet17도7512,2025-12-24,201897.469240549,461071.679072162,2026-04-25 22:32:02,I,0002,폐업,,2025-12-24 10:15:22,,2024-07-18,0,,서울특별시 도봉구 쌍문동 ***-** 대우그린빌리지,309000005020240002,3090000,000,"서울특별시 도봉구 우이천로**나길 **, ***호 (쌍문동, 대우그린빌리지)",01377,,03,폐업,,,
pet29가7061,2026-01-13,202159.200013942,461825.159309566,2026-04-25 22:32:02,I,0002,폐업,,2026-01-13 15:45:45,,2024-12-24,0,,서울특별시 도봉구 방학동 *** 벽산아파트,309000005020240007,3090000,000,"서울특별시 도봉구 시루봉로*길 **, ***동 ****호 (방학동, 벽산아파트)",01361,,03,폐업,,,
pet46거1323,,191857.628177723,439807.269708498,2026-04-25 22:32:54,I,0000,정상,,2026-02-10 17:41:31,,2026-02-10,0,,서울특별시 금천구 시흥동 *-**,317000005020260002,3170000,000,서울특별시 금천구 독산로**길 **-* (시흥동),08565,,01,영업/정상,,,
pet275로2624,,215132.815417682,426447.975878697,2026-04-25 21:32:57,I,0000,정상,,2026-04-24 10:45:17,,2026-04-24,0,,경기도 용인시 처인구 모현읍 능원리 ***-* 퀸즈하임 ***동 ***호,562000005020260002,4050000,000,"경기도 용인시 처인구 모현읍 충렬로 *-*, ***동 ***호 (퀸즈하임)",16884,,01,영업/정상,,,
pet261두7861,2025-12-16,191190.614295546,438410.522111193,2026-04-25 22:32:54,I,0002,폐업,,2025-12-16 10:00:46,,2022-09-06,0,,서울특별시 금천구 시흥동 **** 남서울힐스테이트,317000005020220011,3170000,000,"서울특별시 금천구 시흥대로 ***, ***동 ***호 (시흥동, 남서울힐스테이트)",08637,,03,폐업,,,
