사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
지니돌스,,203948.201864328,456666.896048062,2026-04-25 22:32:13,I,0000,정상,,2022-07-08 13:22:59,,2020-12-30,0,,서울특별시 성북구 장위동 ***-***,307000003720200016,3070000,000,서울특별시 성북구 장위로**길 **-** (장위동),02745,,01,영업/정상,,,
소울캣,,202599.99,457730.563333333,2026-04-25 22:30:58,I,0000,정상,,2022-07-04 11:06:56,,2018-04-10,0,,서울특별시 강북구 미아동 ***-**,308000003720180004,3080000,000,"서울특별시 강북구 도봉로**길 ***, *층층 (미아동)",01162,,01,영업/정상,,,
가방위에 고양이,,201387.770150573,459271.807233782,2026-04-25 22:30:59,I,0000,정상,,2024-06-12 17:11:31,,2024-06-12,0,,서울특별시 강북구 수유동 ***-*,308000003720240002,3080000,000,"서울특별시 강북구 삼양로**길 **-*, *층 (수유동)",01090,,01,영업/정상,,,
후르츠바스캣,,194601.941879205,444028.885924957,2026-04-25 22:31:30,I,0000,정상,,2022-07-11 09:55:44,,2019-06-07,0,,서울특별시 동작구 상도동 ***-**,319000003720190006,3190000,000,"서울특별시 동작구 양녕로**사길 **-*, *층 (상도동)",07046,,01,영업/정상,,,
등산집,2024-06-24,201578.542286966,454899.682037216,2026-04-25 22:32:12,I,0002,폐업,,2024-06-25 17:57:37,,2018-06-21,0,,서울특별시 성북구 동선동*가 **,307000003720180005,3070000,000,서울특별시 성북구 동소문로**길 **-* (동선동*가),02829,,03,폐업,,,
길음동물병원,2022-04-28,202029.981799661,455605.716911266,2026-04-25 22:32:13,I,0004,말소,,2018-10-10 18:34:03,,2018-10-10,0,,서울특별시 성북구 길음동 **** 삼부아파트 ***동 ***호,307000003720180046,3070000,000,"서울특별시 성북구 동소문로 ***, ***동 ***호 (길음동, 삼부아파트)",02735,,04,취소/말소/만료/정지/중지,,,02-913-1874
낭만고양이 성북점,2022-04-28,202337.783038524,456539.190686079,2026-04-25 22:32:13,I,0004,말소,,2020-08-12 15:45:13,,2020-08-06,0,,서울특별시 성북구 길음동 ***-* 래미안길음센터피스,307000003720200010,3070000,000,"서울특별시 성북구 숭인로 **, *상가동 *층 ****호 (길음동, 래미안길음센터피스)",02727,,04,취소/말소/만료/정지/중지,,,02-988-0416
펫살롱,2022-04-28,202422.313606872,461665.385672458,2026-04-25 22:31:59,I,0004,말소,,2017-01-25 14:18:33,,2015-07-06,0,,서울특별시 도봉구 쌍문동 *** 신원에벤에셀 ***동 ***호,309000003720150002,3090000,000,"서울특별시 도봉구 해등로 ***, ***동 ***호 (쌍문동, 신원에벤에셀(상가))",01429,,04,취소/말소/만료/정지/중지,,,02-999-7138
멍이요 펫택시,2022-04-28,202694.452137399,461628.997404004,2026-04-25 22:32:00,I,0004,말소,,2021-01-19 13:47:12,,2021-01-19,0,,서울특별시 도봉구 쌍문동 ** 한양*차아파트,309000003720210004,3090000,000,"서울특별시 도봉구 해등로 ***, *동 ***호 (쌍문동, 한양*차아파트)",01430,,04,취소/말소/만료/정지/중지,,,
행복하개,2022-04-28,191190.614295546,438410.522111193,2026-04-25 22:32:53,I,0004,말소,,2022-04-21 13:25:03,,2022-04-21,0,,서울특별시 금천구 시흥동 **** 남서울힐스테이트,317000003720220006,3170000,000,"서울특별시 금천구 시흥대로 ***, ***동 ***,***호 (시흥동, 남서울힐스테이트)",08637,,04,취소/말소/만료/정지/중지,,,02-895-7405
실버캐슬 캐터리,,229250.053919574,415248.038404758,2026-04-25 03:03:03,U,0000,정상,,2026-04-24 09:58:24,,2018-04-10,0,,경기도 용인시 처인구 양지읍 평창리 **-*,562000003720180003,4050000,000,경기도 용인시 처인구 양지읍 새실로***번길 *,17163,,01,영업/정상,,,
애견세계,2013-12-23,,,2026-04-25 22:32:12,I,0002,폐업,,2013-12-24 09:21:18,,2008-02-29,,,서울특별시 성북구 장위동 ****-*,307000003720080001,3070000,000,,,,03,폐업,,,
대학동물병원,2009-02-24,,,2026-04-25 22:32:12,I,0002,폐업,,2010-07-02 17:09:18,,2008-03-12,,,서울특별시 성북구 장위동 *-**,307000003720080003,3070000,000,,,,03,폐업,,,
애견도그로,2010-07-02,202029.721659733,455989.733880327,2026-04-25 22:32:12,I,0002,폐업,,2010-07-02 17:23:36,,2008-07-22,,,서울특별시 성북구 길음동 ****-*,307000003720080006,3070000,000,,,,03,폐업,,,
강아지를 부탁해,2008-09-30,,,2026-04-25 22:32:12,I,0002,폐업,,2010-07-02 17:29:15,,2008-08-06,,,서울특별시 성북구 장위동 ***-**,307000003720080007,3070000,000,,,,03,폐업,,,
강아지박사,2015-09-16,201691.000967797,453598.370540566,2026-04-25 22:32:12,I,0002,폐업,,2015-09-16 10:00:31,,2008-10-15,,,서울특별시 성북구 보문동*가 ***-**,307000003720080008,3070000,000,,,,03,폐업,,,
베이비독스,2010-01-18,,,2026-04-25 22:32:12,I,0002,폐업,,2010-07-02 17:38:46,,2009-01-20,,,서울특별시 성북구 하월곡동 **-**,307000003720090001,3070000,000,,,,03,폐업,,,
좋은나라애견본부,2010-12-28,,,2026-04-25 22:32:12,I,0002,폐업,,2010-12-28 17:25:43,,2009-07-14,,,서울특별시 성북구 장위동 ***-***,307000003720090004,3070000,000,,,,03,폐업,,,
아리랑동물나라,2013-08-20,201351.782264972,454789.946727242,2026-04-25 22:32:12,I,0002,폐업,,2013-08-21 15:33:59,,2009-07-23,,,서울특별시 성북구 동선동*가 ** *층,307000003720090005,3070000,000,,,,03,폐업,,,
퍼피클럽,2013-10-11,202751.68743826,455489.436554359,2026-04-25 22:32:12,I,0002,폐업,,2013-10-11 17:43:03,,2008-07-10,,,서울특별시 성북구 종암동 *-***,307000003720100001,3070000,000,,,,03,폐업,,,
모둠이애견,2010-03-22,203075.255885955,456354.424753445,2026-04-25 22:32:12,I,0002,폐업,,2015-07-22 15:29:23,,2010-01-27,0,,서울특별시 성북구 하월곡동 **-**,307000003720100002,3070000,000,서울특별시 성북구 오패산로 ** (하월곡동),02737,,03,폐업,,,
몽켓,2025-08-08,201693.05462949,455176.01120024,2026-04-25 22:32:13,I,0002,폐업,,2025-08-13 11:23:06,,2019-08-23,0,,서울특별시 성북구 돈암동 **-**,307000003720190026,3070000,000,"서울특별시 성북구 북악산로 ***-*, *층 (돈암동)",02817,,03,폐업,,,
행복한 고양이,2022-12-01,204569.123761495,456120.271688769,2026-04-25 22:32:13,I,0002,폐업,,2022-12-01 16:18:56,,2021-09-15,0,,서울특별시 성북구 석관동 ***-***,307000003720210014,3070000,000,서울특별시 성북구 화랑로**가길 **(석관동),02791,,03,폐업,,,
코튼캣,2023-08-30,201372.884517291,457786.123241782,2026-04-25 22:30:59,I,0002,폐업,,2023-08-30 15:46:59,,2023-01-09,0,,서울특별시 강북구 미아동 ***-***,308000003720230001,3080000,000,"서울특별시 강북구 인수봉로*길 **, *층 (미아동)",01184,,03,폐업,,,
캣 레이크,2025-01-09,202187.797670302,460093.559808784,2026-04-25 22:30:59,I,0002,폐업,,2025-08-19 15:39:51,,2024-04-16,0,,서울특별시 강북구 수유동 ***-**,308000003720240001,3080000,000,"서울특별시 강북구 도봉로**길 **, *층 (수유동)",01053,,03,폐업,,,
렉스,2019-02-18,191359.935565405,441832.243206353,2026-04-25 22:32:53,I,0002,폐업,,2019-02-18 14:22:41,,2018-05-23,0,,서울특별시 금천구 독산동 ***-* 하이클래스 ***호,317000003720180004,3170000,000,"서울특별시 금천구 남부순환로***길 **, ***호 (독산동, 하이클래스)",08537,,03,폐업,,,
개밥그릇 애견샵,2022-04-28,195299.657341477,445095.251877426,2026-04-25 22:31:30,I,0004,말소,,2012-03-09 16:34:54,,2008-10-17,,,서울특별시 동작구 노량진동 ***-***,319000003720080001,3190000,000,서울특별시 동작구 만양로 ** (노량진동),,,04,취소/말소/만료/정지/중지,,,
24시 유케어종합동물병원,2022-04-28,194835.762213041,444759.157628603,2026-04-25 22:31:30,I,0004,말소,,2015-07-16 15:06:28,,2010-06-15,,,서울특별시 동작구 상도동 **-**,319000003720100001,3190000,000,서울특별시 동작구 상도로 *** (상도동),,,04,취소/말소/만료/정지/중지,,,02-3280-8275
동작동물종합병원,2022-04-28,193622.003569768,444201.645266135,2026-04-25 22:31:30,I,0004,말소,,2013-11-22 18:14:40,,2009-03-20,,,서울특별시 동작구 대방동 ***-**,319000003720100002,3190000,000,서울특별시 동작구 상도로 ** (노량진동),,,04,취소/말소/만료/정지/중지,,,
이수동물병원,2022-04-28,197768.078776787,442831.35560169,2026-04-25 22:31:30,I,0004,말소,,2014-12-10 16:01:23,,2011-09-08,,,서울특별시 동작구 사당동 ***-** *층,319000003720110001,3190000,000,"서울특별시 동작구 사당로**나길 **, *층 (사당동)",,,04,취소/말소/만료/정지/중지,,,
정겨운동물병원,2022-04-28,195574.460138352,444203.274405267,2026-04-25 22:31:30,I,0004,말소,,2015-05-26 14:49:03,,2011-12-20,0,,서울특별시 동작구 상도*동 ***,319000003720110002,3190000,000,서울특별시 동작구 상도로 *** (상도*동),06970,,04,취소/말소/만료/정지/중지,,,
정 애견 Park,2022-04-28,195789.551448186,443733.330194891,2026-04-25 22:31:30,I,0004,말소,,2013-10-10 18:11:51,,2013-01-22,0,,서울특별시 동작구 상도동 ***-**,319000003720130001,3190000,000,"서울특별시 동작구 상도로**길 *, *층 (상도동)",07040,,04,취소/말소/만료/정지/중지,,,32805673
착한강아지,2022-04-28,195843.348945073,443875.004044426,2026-04-25 22:31:30,I,0004,말소,,2018-09-18 09:08:34,,2013-03-05,0,,서울특별시 동작구 상도동 ***-** *층,319000003720130002,3190000,000,"서울특별시 동작구 상도로**길 *, *층 (상도동)",06978,,04,취소/말소/만료/정지/중지,,,
상도힐링동물병원,2022-04-28,195791.557523948,443898.917364179,2026-04-25 22:31:30,I,0004,말소,,2018-09-17 17:28:56,,2013-04-16,0,,서울특별시 동작구 상도동 ***-* *층,319000003720130003,3190000,000,"서울특별시 동작구 상도로 ***, *층 (상도동)",06977,,04,취소/말소/만료/정지/중지,,,
공간 아쿠아,2022-04-28,196587.030630143,444939.455414947,2026-04-25 22:31:30,I,0004,말소,,2018-04-20 14:25:29,,2012-12-14,0,,서울특별시 동작구 흑석동 *** 지하*층 이랜드해가든 하나로마트 흑석점 안,319000003720130004,3190000,000,"서울특별시 동작구 서달로 ***, 지하*층 (흑석동, 이랜드해가든 하나로마트 흑석점 안)",06980,,04,취소/말소/만료/정지/중지,,,
베이비몽,2022-04-28,198258.471061479,442440.347267252,2026-04-25 22:31:30,I,0004,말소,,2020-05-04 17:51:07,,2013-11-05,0,,서울특별시 동작구 사당동 ****-* *층,319000003720130005,3190000,000,"서울특별시 동작구 동작대로**길 **, *층 (사당동)",07013,,04,취소/말소/만료/정지/중지,,,02-6180-0086
정서수족관,2022-04-28,194640.207759822,444787.248802668,2026-04-25 22:31:30,I,0004,말소,,2020-11-06 16:53:20,,2015-03-30,0,,서울특별시 동작구 상도동 ***-** *층,319000003720150001,3190000,000,"서울특별시 동작구 상도로 ***, *층 (상도동)",06925,,04,취소/말소/만료/정지/중지,,,02-812-2550
지엔동물병원,2022-04-28,194663.857322648,444786.095355528,2026-04-25 22:31:30,I,0004,말소,,2017-07-19 09:39:31,,2015-11-23,0,,서울특별시 동작구 상도동 ***-**,319000003720150002,3190000,000,서울특별시 동작구 상도로 *** (상도동),06925,,04,취소/말소/만료/정지/중지,,,02-812-8275
펫투유,2022-04-28,198133.655984252,441802.47581038,2026-04-25 22:31:30,I,0004,말소,,2022-03-04 17:11:20,,2017-01-06,0,,서울특별시 동작구 사당동 ****-** *층,319000003720170001,3190000,000,"서울특별시 동작구 동작대로*길 **, *층 (사당동)",07025,,04,취소/말소/만료/정지/중지,,,02-585-1947
미스터앤미세스멍,2022-04-28,191722.582317336,442715.207287191,2026-04-25 22:31:30,I,0004,말소,,2019-03-25 18:45:25,,2017-11-16,0,,서울특별시 동작구 신대방동 ***-** *층,319000003720170002,3190000,000,"서울특별시 동작구 신대방*가길 **, *층 (신대방동)",07074,,04,취소/말소/만료/정지/중지,,,
엠펫,2022-04-28,194912.313251973,444136.251555624,2026-04-25 22:31:30,I,0004,말소,,2019-12-27 16:49:13,,2018-05-14,0,,서울특별시 동작구 상도동 ***-* 은평전기,319000003720180001,3190000,000,서울특별시 동작구 장승배기로 * (상도동),07047,,04,취소/말소/만료/정지/중지,,,
백살롱,2022-04-28,198097.293942988,443340.963932741,2026-04-25 22:31:30,I,0004,말소,,2018-07-25 10:38:27,,2018-07-24,0,,서울특별시 동작구 사당동 **-*,319000003720180002,3190000,000,서울특별시 동작구 동작대로**다길 ** (사당동),06991,,04,취소/말소/만료/정지/중지,,,
