건축물동수,건축물연면적,사업장명,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지도자수,지번주소,회원모집총인원,관리번호,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
1,1506,진영당구장,2017-07-05,,211693.971692443,447986.441902087,당구장업,2026-04-25 22:30:21,I,03,폐업,,2018-03-02 11:14:03,,1998-12-02,,,서울특별시 강동구 성내동 383,,CDFH3301081098000001,3240000,사립,서울특별시 강동구 천호대로170길 27 (성내동),05381,03,폐업,,,
0,0,씨코,2000-04-19,,211185.18354777,448606.609911561,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-08-04,134-872,0,서울특별시 강동구 천호동 413-1,,CDFH3301081989000001,3240000,사립,서울특별시 강동구 천호대로157길 37  (천호동),,03,폐업,,,
0,0,황룡당구장,2001-09-07,,,,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-08-04,134-822,0,서울특별시 강동구 둔촌동 381-7 3층,,CDFH3301081989000002,3240000,사립,,,03,폐업,,,
0,0,영,2000-05-03,,212114.433403978,447600.696370667,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-08-28,134-822,0,서울특별시 강동구 둔촌동 489-0,,CDFH3301081989000003,3240000,사립,서울특별시 강동구 양재대로 1396  (둔촌동),,03,폐업,,,
0,0,왕당구장,1999-10-02,,211421.510721123,447626.475022211,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-09-05,134-849,0,서울특별시 강동구 성내동 516-13 지층,,CDFH3301081989000004,3240000,사립,"서울특별시 강동구 풍성로 161  (성내동,지층)",,03,폐업,,,
,,미인당구장,2006-07-27,,211312.527190716,449728.213490638,당구장업,2026-04-25 22:30:21,I,03,폐업,0,2006-07-27 16:27:18,,1989-09-05,134-859,,서울특별시 강동구 암사동 496-18,,CDFH3301081989000005,3240000,사립,서울특별시 강동구 상암로 47  (암사동),,03,폐업,,,
,,그린당구장,2007-03-30,,212883.771965974,449739.237646863,당구장업,2026-04-25 22:30:21,I,03,폐업,0,2007-03-30 18:16:16,,1989-10-05,134-830,,서울특별시 강동구 명일동 328-1 2층,,CDFH3301081989000006,3240000,사립,"서울특별시 강동구 구천면로 434  (명일동,2층)",,03,폐업,,,
0,0,오케이,1999-01-14,,,,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-10-11,134-822,0,서울특별시 강동구 둔촌동 350-16 3층동,,CDFH3301081989000007,3240000,사립,,,03,폐업,,,
,,한양당구장,2007-09-05,,210986.405956836,448919.226364473,당구장업,2026-04-25 22:30:21,I,03,폐업,0,2007-09-05 12:48:17,,1989-10-20,134-869,,서울특별시 강동구 천호동 357-12,,CDFH3301081989000008,3240000,사립,서울특별시 강동구 올림픽로 686  (천호동),,03,폐업,,,
0,0,평화,1999-03-23,,211928.991551597,449556.64407049,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-10-21,134-866,0,서울특별시 강동구 천호동 233-143,,CDFH3301081989000009,3240000,사립,서울특별시 강동구 구천면로 324  (천호동),,03,폐업,,,
,,올림픽당구장,2004-03-04,,211460.409539408,447280.12040965,당구장업,2026-04-25 22:30:21,I,03,폐업,0,2004-03-04 17:55:46,,1989-10-21,134-884,,서울특별시 강동구 성내동 434-12 지층,,CDFH3301081989000010,3240000,사립,"서울특별시 강동구 성안로 43  (성내동,지층)",,03,폐업,,,
0,0,25시당구장,1998-07-09,,,,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-11-16,134-822,0,서울특별시 강동구 둔촌동 412-15 3층,,CDFH3301081989000011,3240000,사립,,,03,폐업,,,
0,0,포켓,1997-11-12,,,,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-11-25,134-822,0,서울특별시 강동구 둔촌동 348-1,,CDFH3301081989000012,3240000,사립,,,03,폐업,,,
0,0,롯데당구장,2000-06-03,,212682.857704249,449760.577397502,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-11-30,134-830,0,서울특별시 강동구 명일동 324-12 2층,,CDFH3301081989000013,3240000,사립,"서울특별시 강동구 상암로47길 77  (명일동,2층)",,03,폐업,,,34260990
0,0,제일당구장,1998-07-01,,,,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-11-30,134-822,0,서울특별시 강동구 둔촌동 347-12,,CDFH3301081989000014,3240000,사립,,,03,폐업,,,
0,0,십자성당구장,2002-03-18,,212481.813207436,449096.195019948,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-861,0,서울특별시 강동구 천호동 45-2,,CDFH3301081989000016,3240000,사립,서울특별시 강동구 양재대로 1549  (천호동),,03,폐업,,,
0,0,아지트,1998-05-06,,212077.904303069,450259.570924364,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-858,0,서울특별시 강동구 암사동 452-31,,CDFH3301081989000017,3240000,사립,서울특별시 강동구 고덕로 110  (암사동),,03,폐업,,,
0,0,옥당구장,1998-12-23,,211878.170130826,449549.199490974,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-859,0,서울특별시 강동구 암사동 488-32,,CDFH3301081989000022,3240000,사립,서울특별시 강동구 구천면로 319  (암사동),,03,폐업,,,34275340
0,0,청운당구장,1998-08-21,,211838.35431041,447195.676766748,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-890,0,서울특별시 강동구 성내동 428-2,,CDFH3301081989000023,3240000,사립,서울특별시 강동구 양재대로89길 16  (성내동),,03,폐업,,,
,,월드당구장,2005-02-07,,211946.2106775,447923.296335845,당구장업,2026-04-25 22:30:21,I,03,폐업,0,2005-02-07 13:16:59,,1989-12-02,134-843,,서울특별시 강동구 성내동 245-40,,CDFH3301081989000024,3240000,사립,서울특별시 강동구 양재대로103길 38  (성내동),,03,폐업,,,
0,0,암사당구장,2022-03-04,,211932.553968663,450231.395906676,당구장업,2026-04-25 22:30:21,I,03,폐업,,2022-03-04 14:48:23,,1989-12-02,,,서울특별시 강동구 암사동 452-8,,CDFH3301081989000025,3240000,사립,서울특별시 강동구 고덕로24길 9 (암사동),05255,03,폐업,,,
0,0,백두당구장,1997-05-30,,214864.638202048,450684.210584771,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-801,0,서울특별시 강동구 고덕동 191-5 2층,,CDFH3301081989000026,3240000,사립,"서울특별시 강동구 고덕로83길 28  (고덕동,2층)",,03,폐업,,,
0,0,종점당구장,2001-11-09,,214858.430430309,450605.293157107,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-801,0,서울특별시 강동구 고덕동 210-3 3층,,CDFH3301081989000027,3240000,사립,"서울특별시 강동구 고덕로83길 12  (고덕동,3층)",,03,폐업,,,
0,0,유명,2000-01-31,,211854.1068652,447051.598623403,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-890,0,서울특별시 강동구 성내동 429-3,,CDFH3301081989000028,3240000,사립,서울특별시 강동구 양재대로 1335  (성내동),,03,폐업,,,
0,0,프라임,1999-10-02,,212125.591462792,449806.315561331,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-854,0,서울특별시 강동구 암사동 425-186,,CDFH3301081989000030,3240000,사립,서울특별시 강동구 구천면로 355  (암사동),,03,폐업,,,
0,0,특실당구장,2001-03-21,,211195.376537348,448207.56009689,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-840,0,서울특별시 강동구 성내동 12-25 2층동,,CDFH3301081989000031,3240000,사립,"서울특별시 강동구 천호옛14길 35, 2층동 (성내동)",,03,폐업,,,
0,0,현대당구장,1999-01-06,,212655.220901031,449672.836886783,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-830,0,서울특별시 강동구 명일동 334-10,,CDFH3301081989000033,3240000,사립,서울특별시 강동구 양재대로 1610  (명일동),,03,폐업,,,34274283
0,0,픽사리당구장,1999-12-13,,215078.30741377,449843.064779531,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-837,0,서울특별시 강동구 상일동 207-1 3층,,CDFH3301081989000034,3240000,사립,"서울특별시 강동구 구천면로 662  (상일동,3층)",,03,폐업,,,
0,0,아이엠에프,1999-10-14,,213444.320901869,449650.975876515,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-827,0,서울특별시 강동구 명일동 249-1,,CDFH3301081989000035,3240000,사립,서울특별시 강동구 구천면로 492  (명일동),,03,폐업,,,
0,0,로얄,1998-02-02,,,,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-822,0,서울특별시 강동구 둔촌동 393-4 2층,,CDFH3301081989000036,3240000,사립,,,03,폐업,,,
0,0,적과백당구장,1999-12-13,,,,당구장업,2026-04-25 22:30:21,I,03,폐업,,2003-04-11 10:24:39,,1989-12-02,134-822,0,서울특별시 강동구 둔촌동 456-1 3층,,CDFH3301081989000037,3240000,사립,,,03,폐업,,,
