영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
아파트지역,,파리크라상 이촌점,제과점영업,,197646.388904396,446420.759276915,2026-04-25 03:03:03,U,01,영업,314.07,,,,3,지도,,,,2026-04-24 15:56:21,1986-08-21,314.07,140-906,서울특별시 용산구 이촌동 301-151 로얄상가,N,3,3020000-121-1986-00002,,3020000,"서울특별시 용산구 이촌로 245, 1층- 7, 8, 9호 2층- 5, 6, 7호 (이촌동, 로얄상가)",04423,01,영업/정상,제과점영업,02-0792-1112,,,상수도전용
,,커비스,제과점영업,,193362.586063806,451037.895269057,2026-04-25 03:03:03,U,01,영업,49.24,,,,,,,,,2026-04-24 16:43:45,2022-08-23,49.24,121-867,서울특별시 마포구 연남동 390-34,N,,3130000-121-2022-00048,,3130000,"서울특별시 마포구 동교로38길 29, 3층 (연남동)",03982,01,영업/정상,제과점영업,,,,
,,(주)신세계푸드블랑제리영등포점,제과점영업,,191385.057392247,446098.555926507,2026-04-25 03:03:03,U,01,영업,180.84,,,,,,,,,2026-04-24 14:43:50,2009-09-14,180.84,150-034,서울특별시 영등포구 영등포동4가 442 이마트 내 지하2층,N,,3180000-121-2009-00019,,3180000,"서울특별시 영등포구 영중로 15 (영등포동4가, 이마트 내 지하2층)",07305,01,영업/정상,제과점영업,02-2679-3963,,,
,,(주)신세계푸드블랑제리영등포점,제과점영업,,191385.057392247,446098.555926507,2026-04-25 03:03:03,U,01,영업,1.08,,,,,,,,,2026-04-24 14:51:23,2010-05-31,1.08,150-034,서울특별시 영등포구 영등포동4가 442 신세계 이마트내 지하2층,N,,3180000-121-2010-00008,,3180000,"서울특별시 영등포구 영중로 15 (영등포동4가,신세계 이마트내 지하2층)",07305,01,영업/정상,제과점영업,02-2679-3963,,,상수도전용
,,(주)신세계푸드블랑제리영등포점,제과점영업,,191385.057392247,446098.555926507,2026-04-25 03:03:03,U,01,영업,1.08,,,,,,,,,2026-04-24 14:48:40,2017-06-13,1.08,150-034,서울특별시 영등포구 영등포동4가 442 이마트 영등포점 지하2층,N,,3180000-121-2017-00017,,3180000,"서울특별시 영등포구 영중로 15 (영등포동4가, 이마트 영등포점 지하2층)",07305,01,영업/정상,제과점영업,02-3397-6000,,,
,,빚은 교대점,제과점영업,,201294.445698248,443647.23709981,2026-04-25 03:03:03,U,01,영업,84.42,,,,,,,,,2026-04-24 16:58:57,2010-09-10,84.42,137-883,서울특별시 서초구 서초동 1696-15 103호,N,,3210000-121-2010-00029,,3210000,"서울특별시 서초구 서초중앙로24길 17, 103호 (서초동)",06604,01,영업/정상,제과점영업,02-3477-3872,,,
,,브라우터 강남 신세계백화점,제과점영업,,200250.447804795,444683.220506107,2026-04-25 03:03:03,U,01,영업,110,,,,,,,,,2026-04-24 13:56:43,2024-02-13,110.00,137-713,서울특별시 서초구 반포동 19-3 신세계백화점 강남점 지하1층 식품관,Y,,3210000-121-2024-00023,,3210000,"서울특별시 서초구 신반포로 176, 신세계백화점 강남점 지하1층 식품관 (반포동)",06546,01,영업/정상,제과점영업,,,,
,,빚은 인천공항 kiosk점,제과점영업,,150478.659112989,442070.010214354,2026-04-25 03:03:03,U,01,영업,24.22,,,,,,,,,2026-04-24 18:14:54,2019-10-24,24.22,400-340,인천광역시 중구 운서동 2840 인천공항 제1여객터미널 일반동 FB-P5호,N,,3490000-121-2019-00014,,3490000,"인천광역시 중구 공항로 272, 인천공항 제1여객터미널 일반동 3층 FB-P5-07호 (운서동)",22382,01,영업/정상,제과점영업,,,,상수도전용
,,롯데쇼핑(주) 롯데슈퍼 연수점,제과점영업,,170938.652786429,433755.427480694,2026-04-25 03:03:03,U,01,영업,1.7,,,,,,,,,2026-04-24 17:54:23,2020-12-31,1.70,406-130,인천광역시 연수구 동춘동 932 한양2차아파트(롯데슈퍼),N,,3520000-121-2020-00023,,3520000,"인천광역시 연수구 앵고개로 266, 한양2차아파트(롯데슈퍼) 1층 (동춘동)",21973,01,영업/정상,제과점영업,,,,
,,도레도레 아브뉴프랑 광교점,제과점영업,,204409.226022404,420967.617798492,2026-04-25 03:03:03,U,01,영업,164.33,,,,,,,,,2026-04-24 14:48:09,2020-09-16,164.33,443-270,"경기도 수원시 영통구 이의동 1332 광교C1 호반베르디움, Summit Place광교",Y,,5610000-121-2020-00018,,3740000,"경기도 수원시 영통구 센트럴타운로 85, 1층 109-1,2호 (이의동, 광교C1 호반베르디움, Summit Place광교)",16507,01,영업/정상,제과점영업,,,,
