축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,축산물판매업,초우축산,식육판매업,,210649.158950484,421242.859954585,2026-04-25 03:03:03,U,0000,정상,2026-04-24 16:03:35,,2009-08-24,60,,경기도 용인시 기흥구 언남동 416-1,식육판매업,563000000920090052,4050000,000,경기도 용인시 기흥구 구성로 110 (언남동),,,01,영업/정상,,,
,축산물판매업,주식회사 신세라,식육판매업,2026-04-24,206080.161020275,461600.839737281,2026-04-25 03:03:03,U,0002,폐업,2026-04-24 11:46:53,,2025-01-06,23.43,,서울특별시 노원구 상계동 176-93,식육판매업,310000000920250001,3100000,L00,"서울특별시 노원구 상계로12길 35-8, 1층 왼쪽호 (상계동)",01697,,03,폐업,,,
,축산물판매업,롯데쇼핑(주)롯데슈퍼 신현점,식육판매업,,170594.509911901,446044.209926329,2026-04-25 03:03:03,U,0000,정상,2026-04-24 09:45:19,,2003-06-10,126.4,,인천광역시 서구 신현동 134-25,식육판매업,356000000920030028,3560000,L00,인천광역시 서구 염곡로 351 (신현동),,,01,영업/정상,,,
,축산물판매업,백호유통,식용란수집판매업,2026-04-22,176835.393103359,454525.26413124,2026-04-25 03:03:03,U,0004,말소,2026-04-24 13:30:16,,2020-02-19,20,,인천광역시 계양구 이화동 228,식용란수집판매업,355000000920200005,3550000,000,인천광역시 계양구 이화북로 55-1 (이화동),21003,,04,취소/말소/만료/정지/중지,,,
,축산물판매업,이랜드리테일불광점,식육판매업,,193661.732383169,456379.193899276,2026-04-25 03:03:03,U,0000,정상,2026-04-24 14:51:35,,2007-04-10,432.8,,"서울특별시 은평구 대조동 240 NC백화점, 지하2층",식육판매업,311000000920070017,3110000,L00,"서울특별시 은평구 불광로 20, NC백화점 지하 2층 (대조동)",03397,,01,영업/정상,,,02-350-9655
,축산물판매업,롯데쇼핑(주)롯데마트사업본부,축산물유통전문판매업,,208836.192051204,445807.727388799,2026-04-25 03:03:03,U,0000,정상,2026-04-24 07:36:40,,2009-06-25,58,,서울특별시 송파구 신천동 7-18 롯데캐슬골드,축산물유통전문판매업,323000000920090044,3230000,L00,"서울특별시 송파구 올림픽로 269, 6층 (신천동, 롯데캐슬골드)",05510,,01,영업/정상,,,02-2145-8383
,축산물판매업,주식회사 이랜드리테일 NC신구로점,식육판매업,,189570.360930049,444336.051330144,2026-04-25 03:03:03,U,0000,정상,2026-04-24 17:03:23,,2020-08-31,283.9,,서울특별시 구로구 구로동 573 NC백화점,식육판매업,316000000920200009,3160000,L00,"서울특별시 구로구 구로중앙로 152, NC백화점 지하1층 (구로동)",08292,,01,영업/정상,,,02-6923-2001
,축산물판매업,주식회사 에쓰더블유트레이딩,식육판매업,2026-04-01,226019.437348262,430704.811851381,2026-04-25 03:03:03,U,0002,폐업,2026-04-24 15:30:23,,2023-10-18,0,,경기도 광주시 초월읍 쌍동리 279-2 동리빌딩,식육판매업,554000000920230077,5540000,L00,"경기도 광주시 초월읍 경충대로1127번길 10-3, 동리빌딩 4층",12736,,03,폐업,,,
,축산물판매업,롯데슈퍼 안성공도점,식육판매업,2026-04-24,215127.405164765,388670.054120448,2026-04-25 03:03:03,U,0002,폐업,2026-04-24 15:39:15,,2023-07-19,47.3,,경기도 안성시 공도읍 만정리 417-82,식육판매업,408000000920230011,4080000,L00,경기도 안성시 공도읍 공도로 88,17562,,03,폐업,,,
,축산물판매업,삼대갈비(아주대점),식육판매업,,203684.840776905,419191.31259345,2026-04-25 03:03:03,U,0000,정상,2026-04-24 13:19:57,,2026-02-09,11.22,,경기도 수원시 영통구 매탄동 153-120,식육판매업,374000000920250050,3740000,000,"경기도 수원시 영통구 중부대로246번길 10, 1층 7호 (매탄동)",16530,,01,영업/정상,,,031-215-4242
