사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
도도애견샵,2025-07-30,202397.93427041,455934.280201815,2026-04-25 22:32:14,I,0002,폐업,,2025-12-17 14:33:14,,2018-08-14,0,,서울특별시 성북구 하월곡동 **-***,307000004920180010,3070000,000,서울특별시 성북구 동소문로**길 ** (하월곡동),02734,,03,폐업,,,02-941-1112
비비펫동물병원,2025-12-29,203650.819277724,455630.293665959,2026-04-25 22:32:15,I,0002,폐업,,2025-12-29 13:33:18,,2018-09-21,0,,서울특별시 성북구 하월곡동 **-* 국민은행 월곡동지점,307000004920180031,3070000,000,서울특별시 성북구 화랑로 ** (하월곡동),02751,,03,폐업,,,02-912-0018
강(Kang)아지,2025-12-23,201195.913672271,460179.648063447,2026-04-25 22:31:01,I,0002,폐업,,2025-12-23 12:52:26,,2024-09-11,0,,서울특별시 강북구 수유동 ***-**,308000004920240004,3080000,000,"서울특별시 강북구 삼양로***길 **, *층 (수유동)",01030,,03,폐업,,,
댕편한세상,2025-12-18,191303.023494993,441905.793323945,2026-04-25 22:32:54,I,0002,폐업,,2025-12-18 16:58:52,,2024-06-10,0,,서울특별시 금천구 독산동 ***-** 보성빌딩,317000004920240003,3170000,L00,"서울특별시 금천구 남부순환로 ****, 보성빌딩 ***, ***, ***호 (독산동)",08537,,03,폐업,,,
강아지랑고양이,,338659.486913356,523613.698650465,2026-04-25 03:03:03,U,0000,정상,,2026-04-24 16:36:04,,2018-04-26,0,,강원특별자치도 속초시 청학동 ***-*,423000004920180002,4231000,000,강원특별자치도 속초시 번영로 ** (청학동),24830,,01,영업/정상,,,
coco puppy,,203160.494747285,457237.260770848,2026-04-25 22:31:00,I,0000,정상,,2022-04-28 18:10:42,,2019-07-18,0,,서울특별시 강북구 미아동 * 꿈의숲 롯데캐슬 ***동 *호,308000004920190012,3080000,000,"서울특별시 강북구 오현로 **, ***동 *층 *호 (미아동, 꿈의숲 롯데캐슬)",01232,,01,영업/정상,,,
피치 앤 마리,,201308.648345858,460497.774653157,2026-04-25 22:31:00,I,0000,정상,,2022-04-28 18:10:42,,2019-08-05,0,,서울특별시 강북구 수유동 ***-** 장미빌라 ***호,308000004920190013,3080000,000,"서울특별시 강북구 삼양로***길 *, ***호 (수유동, 장미빌라)",01037,,01,영업/정상,,,
멍멍이발소,,201519.842226579,458670.791773799,2026-04-25 22:31:00,I,0000,정상,,2022-04-28 18:10:43,,2020-02-10,0,,서울특별시 강북구 수유동 **-**,308000004920200002,3080000,000,서울특별시 강북구 삼양로 *** (수유동),01116,,01,영업/정상,,,
이브캣,,202718.854131156,456533.819495897,2026-04-25 22:31:00,I,0000,정상,,2022-04-28 18:10:43,,2020-05-20,0,,서울특별시 강북구 미아동 **-**,308000004920200004,3080000,000,"서울특별시 강북구 도봉로*길 **, ***호호 (미아동)",01221,,01,영업/정상,,,
테리네 미장원,,200880.479051084,460449.127565766,2026-04-25 22:31:00,I,0000,정상,,2022-04-28 18:10:44,,2020-09-28,0,,서울특별시 강북구 수유동 ***-**,308000004920200009,3080000,000,"서울특별시 강북구 인수봉로 ***, *층 (수유동)",01026,,01,영업/정상,,,
도기살롱,,202095.863506731,458042.100827161,2026-04-25 22:31:00,I,0000,정상,,2022-04-28 18:10:44,,2020-10-13,0,,서울특별시 강북구 미아동 ***-**,308000004920200011,3080000,000,서울특별시 강북구 도봉로**길 ** (미아동),01169,,01,영업/정상,,,
차케네 애견샵,,201387.203165152,459100.595625421,2026-04-25 22:31:00,I,0000,정상,,2022-04-28 18:10:44,,2021-01-04,0,,서울특별시 강북구 수유동 ***-***,308000004920210001,3080000,000,"서울특별시 강북구 덕릉로 **, *층 (수유동)",01094,,01,영업/정상,,,02-998-4562
왈왈미용실,,201678.388399185,459236.700517134,2026-04-25 22:31:00,I,0000,정상,,2024-04-22 10:46:01,,2021-01-06,0,,서울특별시 강북구 수유동 **-** ***호,308000004920210003,3080000,000,"서울특별시 강북구 수유로 **, ***호 (수유동)",01081,,01,영업/정상,,,
픽 앤 펫 애견 미용실,,203013.570269414,456989.113174913,2026-04-25 22:31:00,I,0000,정상,,2022-04-28 18:10:44,,2021-02-22,0,,서울특별시 강북구 미아동 **-**,308000004920210004,3080000,000,서울특별시 강북구 오패산로**길 ** (미아동),01233,,01,영업/정상,,,
하이펫스(hi pet`s),,202776.322937747,459601.212038162,2026-04-25 22:31:00,I,0000,정상,,2026-01-06 17:08:28,,2021-04-29,0,,서울특별시 강북구 번동 ***-***,308000004920210006,3080000,000,"서울특별시 강북구 도봉로**길 **, *층 (번동)",01060,,01,영업/정상,,,
꿈냥꿈냥,,202128.41823526,459616.005143063,2026-04-25 22:31:00,I,0000,정상,,2024-04-22 10:30:23,,2021-08-31,0,,서울특별시 강북구 수유동 ***-** 영남빌딩,308000004920210008,3080000,000,"서울특별시 강북구 한천로***길 **, *층 ***호 (수유동, 영남빌딩)",01072,,01,영업/정상,,,
댕댕이 하우스,,201747.084455198,460509.445069702,2026-04-25 22:31:00,I,0000,정상,,2022-05-20 13:20:10,,2021-11-02,0,,서울특별시 강북구 수유동 ***-***,308000004920210010,3080000,000,"서울특별시 강북구 노해로**길 **, *층 (수유동)",01047,,01,영업/정상,,,
호이펫샵,,202364.11240734,460128.947472741,2026-04-25 22:31:00,I,0000,정상,,2024-11-21 16:09:31,,2021-12-21,0,,서울특별시 강북구 수유동 ***-**,308000004920210011,3080000,000,"서울특별시 강북구 한천로***길 **, *층 (수유동)",01052,,01,영업/정상,,,
강미경 애견 미용실,,201363.197766088,459059.327313575,2026-04-25 22:31:00,I,0000,정상,,2022-04-28 18:10:44,,2021-12-21,0,,서울특별시 강북구 수유동 ***-**,308000004920210012,3080000,000,"서울특별시 강북구 덕릉로 **-*, *층 (수유동)",01098,,01,영업/정상,,,
사브리나 애견샵,,200858.908744591,460248.681880123,2026-04-25 22:31:00,I,0000,정상,,2022-04-28 18:10:44,,2021-12-21,0,,서울특별시 강북구 수유동 ***,308000004920210013,3080000,000,"서울특별시 강북구 인수봉로 ***, *층 (수유동)",01014,,01,영업/정상,,,
리즈애견미용,,202910.834256475,456995.85539525,2026-04-25 22:31:00,I,0000,정상,,2024-01-04 13:47:03,,2021-12-22,0,,서울특별시 강북구 미아동 **-**,308000004920210014,3080000,000,"서울특별시 강북구 오패산로 ***, *층 (미아동)",01233,,01,영업/정상,,,
봉쥬르 살롱,,201524.718069664,460260.14134764,2026-04-25 22:31:00,I,0000,정상,,2024-06-07 17:34:43,,2022-03-03,0,,서울특별시 강북구 수유동 *** 수유삼성아파트,308000004920220001,3080000,000,"서울특별시 강북구 한천로 ****, 수유삼성아파트 *층 ***호 (수유동)",01040,,01,영업/정상,,,
뽀송하개 애견미용,,201589.458664323,458020.516412596,2026-04-25 22:31:00,I,0000,정상,,2022-04-28 18:10:44,,2022-04-19,0,,서울특별시 강북구 미아동 ***-***,308000004920220003,3080000,000,"서울특별시 강북구 삼양로**길 *, *층 (미아동)",01167,,01,영업/정상,,,
마이티그루밍,,202007.139170813,459396.553581885,2026-04-25 22:31:00,I,0000,정상,,2024-04-22 10:39:47,,2022-04-19,0,,서울특별시 강북구 수유동 *** 에피소드 수유 ***,308000004920220004,3080000,000,"서울특별시 강북구 도봉로 ***, *층 ***호 (수유동, 에피소드 수유 ***)",01073,,01,영업/정상,,,
댕댕마실,,201049.583366751,460880.259559874,2026-04-25 22:31:01,I,0000,정상,,2022-05-03 17:32:48,,2022-05-03,0,,서울특별시 강북구 우이동 **-** *층,308000004920220005,3080000,000,"서울특별시 강북구 삼양로***길 *, *층 (우이동)",01009,,01,영업/정상,,,070-4324-2802
DAY U,,202641.521294137,457021.39682721,2026-04-25 22:31:01,I,0000,정상,,2024-04-22 10:41:26,,2022-07-18,0,,서울특별시 강북구 미아동 ***-***,308000004920220006,3080000,000,서울특별시 강북구 도봉로**길 **(미아동),01215,,01,영업/정상,,,
해맑개,,203376.227052976,458571.105116927,2026-04-25 22:31:01,I,0000,정상,,2024-01-04 13:28:50,,2022-07-19,0,,서울특별시 강북구 번동 ***-*,308000004920220007,3080000,000,서울특별시 강북구 오현로**길 **(번동),01143,,01,영업/정상,,,
마인동물의료센터,,202450.017901847,459211.324321126,2026-04-25 22:31:01,I,0000,정상,,2022-08-02 10:39:07,,2022-08-02,0,,서울특별시 강북구 번동 ***-* 해솔빌딩,308000004920220008,3080000,000,"서울특별시 강북구 덕릉로 ***, 해솔빌딩 *층 (번동)",01068,,01,영업/정상,,,
몽이네 애견미용,,203447.439714709,458322.997484339,2026-04-25 22:31:01,I,0000,정상,,2024-01-04 15:10:41,,2022-09-21,0,,서울특별시 강북구 번동 ***-* 평안빌딩,308000004920220009,3080000,000,"서울특별시 강북구 오현로**길 **-**, 평안빌딩 ***호호 (번동)",01224,,01,영업/정상,,,
