축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,사료제조업,디어마이메이플(Dear My Maple),단미,2024-12-31,204290.842372068,452684.569724881,2026-04-25 22:31:04,I,0002,폐업,2025-12-29 10:46:09,,2021-10-21,0,,서울특별시 동대문구 전농동 695 동대문 롯데캐슬 노블레스,단미,305000003420210006,3050000,000,"서울특별시 동대문구 답십리로23길 30, 지2층 13호 (전농동, 동대문 롯데캐슬 노블레스)",02551,,03,폐업,,,
,사료제조업,벌스데이레오,단미,2026-02-05,192398.956017235,445454.269808818,2026-04-25 22:31:38,I,0002,폐업,2026-02-08 10:35:31,,2023-06-20,0,,서울특별시 영등포구 신길동 159-7,단미,318000003420230001,3180000,000,"서울특별시 영등포구 도신로54길 3, 1층 (신길동)",07348,,03,폐업,,,
,사료제조업,주식회사 애그리오,단미,,190735.957242821,448373.882095797,2026-04-25 22:31:38,I,0000,정상,2014-02-18 15:51:59,,2014-02-18,0,,,단미,318000003420140001,3180000,L00,"서울특별시 영등포구 선유로51길 22, 102호 (양평동4가)",07206,,01,영업/정상,,,02-384-0916
,사료제조업,매일매일,단미,,190681.510583248,448648.996039329,2026-04-25 22:31:38,I,0000,정상,2020-04-23 21:15:47,,2018-05-23,0,,서울특별시 영등포구 양평동5가 108-1 201호,단미,318000003420180002,3180000,000,"서울특별시 영등포구 양평로22길 25, 2층 201호 (양평동5가)",07203,,01,영업/정상,,,
,사료제조업,매일매일,배합,,190681.510583248,448648.996039329,2026-04-25 22:31:38,I,0000,정상,2020-04-23 21:02:54,,2018-05-23,0,,서울특별시 영등포구 양평동5가 108-1 201호,배합,318000003420180003,3180000,000,"서울특별시 영등포구 양평로22길 25, 2층 201호 (양평동5가)",07203,,01,영업/정상,,,
,사료제조업,Doggy Deli,단미,,194124.497455922,446541.624341878,2026-04-25 22:31:38,I,0000,정상,2019-04-24 17:52:20,,2019-04-18,0,,서울특별시 영등포구 여의도동 41-2,단미,318000003420190001,3180000,000,"서울특별시 영등포구 여의대방로 417, 대교A상가 206호 (여의도동)",07340,,01,영업/정상,,,
,사료제조업,까미꾸,단미,,190677.018830207,445221.436084825,2026-04-25 22:31:38,I,0000,정상,2021-12-17 09:34:35,,2021-12-17,0,,서울특별시 영등포구 도림동 221-1 도림청구아파트,단미,318000003420210004,3180000,000,"서울특별시 영등포구 도영로7길 5, 도림청구상가 201호 (도림동)",07372,,01,영업/정상,,,
,사료제조업,애견식단,단미,,189679.286130733,446348.475762466,2026-04-25 22:31:38,I,0000,정상,2022-02-11 18:04:20,,2022-02-11,0,,서울특별시 영등포구 문래동6가 43 한신아파트,단미,318000003420220002,3180000,000,"서울특별시 영등포구 선유서로 35, 한신아파트  상가동 지하층 12호 (문래동6가)",07283,,01,영업/정상,,,
,사료제조업,오간식 영등포점,단미,,190889.044161719,446837.422032544,2026-04-25 22:31:38,I,0000,정상,2022-03-04 16:40:14,,2022-03-04,0,,서울특별시 영등포구 당산동1가 272,단미,318000003420220003,3180000,000,"서울특별시 영등포구 양산로 132-1, 1층 (당산동1가)",07265,,01,영업/정상,,,
,사료제조업,얌얌,단미,,190735.431804282,448450.829866915,2026-04-25 22:31:38,I,0000,정상,2023-03-07 14:37:49,,2022-07-19,0,,서울특별시 영등포구 양평동4가 230-1,단미,318000003420220004,3180000,000,"서울특별시 영등포구 양평로20길 11-2, 3층 (양평동4가)",07206,,01,영업/정상,,,
,사료제조업,댕파민,단미,,191692.413891401,444968.091653779,2026-04-25 22:31:38,I,0000,정상,2022-12-08 17:51:21,,2022-12-08,0,,서울특별시 영등포구 신길동 318-5,단미,318000003420220006,3180000,000,"서울특별시 영등포구 가마산로65길 12, 1층 (신길동)",07387,,01,영업/정상,,,
,사료제조업,바르댕,단미,,191586.660635006,446798.452967557,2026-04-25 22:31:38,I,0000,정상,2023-10-12 14:52:18,,2023-10-12,0,,서울특별시 영등포구 영등포동7가 208 포레나 영등포 센트럴 B33호,단미,318000003420230003,3180000,000,"서울특별시 영등포구 국회대로50길 20, B층 33호 (영등포동7가, 포레나 영등포 센트럴)",07246,,01,영업/정상,,,
,사료제조업,디어피피 펫푸드 앤 카페,단미,,190924.981304012,444975.217447591,2026-04-25 22:31:38,I,0000,정상,2023-11-13 17:33:52,,2023-11-13,0,,서울특별시 영등포구 도림동 232-13,단미,318000003420230004,3180000,000,"서울특별시 영등포구 도신로15다길 1, 102호 (도림동)",07374,,01,영업/정상,,,
,사료제조업,(주) 트릿테이블,배합,2026-03-13,206544.195734809,450814.038703344,2026-04-25 22:32:55,I,0002,폐업,2026-03-13 10:57:42,,2019-11-01,0,,서울특별시 광진구 중곡동 635-2,배합,304000003420190005,3040000,L00,"서울특별시 광진구 천호대로101길 6, 2층 (중곡동)",04920,,03,폐업,,,
,사료제조업,해피웅쓰데이,단미,,207103.638615551,450840.93169832,2026-04-25 22:32:55,I,0000,정상,2022-04-07 15:36:59,,2022-04-07,0,,서울특별시 광진구 중곡동 47-17 1층,단미,304000003420220001,3040000,000,"서울특별시 광진구 능동로 340, 1층 (중곡동)",04927,,01,영업/정상,,,
,사료제조업,"헬로, 멜로",단미,,205898.838064079,447950.452030719,2026-04-25 22:32:55,I,0000,정상,2022-07-27 17:12:06,,2022-06-20,0,,서울특별시 광진구 자양동 59-31 1층,단미,304000003420220002,3040000,000,"서울특별시 광진구 능동로 25-1, 1층 (자양동)",05085,,01,영업/정상,,,
,사료제조업,페시머거,단미,,207916.510698893,449136.915963268,2026-04-25 22:32:55,I,0000,정상,2022-10-14 09:27:26,,2022-10-14,0,,서울특별시 광진구 구의동 229-2 1층,단미,304000003420220004,3040000,000,"서울특별시 광진구 구의로 73, 1층 (구의동)",05032,,01,영업/정상,,,
,사료제조업,동이코리아 주식회사,단미,,207048.739282481,450651.784831904,2026-04-25 22:32:55,I,0001,휴업,2024-11-29 20:13:08,,2023-01-12,0,,서울특별시 광진구 중곡동 158-28 정암빌딩 403호,단미,304000003420230001,3040000,000,"서울특별시 광진구 능동로40길 8, 정암빌딩 403호 (중곡동)",04929,,02,휴업,2024-04-19,2026-12-31,
,사료제조업,퍼피라운지,단미,,207428.058310389,449011.582677631,2026-04-25 22:32:55,I,0000,정상,2023-12-07 09:59:03,,2023-05-30,0,,서울특별시 광진구 구의동 236-48 동서빌딩,단미,304000003420230004,3040000,L00,"서울특별시 광진구 자양로 178, 동서빌딩 1층 (구의동)",05038,,01,영업/정상,,,02-543-4276
,사료제조업,펑크 플러프(FUNK FLUFF),단미,,205956.726633869,448366.788048277,2026-04-25 22:32:55,I,0000,정상,2024-07-01 11:16:03,,2024-07-01,0,,서울특별시 광진구 자양동 547-64,단미,304000003420240001,3040000,000,"서울특별시 광진구 뚝섬로31길 43, 1층 2-1호 (자양동)",05075,,01,영업/정상,,,
,사료제조업,프프프스토어,단미,,207784.372646292,450293.317028633,2026-04-25 22:32:55,I,0000,정상,2025-11-07 09:47:44,,2025-03-26,0,,서울특별시 광진구 중곡동 93-25,단미,304000003420250001,3040000,000,서울특별시 광진구 용마산로2길 6 (중곡동),04953,,01,영업/정상,,,
,사료제조업,펫21 (Pet21),단미,,203290.741954641,453197.31199751,2026-04-25 22:31:03,I,0004,말소,2024-12-30 14:02:53,,2018-02-22,0,,서울특별시 동대문구 제기동 940 301호,단미,305000003420180001,3050000,000,"서울특별시 동대문구 약령동길 62, 301호 (제기동)",02570,,04,취소/말소/만료/정지/중지,,,
,사료제조업,(주) 엘리텍메디컬,보조,,202648.573497111,452651.922418029,2026-04-25 22:31:03,I,0000,정상,2020-06-18 17:53:12,,2020-06-18,0,,서울특별시 동대문구 용두동 119-37,보조,305000003420200001,3050000,000,"서울특별시 동대문구 무학로 134, 2층 2-1호 (용두동)",02584,,01,영업/정상,,,02-485-5027
