축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,축산물판매업,(주)따라온나,축산물유통전문판매업,2026-05-18,192491.323800265,450452.110406206,2026-05-16 03:03:03,U,0004,말소,2026-05-15 14:01:57,,2022-12-16,50,,서울특별시 마포구 서교동 451-4 2층,축산물유통전문판매업,313000000920220027,3130000,L00,"서울특별시 마포구 월드컵북로5길 56, 2층 (서교동)",04002,,04,취소/말소/만료/정지/중지,,,
,축산물판매업,삼계육계,식육판매업,2026-05-18,195960.564563277,450458.839377429,2026-05-16 03:03:03,U,0004,말소,2026-05-15 08:52:45,,2000-04-25,0,,서울특별시 마포구 아현동 327-40,식육판매업,313000000920000010,3130000,000,서울특별시 마포구 굴레방로7길 8 (아현동),04116,,04,취소/말소/만료/정지/중지,,,
,축산물판매업,혼술마녀,축산물유통전문판매업,2026-05-18,192621.816189867,449740.08986441,2026-05-16 03:03:03,U,0004,말소,2026-05-15 14:00:17,,2019-10-21,77.8,,서울특별시 마포구 서교동 395-65 5층,축산물유통전문판매업,313000000920190021,3130000,L00,"서울특별시 마포구 독막로3길 35, 5층 (서교동)",04044,,04,취소/말소/만료/정지/중지,,,070-4755-0300
,축산물판매업,(주)마켓오리진,축산물유통전문판매업,2026-05-18,192771.317340685,450030.754909009,2026-05-16 03:03:03,U,0004,말소,2026-05-15 08:58:51,,2017-07-24,55.02,,서울특별시 마포구 서교동 372-5 8층,축산물유통전문판매업,313000000920170017,3130000,L00,"서울특별시 마포구 양화로 100-10, 8층 (서교동, 다내리빌딩)",04038,,04,취소/말소/만료/정지/중지,,,02-332-5848
,축산물판매업,횡성한우정육점,식육판매업,,171265.971241962,454681.28178699,2026-05-16 03:03:03,U,0000,정상,2026-05-15 10:20:47,,2008-12-16,0,,인천광역시 서구 마전동 1057-3,식육판매업,356000000920080068,3560000,000,인천광역시 서구 원당대로 667 (마전동),22643,,01,영업/정상,,,
,축산물판매업,홈플러스(주) 면목점,식육판매업,,207090.86716546,453072.936040777,2026-05-16 03:03:03,U,0001,휴업,2026-05-15 15:07:14,,2006-11-09,258.2,,서울특별시 중랑구 면목동 168-2,식육판매업,306000000920060047,3060000,L00,서울특별시 중랑구 사가정로 332 (면목동),02236,,02,휴업,2026-05-10,2026-07-03,02-437-2080
,축산물판매업,주식회사 육사모,축산물유통전문판매업,2026-05-18,195266.07314617,448799.641804029,2026-05-16 03:03:03,U,0004,말소,2026-05-15 14:02:55,,2025-10-23,125.47,,서울특별시 마포구 도화동 559 마포트라팰리스,축산물유통전문판매업,313000000920250021,3130000,L00,"서울특별시 마포구 마포대로 53, 마포트라팰리스 씨동 2층 216호 (도화동)",04158,,04,취소/말소/만료/정지/중지,,,
,축산물판매업,(주)쌍둥이네 식품,식육판매업,,169414.097071236,439689.66307805,2026-05-16 03:03:03,U,0000,정상,2026-05-15 09:30:43,,2022-07-20,18,,인천광역시 미추홀구 용현동 456-300,식육판매업,351050000920230017,3510500,L00,"인천광역시 미추홀구 수봉남로17번길 41, 3층 (용현동)",22168,,01,영업/정상,,,
,축산물판매업,(주)하람로지스,식육판매업,,211627.357932487,393001.192738225,2026-05-16 03:03:03,U,0000,정상,2026-05-15 14:29:23,,2024-06-03,36.32,,경기도 안성시 원곡면 외가천리 114-4 102호,식육판매업,408000000920240004,4080000,L00,"경기도 안성시 원곡면 만세로 1383, 1층 102호",17556,,01,영업/정상,,,
,축산물판매업,(주)유피원인터내셔날,축산물유통전문판매업,2026-05-18,195324.793653981,448885.430093289,2026-05-16 03:03:03,U,0004,말소,2026-05-15 14:01:32,,2022-07-27,64.63,,"서울특별시 마포구 도화동 173 삼창프라자빌딩 724, 725호",축산물유통전문판매업,313000000920220014,3130000,L00,"서울특별시 마포구 마포대로 63-8, 삼창프라자빌딩 724, 725호 (도화동)",04157,,04,취소/말소/만료/정지/중지,,,02-6351-1200
,축산물판매업,(주)미보고 제주스토어,축산물유통전문판매업,2026-05-18,193857.948071609,449612.882831456,2026-05-16 03:03:03,U,0004,말소,2026-05-15 08:57:53,,2015-01-28,34.92,,서울특별시 마포구 창전동 112 지하1층,축산물유통전문판매업,313000000920150003,3130000,L00,"서울특별시 마포구 서강로1길 6, 지하1층 (창전동)",04065,,04,취소/말소/만료/정지/중지,,,070-8744-4444
,축산물판매업,(주)제이엔피보성,축산물유통전문판매업,2026-05-18,193285.610053323,449459.289832267,2026-05-16 03:03:03,U,0004,말소,2026-05-15 13:57:24,,2017-09-26,24,,"서울특별시 마포구 상수동 157-1 2층, 202호",축산물유통전문판매업,313000000920170029,3130000,L00,"서울특별시 마포구 독막로 100, 2층 202호 (상수동, 세방 글로벌시티)",04075,,04,취소/말소/만료/정지/중지,,,
,축산물판매업,태양정육점,식육판매업,,206166.032778551,405728.201831947,2026-05-16 03:03:03,U,0000,정상,2026-05-15 09:07:21,,2023-03-03,26.4,,경기도 오산시 오산동 313-14,식육판매업,400000000920230009,4000000,000,경기도 오산시 성호새싹길 51(오산동),18136,,01,영업/정상,,,031-374-8506
,축산물판매업,페퍼피그 주식회사,축산물유통전문판매업,2026-04-15,174214.455722859,437862.671211439,2026-05-16 03:03:03,U,0002,폐업,2026-05-15 10:33:41,,2023-01-19,206.6,,인천광역시 남동구 구월동 1533-1 402호,축산물유통전문판매업,353000000920230004,3530000,L00,"인천광역시 남동구 선수촌공원로23번길 6-29, 402호 (구월동)",21582,,03,폐업,,,
,축산물판매업,미쿡미트마켓,축산물유통전문판매업,2026-05-18,192158.966434389,451369.336810336,2026-05-16 03:03:03,U,0004,말소,2026-05-15 14:01:11,,2021-10-13,10,,서울특별시 마포구 성산동 54-2 supen 빌딩 2층 5호,축산물유통전문판매업,313000000920210034,3130000,L00,"서울특별시 마포구 월드컵북로 133, supen 빌딩 2층 5호 (성산동)",03966,,04,취소/말소/만료/정지/중지,,,
