영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,핫브레드 도농역점,제과점영업,,213998.341895578,456191.729493306,2026-05-16 03:03:03,U,01,영업,44.7,,,,,,,,,2026-05-15 11:02:43,2026-03-16,44.70,,경기도 남양주시 다산동 4056-1 도농역,N,,3990000-121-2026-00007,,3990000,"경기도 남양주시 경춘로 433, 도농역 3층 일부호 (다산동)",12259,01,영업/정상,제과점영업,,,,상수도전용
,,크리에잇쿠키,제과점영업,2026-05-15,197963.789217064,451793.816975812,2026-05-16 03:03:03,U,02,폐업,55.6,,,,,,,,,2026-05-15 17:00:49,2019-03-25,55.60,100-768,서울특별시 중구 태평로1가 84 파이낸스빌딩,N,,3010000-121-2019-00004,,3010000,"서울특별시 중구 세종대로 136, 파이낸스빌딩 지하2층 218호 (태평로1가)",04520,03,폐업,제과점영업,02-3789-8710,,,
,,스토이,제과점영업,2026-05-15,205260.361070322,454647.24213267,2026-05-16 03:03:03,U,02,폐업,26.36,,,,,,,,,2026-05-15 14:34:22,2024-05-28,26.36,130-831,서울특별시 동대문구 이문동 320-2,N,,3050000-121-2024-00009,,3050000,"서울특별시 동대문구 이문로16길 30, 1층 101호 (이문동)",02442,03,폐업,제과점영업,,,,
,,베이커리팩토리 롯데슈퍼화곡점,제과점영업,,187464.403178638,447877.710664426,2026-05-16 03:03:03,U,01,영업,126.6,,,,,,,,,2026-05-15 13:42:36,2023-07-19,126.60,157-900,서울특별시 강서구 화곡동 830-1,N,,3150000-121-2023-00009,,3150000,"서울특별시 강서구 등촌로5길 80, 1층 (화곡동)",07738,01,영업/정상,제과점영업,,,,상수도전용
,,뚜레쥬르 거여역점,제과점영업,2026-05-15,212800.699970729,443397.261935451,2026-05-16 03:03:03,U,02,폐업,54.56,,,,0,,,,,2026-05-15 13:47:06,2007-04-18,54.56,138-814,서울특별시 송파구 거여동 27-5 쌍용상가 지상1층 104호,N,0,3230000-121-2007-00010,,3230000,"서울특별시 송파구 오금로 512, 지상1층 104호 (거여동, 쌍용상가)",05773,03,폐업,제과점영업,,,,
,,1994양과점,제과점영업,2026-05-15,200250.447804795,444683.220506107,2026-05-16 03:03:03,U,02,폐업,10,,,,,,,,,2026-05-15 10:52:45,2025-05-07,10.00,137-713,서울특별시 서초구 반포동 19-3 신세계백화점 강남점 지하1층 식품관,N,,3210000-121-2025-00026,,3210000,"서울특별시 서초구 신반포로 176, 신세계백화점 강남점 지하1층 식품관 (반포동)",06546,03,폐업,제과점영업,,,,
,,1994양과점,제과점영업,2026-05-15,200250.447804795,444683.220506107,2026-05-16 03:03:03,U,02,폐업,6.6,,,,,,,,,2026-05-15 11:01:37,2025-03-07,6.60,137-713,서울특별시 서초구 반포동 19-3 신세계백화점 강남점 지하1층,N,,3210000-121-2025-00017,,3210000,"서울특별시 서초구 신반포로 176, 신세계백화점 강남점 지하1층 (반포동)",06546,03,폐업,제과점영업,,,,
,,뚜레쥬르 도농역점,제과점영업,,213941.170509698,456267.182532575,2026-05-16 03:03:03,U,01,영업,258.22,,,,,,,,,2026-05-15 10:59:22,2025-08-05,258.22,,경기도 남양주시 다산동 4001-29 부영애시앙,N,,3990000-121-2025-00014,,3990000,"경기도 남양주시 도농로 24, 상가동 1층 114,115,116-1,125호 (다산동, 부영애시앙)",12256,01,영업/정상,제과점영업,,,,상수도전용
주택가주변,,브레드원,제과점영업,,212363.272675803,460687.353858978,2026-05-16 03:03:03,U,01,영업,31.14,,,,1,기타,,,,2026-05-15 11:08:00,2014-02-19,31.14,,경기도 남양주시 퇴계원읍 퇴계원리 218-133,N,,3990000-121-2014-00002,,3990000,경기도 남양주시 퇴계원읍 퇴계원로 16,12122,01,영업/정상,제과점영업,,,,상수도전용
,,빠네뜨리아케이크,제과점영업,2026-05-15,176116.459906826,428267.420032759,2026-05-16 03:03:03,U,02,폐업,54.6,,,,,,,,,2026-05-15 16:58:39,2021-10-19,54.60,429-784,경기도 시흥시 정왕동 1873-3 월드아파트,N,,4010000-121-2021-00018,,4010000,"경기도 시흥시 옥구천동로 402, 월드아파트 1층 114호 (정왕동)",15027,03,폐업,제과점영업,031-432-0559,,,
